,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2025/01/07,Tue,Philippines,Double Big Mac Meal,331.00,3.31,McDelivery Exclusives,Regular
2,2025/01/07,Tue,Philippines,Double McChicken Meal,248.00,2.48,McDelivery Exclusives,Regular
3,2025/01/07,Tue,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,221.00,2.21,McDelivery Exclusives,Breakfast
4,2025/01/07,Tue,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,223.00,2.23,McDelivery Exclusives,All Day
5,2025/01/07,Tue,Philippines,The BCB Meal,264.00,2.64,McDelivery Exclusives,Regular
6,2025/01/07,Tue,Philippines,McSpaghetti Platter,259.00,2.59,Featured,Regular
7,2025/01/07,Tue,Philippines,1-pc. Chicken McDo w/ Rice & Coke McFloat Meal,156.00,1.56,Featured,All Day
8,2025/01/07,Tue,Philippines,Tiramisu McFlurry,85.00,0.85,Featured,All Day
9,2025/01/07,Tue,Philippines,Hazelnut McFlurry,85.00,0.85,Featured,All Day
10,2025/01/07,Tue,Philippines,Holiday McShare Bundle,759.00,7.59,Featured,Regular
11,2025/01/07,Tue,Philippines,20-pc. Chicken McNuggets,350.00,3.50,Featured,Regular
12,2025/01/07,Tue,Philippines,Snack Burger McShare,380.00,3.80,Featured,Regular
13,2025/01/07,Tue,Philippines,BFF Fries N' McFloat Combo,282.00,2.82,Featured,Regular
14,2025/01/07,Tue,Philippines,6-pc. Sweet BBQ Glazed Chicken McShare,577.00,5.77,Featured,Regular
15,2025/01/07,Tue,Philippines,8-pc. Sweet BBQ Glazed Chicken McShare,761.00,7.61,Featured,Regular
16,2025/01/07,Tue,Philippines,Big Breakfast Meal,182.00,1.82,Featured,Breakfast
17,2025/01/07,Tue,Philippines,Sausage McMuffin w/ Egg Meal,170.00,1.70,Featured,Breakfast
18,2025/01/07,Tue,Philippines,Egg McMuffin Meal,160.00,1.60,Featured,Breakfast
19,2025/01/07,Tue,Philippines,2-pc. Hotcakes & Sausage Meal,174.00,1.74,Featured,Breakfast
20,2025/01/07,Tue,Philippines,Longganisa w/ Egg Meal,190.00,1.90,Featured,Breakfast
21,2025/01/07,Tue,Philippines,Cheesy Eggdesal with Hashbrowns Meal,113.00,1.13,Featured,Breakfast
22,2025/01/07,Tue,Philippines,Sulit Busog - 1-pc. Chicken Mcdo Meal,99.00,0.99,Featured,Breakfast
23,2025/01/07,Tue,Philippines,Sulit Busog - Longganisa with Egg Meal,99.00,0.99,Featured,Breakfast
24,2025/01/07,Tue,Philippines,1-pc. Mushroom Pepper Steak with Fries Meal,119.00,1.19,Featured,Breakfast
25,2025/01/07,Tue,Philippines,Sulit Busog - Crispy Chicken Fillet Ala King with Extra Rice Meal,99.00,0.99,Featured,Breakfast
26,2025/01/07,Tue,Philippines,Sulit-Busog Crispy Chicken Fillet with Extra Rice and Regular Drink,99.00,0.99,Featured,Breakfast
27,2025/01/07,Tue,Philippines,Sulit-Busog Crispy Chicken Fillet with Extra Rice and Regular Drink,99.00,0.99,Featured,Regular
28,2025/01/07,Tue,Philippines,Green Apple Fizz,81.00,0.81,Featured,All Day
29,2025/01/07,Tue,Philippines,Green Apple Fizz McFloat,64.00,0.64,Featured,All Day
30,2025/01/07,Tue,Philippines,1pc Sweet BBQ Glazed Chicken McDo Meal,125.00,1.25,Featured,Regular
31,2025/01/07,Tue,Philippines,2pc Sweet BBQ Glazed Chicken McDo Meal,253.00,2.53,Featured,Regular
32,2025/01/07,Tue,Philippines,1pc Sweet BBQ Glazed Chicken McDo & Fries Meal,206.00,2.06,Featured,Regular
33,2025/01/07,Tue,Philippines,2pc Sweet BBQ Glazed Chicken McDo & Fries Meal,307.00,3.07,Featured,Regular
34,2025/01/07,Tue,Philippines,Sulit-Busog - 1-pc. Mushroom Pepper Steak with Extra Rice Meal,103.00,1.03,Featured,All Day
35,2025/01/07,Tue,Philippines,Sulit-Busog - 1-pc. Chicken McDo with Extra Rice and Drink Meal,128.00,1.28,Featured,All Day
36,2025/01/07,Tue,Philippines,McSpaghetti Platter,259.00,2.59,Group Meals,Regular
37,2025/01/07,Tue,Philippines,Holiday McShare Bundle,759.00,7.59,Group Meals,Regular
38,2025/01/07,Tue,Philippines,20-pc. Chicken McNuggets,350.00,3.50,Group Meals,Regular
39,2025/01/07,Tue,Philippines,Snack Burger McShare,380.00,3.80,Group Meals,Regular
40,2025/01/07,Tue,Philippines,8-pc. Chicken McShare Box,651.00,6.51,Group Meals,Regular
41,2025/01/07,Tue,Philippines,McShare Bundle for 3,612.00,6.12,Group Meals,Breakfast
42,2025/01/07,Tue,Philippines,BFF Fries N' McFloat Combo,282.00,2.82,Group Meals,Regular
43,2025/01/07,Tue,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,284.00,2.84,Group Meals,All Day
44,2025/01/07,Tue,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,284.00,2.84,Group Meals,All Day
45,2025/01/07,Tue,Philippines,McShare Bundle for 4,842.00,8.42,Group Meals,Breakfast
46,2025/01/07,Tue,Philippines,McShare Bundle for 3,612.00,6.12,Group Meals,Regular
47,2025/01/07,Tue,Philippines,McShare Bundle for 4,842.00,8.42,Group Meals,Regular
48,2025/01/07,Tue,Philippines,10-pc. Chicken McNuggets,175.00,1.75,Group Meals,Regular
49,2025/01/07,Tue,Philippines,6-pc. Chicken McShare Box,495.00,4.95,Group Meals,Breakfast
50,2025/01/07,Tue,Philippines,6-pc. Chicken McShare Box,495.00,4.95,Group Meals,Regular
51,2025/01/07,Tue,Philippines,8-pc. Chicken McShare Box,651.00,6.51,Group Meals,Breakfast
52,2025/01/07,Tue,Philippines,6-pc. Sweet BBQ Glazed Chicken McShare,577.00,5.77,Group Meals,Regular
53,2025/01/07,Tue,Philippines,8-pc. Sweet BBQ Glazed Chicken McShare,761.00,7.61,Group Meals,Regular
54,2025/01/07,Tue,Philippines,Hash Browns,57.00,0.57,Breakfast,Breakfast
55,2025/01/07,Tue,Philippines,Big Breakfast Meal,182.00,1.82,Breakfast,Breakfast
56,2025/01/07,Tue,Philippines,Sausage McMuffin w/ Egg Meal,170.00,1.70,Breakfast,Breakfast
57,2025/01/07,Tue,Philippines,Sausage McMuffin Meal,150.00,1.50,Breakfast,Breakfast
58,2025/01/07,Tue,Philippines,Egg McMuffin Meal,160.00,1.60,Breakfast,Breakfast
59,2025/01/07,Tue,Philippines,Cheesy Eggdesal w/ Sausage Meal,162.00,1.62,Breakfast,Breakfast
60,2025/01/07,Tue,Philippines,Cheesy Eggdesal w/ Ham Meal,154.00,1.54,Breakfast,Breakfast
61,2025/01/07,Tue,Philippines,2-pc. Hotcakes & Sausage Meal,174.00,1.74,Breakfast,Breakfast
62,2025/01/07,Tue,Philippines,2-pc. Mushroom Pepper Steak w/ Egg Meal,212.00,2.12,Breakfast,Breakfast
63,2025/01/07,Tue,Philippines,1-pc. Mushroom Pepper Steak w/ Egg Meal,182.00,1.82,Breakfast,Breakfast
64,2025/01/07,Tue,Philippines,Sausage w/ Egg Meal,190.00,1.90,Breakfast,Breakfast
65,2025/01/07,Tue,Philippines,Longganisa w/ Egg Meal,190.00,1.90,Breakfast,Breakfast
66,2025/01/07,Tue,Philippines,Crispy Chicken Fillet w/ Egg Meal,174.00,1.74,Breakfast,Breakfast
67,2025/01/07,Tue,Philippines,Crispy Chicken Fillet Ala King w/ Egg Meal,177.00,1.77,Breakfast,Breakfast
68,2025/01/07,Tue,Philippines,1-pc. Chicken McDo w/ Egg Meal,230.00,2.30,Breakfast,Breakfast
69,2025/01/07,Tue,Philippines,2-pc. Chicken McDo w/ Egg Meal,282.00,2.82,Breakfast,Breakfast
70,2025/01/07,Tue,Philippines,2-pc. Hotcakes with Hashbrown Meal,137.00,1.37,Breakfast,Breakfast
