,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2022/07/07,Thu,Philippines,Ultimate Burger McShare,499.00,8.93,McDelivery Exclusives,Regular
2,2022/07/07,Thu,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.46,McDelivery Exclusives,All Day
3,2022/07/07,Thu,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.46,McDelivery Exclusives,All Day
4,2022/07/07,Thu,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.46,McDelivery Exclusives,All Day
5,2022/07/07,Thu,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.46,McDelivery Exclusives,All Day
6,2022/07/07,Thu,Philippines,Double Big Mac Meal,279.00,4.99,McDelivery Exclusives,Regular
7,2022/07/07,Thu,Philippines,Double Quarter Pounder w/ Cheese Meal,279.00,4.99,McDelivery Exclusives,Regular
8,2022/07/07,Thu,Philippines,The BCB Meal,232.00,4.15,McDelivery Exclusives,Regular
9,2022/07/07,Thu,Philippines,Triple Cheeseburger Meal,212.00,3.80,McDelivery Exclusives,Regular
10,2022/07/07,Thu,Philippines,Double McChicken Meal,212.00,3.80,McDelivery Exclusives,Regular
11,2022/07/07,Thu,Philippines,Mega Meal - Chicken McDo w/ Rice & McSpaghetti,160.00,2.86,McDelivery Exclusives,Regular
12,2022/07/07,Thu,Philippines,Mega Meal - Chicken McDo w/ McSpaghetti & Sundae,170.00,3.04,McDelivery Exclusives,Regular
13,2022/07/07,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,180.00,3.22,McDelivery Exclusives,All Day
14,2022/07/07,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,167.00,2.99,McDelivery Exclusives,All Day
15,2022/07/07,Thu,Philippines,6-pc. Chicken McShare Box,360.00,6.44,Featured,All Day
16,2022/07/07,Thu,Philippines,Ebi Burger Meal,217.00,3.88,Featured,Regular
17,2022/07/07,Thu,Philippines,Ultimate Burger McShare,499.00,8.93,Featured,Regular
18,2022/07/07,Thu,Philippines,BFF Fries,135.00,2.42,Featured,All Day
19,2022/07/07,Thu,Philippines,6-pc Chicken McNuggets w/ 3-Cheese Dip,135.00,2.42,Featured,Regular
20,2022/07/07,Thu,Philippines,Ultimate Burger McShare,499.00,8.93,Group Meals,Regular
21,2022/07/07,Thu,Philippines,Snack Burger McShare,330.00,5.91,Group Meals,Regular
22,2022/07/07,Thu,Philippines,6-pc. Chicken McShare Box,360.00,6.44,Group Meals,All Day
23,2022/07/07,Thu,Philippines,8-pc. Chicken McShare Box,480.00,8.59,Group Meals,All Day
24,2022/07/07,Thu,Philippines,McSpaghetti Platter,220.00,3.94,Group Meals,Regular
25,2022/07/07,Thu,Philippines,10-pc. Chicken McNuggets,190.00,3.40,Group Meals,Regular
26,2022/07/07,Thu,Philippines,20-pc. Chicken McNuggets,370.00,6.62,Group Meals,Regular
27,2022/07/07,Thu,Philippines,BFF Fries N' McFloat Combo,222.00,3.97,Group Meals,All Day
28,2022/07/07,Thu,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,237.00,4.24,Group Meals,All Day
29,2022/07/07,Thu,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,237.00,4.24,Group Meals,All Day
30,2022/07/07,Thu,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.46,Group Meals,All Day
31,2022/07/07,Thu,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.46,Group Meals,All Day
32,2022/07/07,Thu,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.46,Group Meals,All Day
33,2022/07/07,Thu,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.46,Group Meals,All Day
34,2022/07/07,Thu,Philippines,McShare Bundle for 3,521.00,9.33,Group Meals,All Day
35,2022/07/07,Thu,Philippines,McShare Bundle for 4,756.00,13.53,Group Meals,All Day
36,2022/07/07,Thu,Philippines,10-pc. Chicken McShare Box,550.00,9.85,Group Meals,All Day
37,2022/07/07,Thu,Philippines,15-pc. Chicken McShare Box,825.00,14.77,Group Meals,All Day
38,2022/07/07,Thu,Philippines,20-pc. Chicken McShare Box,1100.00,19.69,Group Meals,All Day
39,2022/07/07,Thu,Philippines,40-pc. Chicken McNuggets,740.00,13.25,Group Meals,Regular
40,2022/07/07,Thu,Philippines,60-pc. Chicken McNuggets,1110.00,19.87,Group Meals,Regular
41,2022/07/07,Thu,Philippines,80-pc. Chicken McNuggets,1480.00,26.49,Group Meals,Regular
