,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2022/06/26,Sun,Philippines,Ultimate Burger McShare,499.00,9.09,McDelivery Exclusives,Regular
2,2022/06/26,Sun,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.53,McDelivery Exclusives,All Day
3,2022/06/26,Sun,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.53,McDelivery Exclusives,All Day
4,2022/06/26,Sun,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.53,McDelivery Exclusives,All Day
5,2022/06/26,Sun,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.53,McDelivery Exclusives,All Day
6,2022/06/26,Sun,Philippines,Double Big Mac Meal,279.00,5.08,McDelivery Exclusives,Regular
7,2022/06/26,Sun,Philippines,Double Quarter Pounder w/ Cheese Meal,279.00,5.08,McDelivery Exclusives,Regular
8,2022/06/26,Sun,Philippines,The BCB Meal,232.00,4.22,McDelivery Exclusives,Regular
9,2022/06/26,Sun,Philippines,Triple Cheeseburger Meal,212.00,3.86,McDelivery Exclusives,Regular
10,2022/06/26,Sun,Philippines,Double McChicken Meal,212.00,3.86,McDelivery Exclusives,Regular
11,2022/06/26,Sun,Philippines,Mega Meal - Chicken McDo w/ Rice & McSpaghetti,160.00,2.91,McDelivery Exclusives,Regular
12,2022/06/26,Sun,Philippines,Mega Meal - Chicken McDo w/ McSpaghetti & Sundae,170.00,3.10,McDelivery Exclusives,Regular
13,2022/06/26,Sun,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,180.00,3.28,McDelivery Exclusives,All Day
14,2022/06/26,Sun,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,167.00,3.04,McDelivery Exclusives,All Day
15,2022/06/26,Sun,Philippines,6-pc. Chicken McShare Box,360.00,6.56,Featured,All Day
16,2022/06/26,Sun,Philippines,Ebi Burger Meal,217.00,3.95,Featured,Regular
17,2022/06/26,Sun,Philippines,Ultimate Burger McShare,499.00,9.09,Featured,Regular
18,2022/06/26,Sun,Philippines,McCafé Caramel Popcorn Iced Coffee,57.00,1.04,Featured,All Day
19,2022/06/26,Sun,Philippines,BFF Fries,135.00,2.46,Featured,All Day
20,2022/06/26,Sun,Philippines,McCafe Caramel Popcorn Coffee Float,78.00,1.42,Featured,All Day
21,2022/06/26,Sun,Philippines,Caramel Popcorn Coke McFloat,47.00,0.86,Featured,All Day
22,2022/06/26,Sun,Philippines,6-pc Chicken McNuggets w/ 3-Cheese Dip,135.00,2.46,Featured,Regular
23,2022/06/26,Sun,Philippines,Ultimate Burger McShare,499.00,9.09,Group Meals,Regular
24,2022/06/26,Sun,Philippines,Snack Burger McShare,330.00,6.01,Group Meals,Regular
25,2022/06/26,Sun,Philippines,6-pc. Chicken McShare Box,360.00,6.56,Group Meals,All Day
26,2022/06/26,Sun,Philippines,8-pc. Chicken McShare Box,480.00,8.74,Group Meals,All Day
27,2022/06/26,Sun,Philippines,McSpaghetti Platter,220.00,4.01,Group Meals,Regular
28,2022/06/26,Sun,Philippines,10-pc. Chicken McNuggets,190.00,3.46,Group Meals,Regular
29,2022/06/26,Sun,Philippines,20-pc. Chicken McNuggets,370.00,6.74,Group Meals,Regular
30,2022/06/26,Sun,Philippines,BFF Fries N' McFloat Combo,222.00,4.04,Group Meals,All Day
31,2022/06/26,Sun,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,237.00,4.32,Group Meals,All Day
