,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2022/11/28,Mon,Philippines,Breakfast Sandwich Duo,249.00,4.39,McDelivery Exclusives,Breakfast
2,2022/11/28,Mon,Philippines,Breakfast Rice Bowl Duo,289.00,5.10,McDelivery Exclusives,Breakfast
3,2022/11/28,Mon,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.39,McDelivery Exclusives,All Day
4,2022/11/28,Mon,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.39,McDelivery Exclusives,All Day
5,2022/11/28,Mon,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.39,McDelivery Exclusives,All Day
6,2022/11/28,Mon,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.39,McDelivery Exclusives,All Day
7,2022/11/28,Mon,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,197.00,3.47,McDelivery Exclusives,All Day
8,2022/11/28,Mon,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,188.00,3.31,McDelivery Exclusives,All Day
9,2022/11/28,Mon,Philippines,6-pc. Chicken McShare Box,417.00,7.35,Featured,All Day
10,2022/11/28,Mon,Philippines,Breakfast Sandwich Duo,249.00,4.39,Featured,Breakfast
11,2022/11/28,Mon,Philippines,Breakfast Rice Bowl Duo,289.00,5.10,Featured,Breakfast
12,2022/11/28,Mon,Philippines,BFF Fries,154.00,2.72,Featured,All Day
13,2022/11/28,Mon,Philippines,6-pc. Chicken McShare Box,417.00,7.35,Group Meals,All Day
14,2022/11/28,Mon,Philippines,8-pc. Chicken McShare Box,549.00,9.68,Group Meals,All Day
15,2022/11/28,Mon,Philippines,BFF Fries N' McFloat Combo,259.00,4.57,Group Meals,All Day
16,2022/11/28,Mon,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,275.00,4.85,Group Meals,All Day
17,2022/11/28,Mon,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,275.00,4.85,Group Meals,All Day
18,2022/11/28,Mon,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.39,Group Meals,All Day
