,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2022/10/27,Thu,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.28,McDelivery Exclusives,All Day
2,2022/10/27,Thu,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.28,McDelivery Exclusives,All Day
3,2022/10/27,Thu,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.28,McDelivery Exclusives,All Day
4,2022/10/27,Thu,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.28,McDelivery Exclusives,All Day
5,2022/10/27,Thu,Philippines,Double Big Mac Meal,303.00,5.20,McDelivery Exclusives,Regular
6,2022/10/27,Thu,Philippines,Double Quarter Pounder w/ Cheese Meal,303.00,5.20,McDelivery Exclusives,Regular
7,2022/10/27,Thu,Philippines,The BCB Meal,252.00,4.33,McDelivery Exclusives,Regular
8,2022/10/27,Thu,Philippines,Triple Cheeseburger Meal,230.00,3.95,McDelivery Exclusives,Regular
9,2022/10/27,Thu,Philippines,Double McChicken Meal,230.00,3.95,McDelivery Exclusives,Regular
10,2022/10/27,Thu,Philippines,Mega Meal - Chicken McDo w/ Rice & McSpaghetti,171.00,2.94,McDelivery Exclusives,Regular
11,2022/10/27,Thu,Philippines,Mega Meal - Chicken McDo w/ McSpaghetti & Sundae,182.00,3.13,McDelivery Exclusives,Regular
12,2022/10/27,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,169.00,2.90,McDelivery Exclusives,All Day
13,2022/10/27,Thu,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,161.00,2.77,McDelivery Exclusives,All Day
14,2022/10/27,Thu,Philippines,McSpicy Meal,251.00,4.31,Featured,Regular
15,2022/10/27,Thu,Philippines,6pc Spicy Chicken McNuggets w/ Fries Meal,212.00,3.64,Featured,Regular
16,2022/10/27,Thu,Philippines,1-pc. Spicy Chicken McDo & Fries Meal,133.00,2.28,Featured,Regular
17,2022/10/27,Thu,Philippines,1-pc. Chicken McDo & Mushroom Soup Meal,160.00,2.75,Featured,Regular
18,2022/10/27,Thu,Philippines,6-pc. Chicken McShare Box,417.00,7.16,Featured,All Day
19,2022/10/27,Thu,Philippines,BFF Fries,154.00,2.64,Featured,All Day
20,2022/10/27,Thu,Philippines,"Quarter Pounder w/ Cheese, Lettuce, & Tomatoes Meal",254.00,4.36,Featured,Regular
21,2022/10/27,Thu,Philippines,McCrispy Chicken Sandwich w/ Lettuce & Tomatoes Meal,166.00,2.85,Featured,Regular
22,2022/10/27,Thu,Philippines,Cheesy Burger McDo w/ Lettuce & Tomatoes Meal,160.00,2.75,Featured,Regular
23,2022/10/27,Thu,Philippines,Snack Burger McShare,380.00,6.53,Group Meals,Regular
24,2022/10/27,Thu,Philippines,6-pc. Chicken McShare Box,417.00,7.16,Group Meals,All Day
25,2022/10/27,Thu,Philippines,8-pc. Chicken McShare Box,549.00,9.43,Group Meals,All Day
26,2022/10/27,Thu,Philippines,McSpaghetti Platter,242.00,4.16,Group Meals,Regular
27,2022/10/27,Thu,Philippines,10-pc. Chicken McNuggets,204.00,3.50,Group Meals,Regular
28,2022/10/27,Thu,Philippines,10-pc. Spicy Chicken McNuggets,226.00,3.88,Group Meals,Regular
29,2022/10/27,Thu,Philippines,20-pc. Chicken McNuggets,406.00,6.97,Group Meals,Regular
30,2022/10/27,Thu,Philippines,20-pc. Spicy Chicken McNuggets,431.00,7.40,Group Meals,Regular
31,2022/10/27,Thu,Philippines,BFF Fries N' McFloat Combo,259.00,4.45,Group Meals,All Day
32,2022/10/27,Thu,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,275.00,4.72,Group Meals,All Day
33,2022/10/27,Thu,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,275.00,4.72,Group Meals,All Day
