,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2022/06/17,Fri,Philippines,Breakfast Sandwich Duo,249.00,4.66,McDelivery Exclusives,Breakfast
2,2022/06/17,Fri,Philippines,Breakfast Rice Bowl Duo,289.00,5.41,McDelivery Exclusives,Breakfast
3,2022/06/17,Fri,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.66,McDelivery Exclusives,All Day
4,2022/06/17,Fri,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.66,McDelivery Exclusives,All Day
5,2022/06/17,Fri,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.66,McDelivery Exclusives,All Day
6,2022/06/17,Fri,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.66,McDelivery Exclusives,All Day
7,2022/06/17,Fri,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,180.00,3.37,McDelivery Exclusives,All Day
8,2022/06/17,Fri,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,167.00,3.12,McDelivery Exclusives,All Day
9,2022/06/17,Fri,Philippines,6-pc. Chicken McShare Box,330.00,6.17,Featured,All Day
10,2022/06/17,Fri,Philippines,Breakfast Sandwich Duo,249.00,4.66,Featured,Breakfast
11,2022/06/17,Fri,Philippines,Breakfast Rice Bowl Duo,289.00,5.41,Featured,Breakfast
12,2022/06/17,Fri,Philippines,McCafé Caramel Popcorn Iced Coffee,57.00,1.07,Featured,All Day
13,2022/06/17,Fri,Philippines,BFF Fries,135.00,2.52,Featured,All Day
14,2022/06/17,Fri,Philippines,McCafe Caramel Popcorn Coffee Float,78.00,1.46,Featured,All Day
15,2022/06/17,Fri,Philippines,Caramel Popcorn Coke McFloat,47.00,0.88,Featured,All Day
16,2022/06/17,Fri,Philippines,6-pc. Chicken McShare Box,330.00,6.17,Group Meals,All Day
17,2022/06/17,Fri,Philippines,8-pc. Chicken McShare Box,440.00,8.23,Group Meals,All Day
18,2022/06/17,Fri,Philippines,BFF Fries N' McFloat Combo,222.00,4.15,Group Meals,All Day
19,2022/06/17,Fri,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,237.00,4.43,Group Meals,All Day
20,2022/06/17,Fri,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,237.00,4.43,Group Meals,All Day
21,2022/06/17,Fri,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.66,Group Meals,All Day
