,Date,Day,Territory,Menu Item,Price (BND),Price (USD),Category
1,2025/04/09,Wed,Brunei,Big Mac (Value Meal) — Medium,6.50,4.75,Regular Value Meal
2,2025/04/09,Wed,Brunei,Big Mac (Value Meal) — Large,7.10,5.18,Regular Value Meal
3,2025/04/09,Wed,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Medium,6.30,4.60,Regular Value Meal
4,2025/04/09,Wed,Brunei,2 Pcs Ayam Goreng Regular (Value Meal) — Large,6.90,5.04,Regular Value Meal
5,2025/04/09,Wed,Brunei,Double Cheeseburger (Value Meal) — Medium,6.20,4.53,Regular Value Meal
6,2025/04/09,Wed,Brunei,Double Cheeseburger (Value Meal) — Large,6.80,4.96,Regular Value Meal
7,2025/04/09,Wed,Brunei,Nasi Lemak Set B (1 Pc Chicken),5.20,3.80,Regular Value Meal
8,2025/04/09,Wed,Brunei,Nasi Lemak Set A (2 Pcs Chicken),6.70,4.89,Regular Value Meal
9,2025/04/09,Wed,Brunei,Big Mac (A La Carte),5.50,4.01,Regular Value Meal
10,2025/04/09,Wed,Brunei,Double Cheeseburger (A La Carte),5.10,3.72,Regular Value Meal
11,2025/04/09,Wed,Brunei,2 Pcs Ayam Goreng Spicy (A La Carte),5.30,3.87,Regular Value Meal
12,2025/04/09,Wed,Brunei,2 Pcs Ayam Goreng Regular (A La Carte),5.30,3.87,Regular Value Meal
13,2025/04/09,Wed,Brunei,Filet-O-Fish (Value Meal) — Medium,5.60,4.09,Regular Value Meal
14,2025/04/09,Wed,Brunei,Spicy Chicken McDeluxe (A La Carte),5.60,4.09,Regular Value Meal
15,2025/04/09,Wed,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Medium,6.30,4.60,Regular Value Meal
16,2025/04/09,Wed,Brunei,2 Pcs Ayam Goreng Spicy (Value Meal) — Large,6.90,5.04,Regular Value Meal
17,2025/04/09,Wed,Brunei,Filet-O-Fish (A La Carte),3.80,2.77,Regular Value Meal
18,2025/04/09,Wed,Brunei,Spicy Chicken McDeluxe (Value Meal) — Medium,6.80,4.96,Regular Value Meal
19,2025/04/09,Wed,Brunei,Chicken McNuggets — 6 Pieces - A la carte,4.60,3.36,Regular Value Meal
20,2025/04/09,Wed,Brunei,Chicken McNuggets — 6 Pieces - Medium Value Meal,6.10,4.45,Regular Value Meal
21,2025/04/09,Wed,Brunei,Chicken McNuggets — 20 pieces - A la Carte,12.60,9.20,Regular Value Meal
22,2025/04/09,Wed,Brunei,McChicken — Ala Carte,5.00,3.65,Regular Value Meal
23,2025/04/09,Wed,Brunei,McChicken — Medium,6.00,4.38,Regular Value Meal
24,2025/04/09,Wed,Brunei,McChicken — Large,6.60,4.82,Regular Value Meal
25,2025/04/09,Wed,Brunei,Spicy Double Cheese Burger (Ala Carte),5.40,3.94,Regular Value Meal
26,2025/04/09,Wed,Brunei,Spicy Double Cheese Burger (Medium),6.50,4.75,Regular Value Meal
27,2025/04/09,Wed,Brunei,Spicy Double Cheese Burger (Large),7.10,5.18,Regular Value Meal
28,2025/04/09,Wed,Brunei,Spicy Cheese Burger (Ala Carte),3.30,2.41,Regular Value Meal
29,2025/04/09,Wed,Brunei,Spicy Cheese Burger (Medium),5.20,3.80,Regular Value Meal
30,2025/04/09,Wed,Brunei,Spicy Cheese Burger (Large),5.80,4.23,Regular Value Meal
31,2025/04/09,Wed,Brunei,2pcs Ayam Goreng McD,5.30,3.87,Sides
32,2025/04/09,Wed,Brunei,Rice,0.80,0.58,Sides
33,2025/04/09,Wed,Brunei,French Fries — Medium,2.20,1.61,Sides
34,2025/04/09,Wed,Brunei,French Fries — Large,2.50,1.82,Sides
35,2025/04/09,Wed,Brunei,Sweet & Sour Dipping Sauce,0.50,0.36,Sides
36,2025/04/09,Wed,Brunei,BBQ Dipping Sauce,0.50,0.36,Sides
37,2025/04/09,Wed,Brunei,Cakoi — 1 Pc,1.50,1.09,Sides
38,2025/04/09,Wed,Brunei,Cakoi — 2 Pc,2.80,2.04,Sides
39,2025/04/09,Wed,Brunei,Bubur McD — Small,3.20,2.34,Sides
40,2025/04/09,Wed,Brunei,Bubur McD — Large,3.70,2.70,Sides
41,2025/04/09,Wed,Brunei,Sauces — Tartar Sauce,0.50,0.36,Sides
42,2025/04/09,Wed,Brunei,Sauces — Nasi Lemak McD Sambal,0.50,0.36,Sides
43,2025/04/09,Wed,Brunei,6pc. Spicy Chicken McNugget (Ala Carte),4.60,3.36,Promotion: Limited Time Only
44,2025/04/09,Wed,Brunei,6pc. Spicy Chicken McNugget (Medium),6.10,4.45,Promotion: Limited Time Only
45,2025/04/09,Wed,Brunei,6pc. Spicy Chicken McNugget (Large),6.70,4.89,Promotion: Limited Time Only
46,2025/04/09,Wed,Brunei,9pc. Spicy Chicken McNugget (Ala Carte),6.30,4.60,Promotion: Limited Time Only
47,2025/04/09,Wed,Brunei,9pc. Spicy Chicken McNugget (Medium),6.80,4.96,Promotion: Limited Time Only
48,2025/04/09,Wed,Brunei,9pc. Spicy Chicken McNugget (Large),7.40,5.40,Promotion: Limited Time Only
49,2025/04/09,Wed,Brunei,20pc. Spicy Chicken McNugget,12.60,9.20,Promotion: Limited Time Only
50,2025/04/09,Wed,Brunei,Jimat Meal Filet-O-Fish (S),3.90,2.85,Jimat Meal
51,2025/04/09,Wed,Brunei,Jimat Meal Cheeseburger (S),3.90,2.85,Jimat Meal
52,2025/04/09,Wed,Brunei,Jimat Meal 1 Piece Ayam Goreng McD (S),3.90,2.85,Jimat Meal
53,2025/04/09,Wed,Brunei,Jimat Meal McChicken (S),4.90,3.58,Jimat Meal
54,2025/04/09,Wed,Brunei,Jimat Meal Bubur McD and 1 Piece Cakoi (S),4.90,3.58,Jimat Meal
55,2025/04/09,Wed,Brunei,Jimat Meal 1 Piece Nasi Lemak McD Set B (S),4.90,3.58,Jimat Meal
56,2025/04/09,Wed,Brunei,Hot Milo,2.00,1.46,Beverages
57,2025/04/09,Wed,Brunei,Hot Tea,1.60,1.17,Beverages
58,2025/04/09,Wed,Brunei,Hot Americano,3.50,2.55,Beverages
59,2025/04/09,Wed,Brunei,Iced Lemon Tea (Medium),2.40,1.75,Beverages
60,2025/04/09,Wed,Brunei,Ice Lemon Tea (Large),3.00,2.19,Beverages
61,2025/04/09,Wed,Brunei,Mineral Water,1.00,0.73,Beverages
62,2025/04/09,Wed,Brunei,Coke (Medium),1.90,1.39,Beverages
63,2025/04/09,Wed,Brunei,Coke (Large),2.20,1.61,Beverages
64,2025/04/09,Wed,Brunei,Coke Zero (Medium),1.90,1.39,Beverages
65,2025/04/09,Wed,Brunei,Coke Zero (Large),2.20,1.61,Beverages
66,2025/04/09,Wed,Brunei,Sprite (Medium),1.90,1.39,Beverages
67,2025/04/09,Wed,Brunei,Sprite (Large),2.20,1.61,Beverages
68,2025/04/09,Wed,Brunei,Fanta Strawberry (Medium),1.90,1.39,Beverages
69,2025/04/09,Wed,Brunei,Fanta Strawberry (Large),2.20,1.61,Beverages
70,2025/04/09,Wed,Brunei,McCafe Americano,3.50,2.55,Beverages
71,2025/04/09,Wed,Brunei,McCafe Latte,3.50,2.55,Beverages
72,2025/04/09,Wed,Brunei,McCafe Cappucino,3.50,2.55,Beverages
73,2025/04/09,Wed,Brunei,McCafe Iced Latte (Medium),4.00,2.92,Beverages
74,2025/04/09,Wed,Brunei,McCafe Iced Latte (Large),5.00,3.65,Beverages
75,2025/04/09,Wed,Brunei,McCafe Iced Americano (Medium),4.00,2.92,Beverages
76,2025/04/09,Wed,Brunei,McCafe Iced Americano (Large),5.00,3.65,Beverages
77,2025/04/09,Wed,Brunei,McCafe Iced Chocolate (Medium),4.50,3.29,Beverages
78,2025/04/09,Wed,Brunei,McCafe Iced Chocolate (Large),5.50,4.01,Beverages
79,2025/04/09,Wed,Brunei,McCafe Iced Mocha (Medium),5.00,3.65,Beverages
80,2025/04/09,Wed,Brunei,McCafe Iced Mocha (Large),6.00,4.38,Beverages
81,2025/04/09,Wed,Brunei,Hot Milo (Large),2.80,2.04,Beverages
82,2025/04/09,Wed,Brunei,Hot Tea (Large),2.40,1.75,Beverages
83,2025/04/09,Wed,Brunei,Hot Americano (Medium),4.00,2.92,Beverages
84,2025/04/09,Wed,Brunei,Hot Americano (Large),4.50,3.29,Beverages
