,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
1,2024/01/19,Fri,Sri Lanka,Crispy Chicken 02 PC,1220.00,3.80,Ala Carte & Value Meals,Regular
2,2024/01/19,Fri,Sri Lanka,Crispy Chicken 05 PC,3080.00,9.59,Ala Carte & Value Meals,Regular
3,2024/01/19,Fri,Sri Lanka,Spicy chicken footlong,930.00,2.90,Ala Carte & Value Meals,Regular
4,2024/01/19,Fri,Sri Lanka,Crispy Chicken Wrap,840.00,2.62,Ala Carte & Value Meals,Regular
5,2024/01/19,Fri,Sri Lanka,McSpicy Chicken Wrap,1700.00,5.29,Ala Carte & Value Meals,Regular
6,2024/01/19,Fri,Sri Lanka,Crispy Chicken Burger,580.00,1.81,Ala Carte & Value Meals,Regular
7,2024/01/19,Fri,Sri Lanka,Chicken Junior,780.00,2.43,Ala Carte & Value Meals,Regular
8,2024/01/19,Fri,Sri Lanka,Beefburger,1050.00,3.27,Ala Carte & Value Meals,Regular
9,2024/01/19,Fri,Sri Lanka,Cheeseburger,1200.00,3.74,Ala Carte & Value Meals,Regular
10,2024/01/19,Fri,Sri Lanka,Double Cheeseburger,1880.00,5.85,Ala Carte & Value Meals,Regular
11,2024/01/19,Fri,Sri Lanka,Big Mac,1820.00,5.67,Ala Carte & Value Meals,Regular
12,2024/01/19,Fri,Sri Lanka,McChicken Burger,1700.00,5.29,Ala Carte & Value Meals,Regular
13,2024/01/19,Fri,Sri Lanka,McSpicy Chicken Burger,1100.00,3.42,Ala Carte & Value Meals,Regular
14,2024/01/19,Fri,Sri Lanka,Chicken Big Mac,1700.00,5.29,Ala Carte & Value Meals,Regular
15,2024/01/19,Fri,Sri Lanka,Chicken McNuggets 6 PC,1500.00,4.67,Ala Carte & Value Meals,Regular
16,2024/01/19,Fri,Sri Lanka,Chicken McNuggets 9 PC,2090.00,6.51,Ala Carte & Value Meals,Regular
17,2024/01/19,Fri,Sri Lanka,McSpicy Wings 3 PC,570.00,1.77,Ala Carte & Value Meals,Regular
18,2024/01/19,Fri,Sri Lanka,McSpicy Wings 6 PC,1070.00,3.33,Ala Carte & Value Meals,Regular
19,2024/01/19,Fri,Sri Lanka,Filet-O-Fish,1380.00,4.30,Ala Carte & Value Meals,Regular
20,2024/01/19,Fri,Sri Lanka,Veggie Burger,1100.00,3.42,Ala Carte & Value Meals,Regular
21,2024/01/19,Fri,Sri Lanka,Sausage & Egg Burger,580.00,1.81,Breakfast & Value Meals,Breakfast
22,2024/01/19,Fri,Sri Lanka,Egg Burger,440.00,1.37,Breakfast & Value Meals,Breakfast
23,2024/01/19,Fri,Sri Lanka,Hash Brown,340.00,1.06,Breakfast & Value Meals,Breakfast
24,2024/01/19,Fri,Sri Lanka,Crispy Chicken Wrap,840.00,2.62,Breakfast & Value Meals,Breakfast
25,2024/01/19,Fri,Sri Lanka,Crispy Chicken Burger,580.00,1.81,Breakfast & Value Meals,Breakfast
26,2024/01/19,Fri,Sri Lanka,Chicken Junior,780.00,2.43,Breakfast & Value Meals,Breakfast
27,2024/01/19,Fri,Sri Lanka,McSpicy Chicken Burger,1100.00,3.42,Breakfast & Value Meals,Breakfast
28,2024/01/19,Fri,Sri Lanka,Double Chicken Rice meal,1250.00,3.89,Rice,Regular
29,2024/01/19,Fri,Sri Lanka,Curry N Rice,560.00,1.74,Rice,Regular
30,2024/01/19,Fri,Sri Lanka,McRice Chicken,970.00,3.02,Rice,Regular
31,2024/01/19,Fri,Sri Lanka,McRice - Fish,970.00,3.02,Rice,Regular
32,2024/01/19,Fri,Sri Lanka,McRice - Vegetable,970.00,3.02,Rice,Regular
33,2024/01/19,Fri,Sri Lanka,Fries,570.00,1.77,Salads/Sides,Regular
34,2024/01/19,Fri,Sri Lanka,Choco Chip McFlurry,1040.00,3.24,Desserts,Regular
35,2024/01/19,Fri,Sri Lanka,OREO McFLURRY,1040.00,3.24,Desserts,Regular
36,2024/01/19,Fri,Sri Lanka,Chocolate Sundae,730.00,2.27,Desserts,Regular
37,2024/01/19,Fri,Sri Lanka,Strawberry Sundae,730.00,2.27,Desserts,Regular
38,2024/01/19,Fri,Sri Lanka,Plain Sundae,640.00,1.99,Desserts,Regular
39,2024/01/19,Fri,Sri Lanka,Chocolate flavoured milk,410.00,1.28,Beverages,Regular
40,2024/01/19,Fri,Sri Lanka,Coke zero,310.00,0.97,Beverages,Regular
41,2024/01/19,Fri,Sri Lanka,Coke,370.00,1.15,Beverages,Regular
42,2024/01/19,Fri,Sri Lanka,Fanta,370.00,1.15,Beverages,Regular
43,2024/01/19,Fri,Sri Lanka,Sprite,370.00,1.15,Beverages,Regular
44,2024/01/19,Fri,Sri Lanka,Water,120.00,0.37,Beverages,Regular
45,2024/01/19,Fri,Sri Lanka,Happy Crispy Burger Meal,1000.00,3.11,Happy Meals,Regular
46,2024/01/19,Fri,Sri Lanka,Happy Meal Rice - Chicken,1000.00,3.11,Happy Meals,Regular
47,2024/01/19,Fri,Sri Lanka,Happy Meal Beef,1750.00,5.45,Happy Meals,Regular
48,2024/01/19,Fri,Sri Lanka,Happy Meal Chicken Junior,2550.00,7.94,Happy Meals,Regular
49,2024/01/19,Fri,Sri Lanka,Happy Meal Cheeseburger,1850.00,5.76,Happy Meals,Regular
50,2024/01/19,Fri,Sri Lanka,Happy Meal 4 Nugget,1490.00,4.64,Happy Meals,Regular
51,2024/01/19,Fri,Sri Lanka,Indulge and Cheer,2880.00,8.97,Promotion & Bundle Meals,Regular
