,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
1,2024/03/14,Thu,Sri Lanka,Hash Brown,360.00,1.18,Ala Carte & Value Meals,Regular
2,2024/03/14,Thu,Sri Lanka,Crispy Chicken 02 PC,1280.00,4.18,Ala Carte & Value Meals,Regular
3,2024/03/14,Thu,Sri Lanka,Crispy Chicken 05 PC,3230.00,10.55,Ala Carte & Value Meals,Regular
4,2024/03/14,Thu,Sri Lanka,Spicy chicken footlong,930.00,3.04,Ala Carte & Value Meals,Regular
5,2024/03/14,Thu,Sri Lanka,Crispy Chicken Wrap,880.00,2.87,Ala Carte & Value Meals,Regular
6,2024/03/14,Thu,Sri Lanka,McSpicy Chicken Wrap,1790.00,5.85,Ala Carte & Value Meals,Regular
7,2024/03/14,Thu,Sri Lanka,Crispy Chicken Burger,580.00,1.89,Ala Carte & Value Meals,Regular
8,2024/03/14,Thu,Sri Lanka,Chicken Junior,820.00,2.68,Ala Carte & Value Meals,Regular
9,2024/03/14,Thu,Sri Lanka,Beefburger,1100.00,3.59,Ala Carte & Value Meals,Regular
10,2024/03/14,Thu,Sri Lanka,Cheeseburger,1260.00,4.12,Ala Carte & Value Meals,Regular
11,2024/03/14,Thu,Sri Lanka,Double Cheeseburger,1980.00,6.47,Ala Carte & Value Meals,Regular
12,2024/03/14,Thu,Sri Lanka,Big Mac,1910.00,6.24,Ala Carte & Value Meals,Regular
13,2024/03/14,Thu,Sri Lanka,McChicken Burger,1790.00,5.85,Ala Carte & Value Meals,Regular
14,2024/03/14,Thu,Sri Lanka,McSpicy Chicken Burger,1160.00,3.79,Ala Carte & Value Meals,Regular
15,2024/03/14,Thu,Sri Lanka,Chicken Big Mac,1790.00,5.85,Ala Carte & Value Meals,Regular
16,2024/03/14,Thu,Sri Lanka,Chicken McNuggets 6 PC,1580.00,5.16,Ala Carte & Value Meals,Regular
17,2024/03/14,Thu,Sri Lanka,Chicken McNuggets 9 PC,2200.00,7.19,Ala Carte & Value Meals,Regular
18,2024/03/14,Thu,Sri Lanka,McSpicy Wings 3 PC,600.00,1.96,Ala Carte & Value Meals,Regular
19,2024/03/14,Thu,Sri Lanka,McSpicy Wings 6 PC,1120.00,3.66,Ala Carte & Value Meals,Regular
20,2024/03/14,Thu,Sri Lanka,Filet-O-Fish,1450.00,4.74,Ala Carte & Value Meals,Regular
21,2024/03/14,Thu,Sri Lanka,Veggie Burger,1160.00,3.79,Ala Carte & Value Meals,Regular
22,2024/03/14,Thu,Sri Lanka,Sausage & Egg Burger,610.00,1.99,Breakfast & Value Meals,Breakfast
23,2024/03/14,Thu,Sri Lanka,Egg Burger,460.00,1.50,Breakfast & Value Meals,Breakfast
24,2024/03/14,Thu,Sri Lanka,Hash Brown,360.00,1.18,Breakfast & Value Meals,Breakfast
25,2024/03/14,Thu,Sri Lanka,Crispy Chicken Wrap,880.00,2.87,Breakfast & Value Meals,Breakfast
26,2024/03/14,Thu,Sri Lanka,Crispy Chicken Burger,580.00,1.89,Breakfast & Value Meals,Breakfast
27,2024/03/14,Thu,Sri Lanka,Chicken Junior,820.00,2.68,Breakfast & Value Meals,Breakfast
28,2024/03/14,Thu,Sri Lanka,McSpicy Chicken Burger,1160.00,3.79,Breakfast & Value Meals,Breakfast
29,2024/03/14,Thu,Sri Lanka,Double Chicken Rice meal,1310.00,4.28,Rice,Regular
30,2024/03/14,Thu,Sri Lanka,Curry N Rice,590.00,1.93,Rice,Regular
31,2024/03/14,Thu,Sri Lanka,McRice Chicken,1020.00,3.33,Rice,Regular
32,2024/03/14,Thu,Sri Lanka,McRice - Fish,1020.00,3.33,Rice,Regular
33,2024/03/14,Thu,Sri Lanka,McRice - Vegetable,1020.00,3.33,Rice,Regular
34,2024/03/14,Thu,Sri Lanka,Fries,600.00,1.96,Salads/Sides,Regular
35,2024/03/14,Thu,Sri Lanka,Choco Chip McFlurry,1090.00,3.56,Desserts,Regular
36,2024/03/14,Thu,Sri Lanka,OREO McFLURRY,1090.00,3.56,Desserts,Regular
37,2024/03/14,Thu,Sri Lanka,Chocolate Sundae,770.00,2.52,Desserts,Regular
38,2024/03/14,Thu,Sri Lanka,Strawberry Sundae,770.00,2.52,Desserts,Regular
39,2024/03/14,Thu,Sri Lanka,Plain Sundae,670.00,2.19,Desserts,Regular
40,2024/03/14,Thu,Sri Lanka,Chocolate flavoured milk,430.00,1.40,Beverages,Regular
41,2024/03/14,Thu,Sri Lanka,Coke zero,330.00,1.08,Beverages,Regular
