,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
1,2024/01/07,Sun,Sri Lanka,Crispy Chicken 02 PC,1220.00,3.79,Ala Carte & Value Meals,Regular
2,2024/01/07,Sun,Sri Lanka,Crispy Chicken 05 PC,3080.00,9.57,Ala Carte & Value Meals,Regular
3,2024/01/07,Sun,Sri Lanka,Spicy chicken footlong,930.00,2.89,Ala Carte & Value Meals,Regular
4,2024/01/07,Sun,Sri Lanka,Crispy Chicken Wrap,840.00,2.61,Ala Carte & Value Meals,Regular
5,2024/01/07,Sun,Sri Lanka,McSpicy Chicken Wrap,1700.00,5.28,Ala Carte & Value Meals,Regular
6,2024/01/07,Sun,Sri Lanka,Crispy Chicken Burger,580.00,1.80,Ala Carte & Value Meals,Regular
7,2024/01/07,Sun,Sri Lanka,Chicken Junior,780.00,2.42,Ala Carte & Value Meals,Regular
8,2024/01/07,Sun,Sri Lanka,Beefburger,1050.00,3.26,Ala Carte & Value Meals,Regular
9,2024/01/07,Sun,Sri Lanka,Cheeseburger,1200.00,3.73,Ala Carte & Value Meals,Regular
10,2024/01/07,Sun,Sri Lanka,Double Cheeseburger,1880.00,5.84,Ala Carte & Value Meals,Regular
11,2024/01/07,Sun,Sri Lanka,Big Mac,1820.00,5.66,Ala Carte & Value Meals,Regular
12,2024/01/07,Sun,Sri Lanka,McChicken Burger,1700.00,5.28,Ala Carte & Value Meals,Regular
13,2024/01/07,Sun,Sri Lanka,McSpicy Chicken Burger,1100.00,3.42,Ala Carte & Value Meals,Regular
14,2024/01/07,Sun,Sri Lanka,Chicken Big Mac,1700.00,5.28,Ala Carte & Value Meals,Regular
15,2024/01/07,Sun,Sri Lanka,Chicken McNuggets 6 PC,1500.00,4.66,Ala Carte & Value Meals,Regular
16,2024/01/07,Sun,Sri Lanka,Chicken McNuggets 9 PC,2090.00,6.50,Ala Carte & Value Meals,Regular
17,2024/01/07,Sun,Sri Lanka,McSpicy Wings 3 PC,570.00,1.77,Ala Carte & Value Meals,Regular
18,2024/01/07,Sun,Sri Lanka,McSpicy Wings 6 PC,1070.00,3.33,Ala Carte & Value Meals,Regular
19,2024/01/07,Sun,Sri Lanka,Filet-O-Fish,1380.00,4.29,Ala Carte & Value Meals,Regular
20,2024/01/07,Sun,Sri Lanka,Veggie Burger,1100.00,3.42,Ala Carte & Value Meals,Regular
21,2024/01/07,Sun,Sri Lanka,Sausage & Egg Burger,580.00,1.80,Breakfast & Value Meals,Breakfast
22,2024/01/07,Sun,Sri Lanka,Egg Burger,440.00,1.37,Breakfast & Value Meals,Breakfast
23,2024/01/07,Sun,Sri Lanka,Hash Brown,340.00,1.06,Breakfast & Value Meals,Breakfast
24,2024/01/07,Sun,Sri Lanka,Crispy Chicken Wrap,840.00,2.61,Breakfast & Value Meals,Breakfast
25,2024/01/07,Sun,Sri Lanka,Crispy Chicken Burger,580.00,1.80,Breakfast & Value Meals,Breakfast
26,2024/01/07,Sun,Sri Lanka,Chicken Junior,780.00,2.42,Breakfast & Value Meals,Breakfast
27,2024/01/07,Sun,Sri Lanka,McSpicy Chicken Burger,1100.00,3.42,Breakfast & Value Meals,Breakfast
28,2024/01/07,Sun,Sri Lanka,Double Chicken Rice meal,1250.00,3.89,Rice,Regular
29,2024/01/07,Sun,Sri Lanka,Curry N Rice,560.00,1.74,Rice,Regular
30,2024/01/07,Sun,Sri Lanka,McRice Chicken,970.00,3.01,Rice,Regular
31,2024/01/07,Sun,Sri Lanka,McRice - Fish,970.00,3.01,Rice,Regular
32,2024/01/07,Sun,Sri Lanka,McRice - Vegetable,970.00,3.01,Rice,Regular
