,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2023/10/07,Sat,India,Egg & Cheese McMuffin,100.95,1.21,McBreakfast
2,2023/10/07,Sat,India,Sausage McMuffin,131.43,1.58,McBreakfast
3,2023/10/07,Sat,India,Sausage & Egg McMuffin,153.33,1.85,McBreakfast
4,2023/10/07,Sat,India,Hashbrown,52.38,0.63,McBreakfast
5,2023/10/07,Sat,India,Veg McMuffin,117.14,1.41,McBreakfast
6,2023/10/07,Sat,India,Sausage & Egg McMuffin 2 pc Meal,268.57,3.23,McBreakfast
7,2023/10/07,Sat,India,Sausage McMuffin 2 pc Meal,251.43,3.03,McBreakfast
8,2023/10/07,Sat,India,Veg McMuffin 2 Pc Meal,240.95,2.90,McBreakfast
9,2023/10/07,Sat,India,Sausage with Egg McMuffin 3 Pc Meal,294.28,3.54,McBreakfast
10,2023/10/07,Sat,India,Sausage McMuffin 3 Pc Meal,272.38,3.28,McBreakfast
11,2023/10/07,Sat,India,Veg McMuffin 3 Pc Meal,263.81,3.17,McBreakfast
12,2023/10/07,Sat,India,Egg & Cheese McMuffin 3 Pc Meal,240.95,2.90,McBreakfast
13,2023/10/07,Sat,India,Hot Cake 2 Pc Meal,262.86,3.16,McBreakfast
14,2023/10/07,Sat,India,Hot Cake 3 Pc Meal,279.05,3.36,McBreakfast
15,2023/10/07,Sat,India,Hot Cakes With Maple Syrup,146.67,1.76,McBreakfast
16,2023/10/07,Sat,India,McSaver Egg & Cheese McMuffin Meal,141.90,1.71,McBreakfast
17,2023/10/07,Sat,India,Double Cheese McMuffin,100.95,1.21,McBreakfast
18,2023/10/07,Sat,India,McSaver Double Cheese McMuffin Meal,141.90,1.71,McBreakfast
19,2023/10/07,Sat,India,Double Cheese McMuffin 3 Pc Meal with Cappuccino (S),240.95,2.90,McBreakfast
20,2023/10/07,Sat,India,McSaver Spicy Egg McMuffin Meal,141.90,1.71,McBreakfast
21,2023/10/07,Sat,India,Spicy Egg McMuffin 3 Pc Meal with Cappuccino (S),251.43,3.03,McBreakfast
22,2023/10/07,Sat,India,Spicy Egg McMuffin,106.67,1.28,McBreakfast
23,2023/10/07,Sat,India,2 McVeggie Burger + Fries (L) + 2 Coke,388.58,4.68,Value Meals for 2 (Minimum 25% Off)
24,2023/10/07,Sat,India,2 McChicken Burger + Fries (L) + 2 Coke,388.58,4.68,Value Meals for 2 (Minimum 25% Off)
25,2023/10/07,Sat,India,McSpicy Paneer Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,388.58,4.68,Value Meals for 2 (Minimum 25% Off)
26,2023/10/07,Sat,India,McVeggie Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,337.15,4.06,Value Meals for 2 (Minimum 25% Off)
27,2023/10/07,Sat,India,2 McSpicy Chicken Burger + Fries (L) + 2 Coke,490.48,5.90,Value Meals for 2 (Minimum 25% Off)
28,2023/10/07,Sat,India,2 McVeggie Burger + 2 Fries (M) + Veg Pizza McPuff,388.57,4.68,Value Meals for 2 (Minimum 25% Off)
29,2023/10/07,Sat,India,2 McChicken Burger + 2 Fries (M) + Veg Pizza McPuff,388.57,4.68,Value Meals for 2 (Minimum 25% Off)
30,2023/10/07,Sat,India,McSpicy Paneer Burger + 2 Fries M + McAloo Tikki + Veg Pizza McPuff,387.62,4.66,Value Meals for 2 (Minimum 25% Off)
31,2023/10/07,Sat,India,McVeggie Burger + 2 Fries (M) + McAloo Tikki+ Veg Pizza McPuff,306.67,3.69,Value Meals for 2 (Minimum 25% Off)
32,2023/10/07,Sat,India,2 McSpicy Chicken Burger  + 2 Fries (M)  + Veg Pizza McPuff,491.43,5.91,Value Meals for 2 (Minimum 25% Off)
33,2023/10/07,Sat,India,2 Corn and Cheese Burger + Fries (L) + 2 Coke,419.25,5.04,Value Meals for 2 (Minimum 25% Off)
34,2023/10/07,Sat,India,2 McCheese Burger Veg + Fries (L) + 2 Coke,619.42,7.45,Value Meals for 2 (Minimum 25% Off)
35,2023/10/07,Sat,India,2 McCheese Burger Chicken + Fries (L)  + 2 Coke,648.88,7.81,Value Meals for 2 (Minimum 25% Off)
36,2023/10/07,Sat,India,2 Grilled Chicken and Cheese Burger + Fries (L) + 2 Coke,469.38,5.65,Value Meals for 2 (Minimum 25% Off)
37,2023/10/07,Sat,India,McSaver Chicken McNuggets 6 Pcs Meal,346.67,4.17,EZ Delivery Meals
38,2023/10/07,Sat,India,McSaver Chicken McNuggets 9 Pcs Meal,378.10,4.55,EZ Delivery Meals
39,2023/10/07,Sat,India,McSaver Filet-O-Fish Meal,358.10,4.31,EZ Delivery Meals
40,2023/10/07,Sat,India,McSaver McChicken Meal,304.76,3.67,EZ Delivery Meals
41,2023/10/07,Sat,India,McSaver McSpicy Chicken Meal,328.57,3.95,EZ Delivery Meals
42,2023/10/07,Sat,India,McSaver Big Spicy Chicken Wrap Meal,412.38,4.96,EZ Delivery Meals
43,2023/10/07,Sat,India,McSaver McAloo Tikki Meal,204.76,2.46,EZ Delivery Meals
44,2023/10/07,Sat,India,McSaver McVeggie Meal,279.05,3.36,EZ Delivery Meals
45,2023/10/07,Sat,India,McSaver McSpicy Paneer Meal,315.24,3.79,EZ Delivery Meals
46,2023/10/07,Sat,India,McSaver Big Spicy Paneer Wrap Meal,400.95,4.82,EZ Delivery Meals
47,2023/10/07,Sat,India,McSaver Chicken Maharaja Mac Meal,384.76,4.63,EZ Delivery Meals
48,2023/10/07,Sat,India,McSaver Veg Maharaja Mac Meal,384.76,4.63,EZ Delivery Meals
49,2023/10/07,Sat,India,McSaver Mexican McAloo Tikki Meal,215.24,2.59,EZ Delivery Meals
50,2023/10/07,Sat,India,McSaver Chicken Kebab Burger Meal,268.57,3.23,EZ Delivery Meals
51,2023/10/07,Sat,India,McSaver Grilled Chicken & Cheese Burger Meal,317.14,3.82,EZ Delivery Meals
52,2023/10/07,Sat,India,McSaver Corn & Cheese Burger Meal,299.05,3.60,EZ Delivery Meals
53,2023/10/07,Sat,India,McSaver McSpicy Premium Chicken Meal,384.76,4.63,EZ Delivery Meals
54,2023/10/07,Sat,India,McSaver McSpicy Premium Veg Meal,384.76,4.63,EZ Delivery Meals
55,2023/10/07,Sat,India,McSaver McCheese Burger Veg Meal,384.76,4.63,EZ Delivery Meals
56,2023/10/07,Sat,India,McSaver Masala McEgg Meal,230.48,2.77,EZ Delivery Meals
57,2023/10/07,Sat,India,McSaver Piri Piri McSpicy Chicken Burger Meal,327.62,3.94,EZ Delivery Meals
58,2023/10/07,Sat,India,McSaver Piri Piri McSpicy Paneer Burger Meal,314.29,3.78,EZ Delivery Meals
59,2023/10/07,Sat,India,McSaver Piri Piri Big Spicy Wrap Chicken Meal,399.05,4.80,EZ Delivery Meals
60,2023/10/07,Sat,India,McSaver Piri Piri Big Spicy Wrap Paneer Meal,395.24,4.76,EZ Delivery Meals
61,2023/10/07,Sat,India,Grilled Chicken & Cheese Burger,163.81,1.97,Cheese Burgers and Meals
62,2023/10/07,Sat,India,Corn & Cheese Burger,144.76,1.74,Cheese Burgers and Meals
