,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2023/11/01,Wed,India,Chicken Nuggets Bucket – 27 Pc,570.48,1137396211.44,Match Time Sharers
2,2023/11/01,Wed,India,Fries Bucket,284.76,567741104.28,Match Time Sharers
3,2023/11/01,Wed,India,2 Cheesy Italian Chicken + Fries (L) + 2 Coke,529.04,1054775087.12,Match Time Sharers
4,2023/11/01,Wed,India,2 Cheesy Italian Veg + Fries (L) + 2 Coke,499.16,995201747.48,Match Time Sharers
5,2023/11/01,Wed,India,2 McCheese Burger Veg + Fries (L) + 2 Coke,619.42,1234970483.26,Match Time Sharers
6,2023/11/01,Wed,India,2 McCheese Burger Chicken + Fries (L)  + 2 Coke,648.88,1293706446.64,Match Time Sharers
7,2023/11/01,Wed,India,2 Corn and Cheese Burger + Fries (L) + 2 Coke,419.25,835880945.25,Match Time Sharers
8,2023/11/01,Wed,India,2 Grilled Chicken and Cheese Burger + Fries (L) + 2 Coke,469.38,935827783.14,Match Time Sharers
9,2023/11/01,Wed,India,2 McSpicy Chicken Burger + Fries (L) + 2 Coke,490.48,977895971.44,Match Time Sharers
10,2023/11/01,Wed,India,2 McVeggie Burger + Fries (L) + 2 Coke,388.58,774732540.74,Match Time Sharers
11,2023/11/01,Wed,India,2 McChicken Burger + Fries (L) + 2 Coke,388.58,774732540.74,Match Time Sharers
12,2023/11/01,Wed,India,Corn & Cheese Burger +McVeggie Burger+Fries (M),329.52,656981488.56,Match Time Sharers
13,2023/11/01,Wed,India,McVeggie Burger + 2 Fries (M) + McAloo Tikki+ Veg Pizza McPuff,306.67,611424232.51,Match Time Sharers
14,2023/11/01,Wed,India,2 McSpicy Chicken Burger  + 2 Fries (M)  + Veg Pizza McPuff,491.43,979790036.79,Match Time Sharers
15,2023/11/01,Wed,India,2 McChicken Burger + 2 Fries (M) + Veg Pizza McPuff,388.57,774712603.21,Match Time Sharers
16,2023/11/01,Wed,India,McSpicy Paneer Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,388.58,774732540.74,Match Time Sharers
17,2023/11/01,Wed,India,McVeggie Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,337.15,672193823.95,Match Time Sharers
18,2023/11/01,Wed,India,2 McVeggie Burger + 2 Fries (M) + Veg Pizza McPuff,388.57,774712603.21,Match Time Sharers
19,2023/11/01,Wed,India,2 Chicken Maharaja Mac + 2 Coke + Fries (L) + McFlurry Oreo (M),610.48,1217146331.44,Match Time Sharers
20,2023/11/01,Wed,India,2 McAloo Tikki + 2 Fries (L),317.14,632298826.42,Match Time Sharers
21,2023/11/01,Wed,India,McSpicy Paneer Burger + 2 Fries M + McAloo Tikki + Veg Pizza McPuff,387.62,772818537.86,Match Time Sharers
22,2023/11/01,Wed,India,McSpicy Chicken Burger + McChicken Burger + Fries (M),373.33,744327807.49,Match Time Sharers
23,2023/11/01,Wed,India,6 Pc Nuggets + McChicken + Coke,325.77,649504914.81,Match Time Sharers
24,2023/11/01,Wed,India,Corn and Cheese Burger + Coke + Fries (M) + Veg Pizza McPuff,354.29,706366750.37,Match Time Meals
25,2023/11/01,Wed,India,Corn & Cheese Burger + Fries (R),180.00,358875540.00,Match Time Meals
26,2023/11/01,Wed,India,Grilled Chicken & Cheese Burger + Coke,215.24,429135395.72,Match Time Meals
