,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category,Menu
1,2023/04/27,Thu,India,Chicken Big Mac,235.00,2.87,New Launches,Regular
2,2023/04/27,Thu,India,McSaver Chicken Big Mac Meal,385.00,4.71,New Launches,Regular
3,2023/04/27,Thu,India,McCheese Burger Veg,249.00,3.05,New Launches,Regular
4,2023/04/27,Thu,India,McCheese Burger Chicken,260.00,3.18,New Launches,Regular
5,2023/04/27,Thu,India,McSaver McCheese Burger Veg Meal,385.00,4.71,New Launches,Regular
6,2023/04/27,Thu,India,McSaver McCheese Burger Chicken Meal,385.00,4.71,New Launches,Regular
7,2023/04/27,Thu,India,2 Fries (R) + Cheesy Dip,110.00,1.35,New Launches,Regular
8,2023/04/27,Thu,India,Triple Cheese  Veg Burger,215.00,2.63,New Launches,Regular
9,2023/04/27,Thu,India,Triple Cheese Chicken Burger,229.00,2.80,New Launches,Regular
10,2023/04/27,Thu,India,McSpicy Premium Veg Burger,249.00,3.05,New Launches,Regular
11,2023/04/27,Thu,India,McSpicy Premium Chicken Burger,260.00,3.18,New Launches,Regular
12,2023/04/27,Thu,India,McSpicy Chicken Burger,185.00,2.26,Trending,Regular
13,2023/04/27,Thu,India,McChicken Burger,131.00,1.60,Trending,Regular
14,2023/04/27,Thu,India,Filet-O-Fish Burger,175.00,2.14,Trending,Regular
15,2023/04/27,Thu,India,McFlurry Oreo Medium,129.00,1.58,Trending,Regular
16,2023/04/27,Thu,India,Mcflurry Oreo Small,91.00,1.11,Trending,Regular
17,2023/04/27,Thu,India,Soft Serve Hot Fudge (M),101.00,1.24,Trending,Regular
18,2023/04/27,Thu,India,Brownie Hot Fudge (M),138.00,1.69,Trending,Regular
19,2023/04/27,Thu,India,Sausage & Egg McMuffin,145.00,1.77,Trending,Regular
20,2023/04/27,Thu,India,Sausage McMuffin,125.00,1.53,Trending,Regular
21,2023/04/27,Thu,India,Egg & Cheese McMuffin,95.00,1.16,Trending,Regular
22,2023/04/27,Thu,India,Chicken Big Mac,235.00,2.87,Deals,Regular
23,2023/04/27,Thu,India,McSaver Chicken Big Mac Meal,385.00,4.71,Deals,Regular
24,2023/04/27,Thu,India,McVeggie Burger + McAloo Tikki Burger,139.00,1.70,Deals,Regular
25,2023/04/27,Thu,India,Veg Pizza McPuff + McSpicy Chicken Burger,179.00,2.19,Deals,Regular
26,2023/04/27,Thu,India,2 McAloo Tikki Burger + 2 Fries (L),301.00,3.68,Deals,Regular
27,2023/04/27,Thu,India,Black Forest Mcflurry (M) BOGO,115.00,1.41,Deals,Regular
28,2023/04/27,Thu,India,2 Iced Coffee,195.00,2.39,Deals,Regular
29,2023/04/27,Thu,India,McAloo Tikki Burger + Veg Pizza McPuff + Coke,141.00,1.72,Deals,Regular
30,2023/04/27,Thu,India,McChicken Burger + McSpicy Chicken Burger,275.00,3.36,Deals,Regular
31,2023/04/27,Thu,India,2 Cappuccino,195.00,2.39,Deals,Regular
