,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2023/10/06,Fri,India,2 McVeggie Burger + Fries (L) + 2 Coke,388.58,4.66,Value Meals for 2 (Minimum 25% Off)
2,2023/10/06,Fri,India,2 McChicken Burger + Fries (L) + 2 Coke,388.58,4.66,Value Meals for 2 (Minimum 25% Off)
3,2023/10/06,Fri,India,McSpicy Paneer Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,388.58,4.66,Value Meals for 2 (Minimum 25% Off)
4,2023/10/06,Fri,India,McVeggie Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,337.15,4.05,Value Meals for 2 (Minimum 25% Off)
5,2023/10/06,Fri,India,2 McSpicy Chicken Burger + Fries (L) + 2 Coke,490.48,5.89,Value Meals for 2 (Minimum 25% Off)
6,2023/10/06,Fri,India,2 McVeggie Burger + 2 Fries (M) + Veg Pizza McPuff,388.57,4.66,Value Meals for 2 (Minimum 25% Off)
7,2023/10/06,Fri,India,2 McChicken Burger + 2 Fries (M) + Veg Pizza McPuff,388.57,4.66,Value Meals for 2 (Minimum 25% Off)
8,2023/10/06,Fri,India,McSpicy Paneer Burger + 2 Fries M + McAloo Tikki + Veg Pizza McPuff,387.62,4.65,Value Meals for 2 (Minimum 25% Off)
9,2023/10/06,Fri,India,McVeggie Burger + 2 Fries (M) + McAloo Tikki+ Veg Pizza McPuff,306.67,3.68,Value Meals for 2 (Minimum 25% Off)
10,2023/10/06,Fri,India,2 McSpicy Chicken Burger  + 2 Fries (M)  + Veg Pizza McPuff,491.43,5.90,Value Meals for 2 (Minimum 25% Off)
11,2023/10/06,Fri,India,2 McCheese Burger Veg + Fries (L) + 2 Coke,619.42,7.43,Value Meals for 2 (Minimum 25% Off)
12,2023/10/06,Fri,India,2 Corn and Cheese Burger + Fries (L) + 2 Coke,419.25,5.03,Value Meals for 2 (Minimum 25% Off)
13,2023/10/06,Fri,India,2 Grilled Chicken and Cheese Burger + Fries (L) + 2 Coke,469.38,5.63,Value Meals for 2 (Minimum 25% Off)
14,2023/10/06,Fri,India,2 McCheese Burger Chicken + Fries (L)  + 2 Coke,648.88,7.79,Value Meals for 2 (Minimum 25% Off)
15,2023/10/06,Fri,India,McSaver Chicken McNuggets 6 Pcs Meal,346.67,4.16,EZ Delivery Meals
16,2023/10/06,Fri,India,McSaver Chicken McNuggets 9 Pcs Meal,378.10,4.54,EZ Delivery Meals
17,2023/10/06,Fri,India,McSaver Filet-O-Fish Meal,358.10,4.30,EZ Delivery Meals
18,2023/10/06,Fri,India,McSaver McChicken Meal,304.76,3.66,EZ Delivery Meals
19,2023/10/06,Fri,India,McSaver McSpicy Chicken Meal,328.57,3.94,EZ Delivery Meals
20,2023/10/06,Fri,India,McSaver Big Spicy Chicken Wrap Meal,412.38,4.95,EZ Delivery Meals
21,2023/10/06,Fri,India,McSaver McAloo Tikki Meal,204.76,2.46,EZ Delivery Meals
22,2023/10/06,Fri,India,McSaver McVeggie Meal,279.05,3.35,EZ Delivery Meals
23,2023/10/06,Fri,India,McSaver McSpicy Paneer Meal,315.24,3.78,EZ Delivery Meals
24,2023/10/06,Fri,India,McSaver Big Spicy Paneer Wrap Meal,400.95,4.81,EZ Delivery Meals
25,2023/10/06,Fri,India,McSaver Chicken Maharaja Mac Meal,384.76,4.62,EZ Delivery Meals
26,2023/10/06,Fri,India,McSaver Veg Maharaja Mac Meal,384.76,4.62,EZ Delivery Meals
27,2023/10/06,Fri,India,McSaver Mexican McAloo Tikki Meal,215.24,2.58,EZ Delivery Meals
28,2023/10/06,Fri,India,McSaver Chicken Kebab Burger Meal,268.57,3.22,EZ Delivery Meals
29,2023/10/06,Fri,India,McSaver Grilled Chicken & Cheese Burger Meal,317.14,3.81,EZ Delivery Meals
30,2023/10/06,Fri,India,McSaver Corn & Cheese Burger Meal,299.05,3.59,EZ Delivery Meals
31,2023/10/06,Fri,India,McSaver McSpicy Premium Chicken Meal,384.76,4.62,EZ Delivery Meals
32,2023/10/06,Fri,India,McSaver McSpicy Premium Veg Meal,384.76,4.62,EZ Delivery Meals
33,2023/10/06,Fri,India,McSaver McCheese Burger Veg Meal,384.76,4.62,EZ Delivery Meals
34,2023/10/06,Fri,India,McSaver Masala McEgg Meal,230.48,2.77,EZ Delivery Meals
35,2023/10/06,Fri,India,McSaver Piri Piri McSpicy Chicken Burger Meal,327.62,3.93,EZ Delivery Meals
36,2023/10/06,Fri,India,McSaver Piri Piri McSpicy Paneer Burger Meal,314.29,3.77,EZ Delivery Meals
37,2023/10/06,Fri,India,McSaver Piri Piri Big Spicy Wrap Chicken Meal,399.05,4.79,EZ Delivery Meals
38,2023/10/06,Fri,India,McSaver Piri Piri Big Spicy Wrap Paneer Meal,395.24,4.74,EZ Delivery Meals
39,2023/10/06,Fri,India,Grilled Chicken & Cheese Burger,163.81,1.97,Cheese Burgers and Meals
40,2023/10/06,Fri,India,Corn & Cheese Burger,144.76,1.74,Cheese Burgers and Meals
41,2023/10/06,Fri,India,McSaver Grilled Chicken & Cheese Burger Meal,317.14,3.81,Cheese Burgers and Meals
42,2023/10/06,Fri,India,McSaver Corn & Cheese Burger Meal,299.05,3.59,Cheese Burgers and Meals
43,2023/10/06,Fri,India,McCheese Burger Veg,261.90,3.14,Cheese Burgers and Meals
44,2023/10/06,Fri,India,McSaver McCheese Burger Veg Meal,384.76,4.62,Cheese Burgers and Meals
45,2023/10/06,Fri,India,McCheese Burger Chicken,280.95,3.37,Cheese Burgers and Meals
46,2023/10/06,Fri,India,McSaver McCheese Burger Chicken Meal,384.76,4.62,Cheese Burgers and Meals
47,2023/10/06,Fri,India,Filet-O-Fish Burger,184.76,2.22,Burgers & Wraps
48,2023/10/06,Fri,India,McChicken Burger,138.10,1.66,Burgers & Wraps
49,2023/10/06,Fri,India,McSpicy Chicken Burger,189.52,2.27,Burgers & Wraps
50,2023/10/06,Fri,India,Big Spicy Chicken Wrap,239.05,2.87,Burgers & Wraps
51,2023/10/06,Fri,India,McAloo Tikki Burger,65.71,0.79,Burgers & Wraps
52,2023/10/06,Fri,India,McVeggie Burger,157.14,1.89,Burgers & Wraps
53,2023/10/06,Fri,India,McSpicy Paneer Burger,200.00,2.40,Burgers & Wraps
54,2023/10/06,Fri,India,Big Spicy Paneer Wrap,210.48,2.53,Burgers & Wraps
55,2023/10/06,Fri,India,Chicken Maharaja Mac,258.10,3.10,Burgers & Wraps
56,2023/10/06,Fri,India,Veg Maharaja Mac,220.00,2.64,Burgers & Wraps
57,2023/10/06,Fri,India,Mexican McAloo Tikki Burger,74.29,0.89,Burgers & Wraps
58,2023/10/06,Fri,India,Chicken Kebab Burger,111.43,1.34,Burgers & Wraps
59,2023/10/06,Fri,India,Grilled Chicken & Cheese Burger,163.81,1.97,Burgers & Wraps
60,2023/10/06,Fri,India,Corn & Cheese Burger,144.76,1.74,Burgers & Wraps
61,2023/10/06,Fri,India,Masala McEgg Burger,68.57,0.82,Burgers & Wraps
62,2023/10/06,Fri,India,Corn and Cheese Burger + Coke + Fries (M) + Veg Pizza McPuff,354.29,4.25,Match time sharing meals
63,2023/10/06,Fri,India,Big Spicy Paneer Wrap + Coke + Fries (M) + Veg Pizza McPuff,407.62,4.89,Match time sharing meals
64,2023/10/06,Fri,India,McSpicy Paneer Burger + Coke + Fries (M)  + Veg Pizza McPuff,390.48,4.69,Match time sharing meals
65,2023/10/06,Fri,India,Grilled Chicken &Cheese Burger + Coke + Fries (M) + Veg Pizza McPuff,365.71,4.39,Match time sharing meals
66,2023/10/06,Fri,India,Big Spicy Chicken Wrap + Coke + Fries (M) + Veg Pizza McPuff,416.19,4.99,Match time sharing meals
67,2023/10/06,Fri,India,McSpicy Chicken Burger + Coke + Fries (M) + Veg Pizza McPuff,387.62,4.65,Match time sharing meals
68,2023/10/06,Fri,India,McCheese Burger Veg,261.90,3.14,Jain Friendly
69,2023/10/06,Fri,India,Classic Cheesy Dip,14.29,0.17,Jain Friendly
70,2023/10/06,Fri,India,Jain Meal - McCheese Burger Veg,399.05,4.79,Jain Friendly
71,2023/10/06,Fri,India,2 Soft Serve Hot Fudge (M),155.24,1.86,Sharing Combos
72,2023/10/06,Fri,India,2 McFlurry Oreo (S),155.24,1.86,Sharing Combos
73,2023/10/06,Fri,India,2 McVeggie Burger,249.52,2.99,Sharing Combos
74,2023/10/06,Fri,India,2 Coke,162.86,1.95,Sharing Combos
75,2023/10/06,Fri,India,2 Fries (R),111.43,1.34,Sharing Combos
76,2023/10/06,Fri,India,Chicken McNuggets - 20 Pcs,378.10,4.54,Sharing Combos
77,2023/10/06,Fri,India,Pizza Mc Puff + McSpicy Chicken,188.57,2.26,Sharing Combos
78,2023/10/06,Fri,India,2 Iced Coffee,200.00,2.40,Sharing Combos
79,2023/10/06,Fri,India,2 Cappuccino,195.24,2.34,Sharing Combos
80,2023/10/06,Fri,India,Cappuccino (S) + Iced Coffee (S),236.19,2.83,Sharing Combos
81,2023/10/06,Fri,India,McChicken + McSpicy Chicken Burger,289.52,3.47,Sharing Combos
82,2023/10/06,Fri,India,McVeggie + McAloo Tikki Burger,139.05,1.67,Sharing Combos
83,2023/10/06,Fri,India,2 McVeggie Burger + 2 Corn & Cheese Burger + 2 Fries (L),700.00,8.40,Sharing Combos
84,2023/10/06,Fri,India,2 McAloo Tikki + 2 Fries (L),317.14,3.81,Sharing Combos
85,2023/10/06,Fri,India,McChicken + Fries (M),180.00,2.16,Sharing Combos
86,2023/10/06,Fri,India,Masala Wedges (M) + Fries (M),153.33,1.84,Sharing Combos
87,2023/10/06,Fri,India,6 Pc Nuggets + McChicken + Coke,326.67,3.92,Sharing Combos
88,2023/10/06,Fri,India,McAloo Tikki + Veg Pizza McPuff + Coke,160.96,1.93,Sharing Combos
89,2023/10/06,Fri,India,McVeggie + Fries (M),189.52,2.27,Sharing Combos
90,2023/10/06,Fri,India,Grilled Chicken & Cheese Burger + Veg Pizza McPuff,169.52,2.03,Sharing Combos
91,2023/10/06,Fri,India,McAloo Tikki + Fries (R),106.67,1.28,Sharing Combos
92,2023/10/06,Fri,India,Corn & Cheese Burger + Veg Pizza McPuff,173.33,2.08,Sharing Combos
93,2023/10/06,Fri,India,Corn & Cheese Burger + Fries (R),180.00,2.16,Sharing Combos
94,2023/10/06,Fri,India,Mexican McAloo Tikki Burger + Fries (R),115.24,1.38,Sharing Combos
95,2023/10/06,Fri,India,McChicken Burger + Veg Pizza McPuff,170.48,2.05,Sharing Combos
96,2023/10/06,Fri,India,McChicken Burger + Fries (R),175.24,2.10,Sharing Combos
97,2023/10/06,Fri,India,McVeggie Burger + Veg Pizza McPuff,170.48,2.05,Sharing Combos
98,2023/10/06,Fri,India,McVeggie Burger + Fries (R),175.24,2.10,Sharing Combos
99,2023/10/06,Fri,India,Mexican McAloo Tikki Burger + Fries (L),173.33,2.08,Sharing Combos
100,2023/10/06,Fri,India,McChicken Burger + Fries (L),226.67,2.72,Sharing Combos
101,2023/10/06,Fri,India,McChicken Burger + Coke,215.24,2.58,Sharing Combos
102,2023/10/06,Fri,India,McVeggie Burger + Fries (L),221.90,2.66,Sharing Combos
103,2023/10/06,Fri,India,McVeggie Burger + Coke,215.24,2.58,Sharing Combos
104,2023/10/06,Fri,India,Grilled Chicken & Cheese Burger + Masala Wedges (R),194.29,2.33,Sharing Combos
105,2023/10/06,Fri,India,Strawberry Shake + Fries (M),195.24,2.34,Sharing Combos
106,2023/10/06,Fri,India,Chocolate Shake + Fries (M),195.24,2.34,Sharing Combos
107,2023/10/06,Fri,India,McSpicy Chicken + Mexican Cheesy Fries,258.10,3.10,Sharing Combos
108,2023/10/06,Fri,India,McSpicy Chicken + Coke + Fries (M) + McFlurry Oreo (M),358.10,4.30,Sharing Combos
109,2023/10/06,Fri,India,McSpicy Chicken + Fries (M) + Piri Piri Spice Mix,272.38,3.27,Sharing Combos
110,2023/10/06,Fri,India,McSpicy Paneer + Mexican Cheesy Fries,258.10,3.10,Sharing Combos
111,2023/10/06,Fri,India,McSpicy Paneer + Fries (M) + Piri Piri Spice Mix,258.10,3.10,Sharing Combos
112,2023/10/06,Fri,India,2 Chicken Maharaja Mac + 2 Coke + Fries (L) + McFlurry Oreo (M),610.48,7.32,Sharing Combos
113,2023/10/06,Fri,India,Black Forest Mcflurry (M) BOGO,115.24,1.38,Sharing Combos
