,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2023/10/18,Wed,India,2 McAloo Tikki + 2 Fries (L),317.14,3.81,Match Time Sharers
2,2023/10/18,Wed,India,6 Pc Nuggets + McChicken + Coke,325.77,3.91,Match Time Sharers
3,2023/10/18,Wed,India,2 Chicken Maharaja Mac + 2 Coke + Fries (L) + McFlurry Oreo (M),610.48,7.33,Match Time Sharers
4,2023/10/18,Wed,India,McSpicy Chicken Burger + McChicken Burger + Fries (M),373.33,4.48,Match Time Sharers
5,2023/10/18,Wed,India,Corn & Cheese Burger +McVeggie Burger+Fries (M),329.52,3.96,Match Time Sharers
6,2023/10/18,Wed,India,2 McVeggie Burger + Fries (L) + 2 Coke,388.58,4.67,Match Time Sharers
7,2023/10/18,Wed,India,2 McChicken Burger + Fries (L) + 2 Coke,388.58,4.67,Match Time Sharers
8,2023/10/18,Wed,India,McSpicy Paneer Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,388.58,4.67,Match Time Sharers
9,2023/10/18,Wed,India,McVeggie Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,337.15,4.05,Match Time Sharers
10,2023/10/18,Wed,India,2 McSpicy Chicken Burger + Fries (L) + 2 Coke,490.48,5.89,Match Time Sharers
11,2023/10/18,Wed,India,2 McVeggie Burger + 2 Fries (M) + Veg Pizza McPuff,388.57,4.67,Match Time Sharers
12,2023/10/18,Wed,India,2 McChicken Burger + 2 Fries (M) + Veg Pizza McPuff,388.57,4.67,Match Time Sharers
13,2023/10/18,Wed,India,McSpicy Paneer Burger + 2 Fries M + McAloo Tikki + Veg Pizza McPuff,387.62,4.66,Match Time Sharers
14,2023/10/18,Wed,India,McVeggie Burger + 2 Fries (M) + McAloo Tikki+ Veg Pizza McPuff,306.67,3.68,Match Time Sharers
15,2023/10/18,Wed,India,2 McSpicy Chicken Burger  + 2 Fries (M)  + Veg Pizza McPuff,491.43,5.90,Match Time Sharers
16,2023/10/18,Wed,India,McSaver Chicken McNuggets 6 Pcs Meal,345.77,4.15,Meals for One
17,2023/10/18,Wed,India,McSaver Chicken McNuggets 9 Pcs Meal,376.30,4.52,Meals for One
18,2023/10/18,Wed,India,McSaver Filet-O-Fish Meal,358.10,4.30,Meals for One
19,2023/10/18,Wed,India,McSaver McChicken Meal,304.76,3.66,Meals for One
20,2023/10/18,Wed,India,McSaver McSpicy Chicken Meal,328.57,3.95,Meals for One
21,2023/10/18,Wed,India,McSaver Big Spicy Chicken Wrap Meal,412.38,4.95,Meals for One
22,2023/10/18,Wed,India,McSaver McAloo Tikki Meal,204.76,2.46,Meals for One
23,2023/10/18,Wed,India,McSaver McVeggie Meal,279.05,3.35,Meals for One
24,2023/10/18,Wed,India,McSaver McSpicy Paneer Meal,315.24,3.79,Meals for One
25,2023/10/18,Wed,India,McSaver Big Spicy Paneer Wrap Meal,400.95,4.82,Meals for One
26,2023/10/18,Wed,India,McSaver Chicken Maharaja Mac Meal,384.76,4.62,Meals for One
27,2023/10/18,Wed,India,McSaver Veg Maharaja Mac Meal,384.76,4.62,Meals for One
28,2023/10/18,Wed,India,McSaver Mexican McAloo Tikki Meal,215.24,2.59,Meals for One
29,2023/10/18,Wed,India,McSaver Chicken Kebab Burger Meal,268.57,3.23,Meals for One
30,2023/10/18,Wed,India,McSaver Grilled Chicken & Cheese Burger Meal,317.14,3.81,Meals for One
31,2023/10/18,Wed,India,McSaver Corn & Cheese Burger Meal,299.05,3.59,Meals for One
32,2023/10/18,Wed,India,McSaver McSpicy Premium Chicken Meal,384.76,4.62,Meals for One
