,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2023/10/09,Mon,India,2 McAloo Tikki + 2 Fries (L),317.14,3.81,Match Time Sharers
2,2023/10/09,Mon,India,6 Pc Nuggets + McChicken + Coke,326.67,3.93,Match Time Sharers
3,2023/10/09,Mon,India,2 Chicken Maharaja Mac + 2 Coke + Fries (L) + McFlurry Oreo (M),610.48,7.34,Match Time Sharers
4,2023/10/09,Mon,India,McSpicy Chicken Burger + McChicken Burger + Fries (M),373.33,4.49,Match Time Sharers
5,2023/10/09,Mon,India,Corn & Cheese Burger +McVeggie Burger+Fries (M),329.52,3.96,Match Time Sharers
6,2023/10/09,Mon,India,2 McVeggie Burger + Fries (L) + 2 Coke,388.58,4.67,Match Time Sharers
7,2023/10/09,Mon,India,2 McChicken Burger + Fries (L) + 2 Coke,388.58,4.67,Match Time Sharers
8,2023/10/09,Mon,India,McSpicy Paneer Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,388.58,4.67,Match Time Sharers
9,2023/10/09,Mon,India,McVeggie Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,337.15,4.06,Match Time Sharers
10,2023/10/09,Mon,India,2 McSpicy Chicken Burger + Fries (L) + 2 Coke,490.48,5.90,Match Time Sharers
11,2023/10/09,Mon,India,2 McVeggie Burger + 2 Fries (M) + Veg Pizza McPuff,388.57,4.67,Match Time Sharers
12,2023/10/09,Mon,India,2 McChicken Burger + 2 Fries (M) + Veg Pizza McPuff,388.57,4.67,Match Time Sharers
13,2023/10/09,Mon,India,McSpicy Paneer Burger + 2 Fries M + McAloo Tikki + Veg Pizza McPuff,387.62,4.66,Match Time Sharers
14,2023/10/09,Mon,India,McVeggie Burger + 2 Fries (M) + McAloo Tikki+ Veg Pizza McPuff,306.67,3.69,Match Time Sharers
15,2023/10/09,Mon,India,2 McSpicy Chicken Burger  + 2 Fries (M)  + Veg Pizza McPuff,491.43,5.91,Match Time Sharers
16,2023/10/09,Mon,India,McSaver Chicken McNuggets 6 Pcs Meal,346.67,4.17,Meals for One
17,2023/10/09,Mon,India,McSaver Chicken McNuggets 9 Pcs Meal,378.10,4.55,Meals for One
18,2023/10/09,Mon,India,McSaver Filet-O-Fish Meal,358.10,4.31,Meals for One
19,2023/10/09,Mon,India,McSaver McChicken Meal,304.76,3.67,Meals for One
20,2023/10/09,Mon,India,McSaver McSpicy Chicken Meal,328.57,3.95,Meals for One
21,2023/10/09,Mon,India,McSaver Big Spicy Chicken Wrap Meal,412.38,4.96,Meals for One
