,Date,Day,Territory,Menu Item,Price (INR),Price (USD),Category
1,2023/11/07,Tue,India,2 Cheesy Italian Chicken + Fries (L) + 2 Coke,529.04,1065732563.60,Match Time Sharers
2,2023/11/07,Tue,India,2 Cheesy Italian Veg + Fries (L) + 2 Coke,499.16,1005540349.40,Match Time Sharers
3,2023/11/07,Tue,India,Chicken Nuggets Bucket – 27 Pc,570.48,1149211993.20,Match Time Sharers
4,2023/11/07,Tue,India,Fries Bucket,284.76,573639053.40,Match Time Sharers
5,2023/11/07,Tue,India,2 McCheese Burger Veg + Fries (L) + 2 Coke,619.42,1247799910.30,Match Time Sharers
6,2023/11/07,Tue,India,2 McCheese Burger Chicken + Fries (L)  + 2 Coke,648.88,1307146049.20,Match Time Sharers
7,2023/11/07,Tue,India,2 Corn and Cheese Burger + Fries (L) + 2 Coke,419.25,844564451.25,Match Time Sharers
8,2023/11/07,Tue,India,2 Grilled Chicken and Cheese Burger + Fries (L) + 2 Coke,469.38,945549581.70,Match Time Sharers
9,2023/11/07,Tue,India,2 McSpicy Chicken Burger + Fries (L) + 2 Coke,490.48,988054793.20,Match Time Sharers
10,2023/11/07,Tue,India,2 McVeggie Burger + Fries (L) + 2 Coke,388.58,782780809.70,Match Time Sharers
11,2023/11/07,Tue,India,2 McChicken Burger + Fries (L) + 2 Coke,388.58,782780809.70,Match Time Sharers
12,2023/11/07,Tue,India,Corn & Cheese Burger +McVeggie Burger+Fries (M),329.52,663806506.80,Match Time Sharers
13,2023/11/07,Tue,India,McVeggie Burger + 2 Fries (M) + McAloo Tikki+ Veg Pizza McPuff,306.67,617775981.55,Match Time Sharers
14,2023/11/07,Tue,India,2 McSpicy Chicken Burger  + 2 Fries (M)  + Veg Pizza McPuff,491.43,989968534.95,Match Time Sharers
15,2023/11/07,Tue,India,2 McChicken Burger + 2 Fries (M) + Veg Pizza McPuff,388.57,782760665.05,Match Time Sharers
16,2023/11/07,Tue,India,McSpicy Paneer Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,388.58,782780809.70,Match Time Sharers
17,2023/11/07,Tue,India,McVeggie Burger + Fries (L) + 2 Coke + McAloo Tikki Burger,337.15,679176874.75,Match Time Sharers
18,2023/11/07,Tue,India,2 McVeggie Burger + 2 Fries (M) + Veg Pizza McPuff,388.57,782760665.05,Match Time Sharers
19,2023/11/07,Tue,India,2 Chicken Maharaja Mac + 2 Coke + Fries (L) + McFlurry Oreo (M),610.48,1229790593.20,Match Time Sharers
20,2023/11/07,Tue,India,2 McAloo Tikki + 2 Fries (L),317.14,638867430.10,Match Time Sharers
21,2023/11/07,Tue,India,McSpicy Paneer Burger + 2 Fries M + McAloo Tikki + Veg Pizza McPuff,387.62,780846923.30,Match Time Sharers
22,2023/11/07,Tue,India,McSpicy Chicken Burger + McChicken Burger + Fries (M),373.33,752060218.45,Match Time Sharers
23,2023/11/07,Tue,India,6 Pc Nuggets + McChicken + Coke,325.77,656252263.05,Match Time Sharers
24,2023/11/07,Tue,India,Corn and Cheese Burger + Coke + Fries (M) + Veg Pizza McPuff,354.29,713704804.85,Match Time Meals
25,2023/11/07,Tue,India,Corn & Cheese Burger + Fries (R),180.00,362603700.00,Match Time Meals
26,2023/11/07,Tue,India,Grilled Chicken & Cheese Burger + Coke,215.24,433593446.60,Match Time Meals
27,2023/11/07,Tue,India,Corn & Cheese Burger + Coke,225.72,454705039.80,Match Time Meals
28,2023/11/07,Tue,India,Grilled Chicken & Cheese Burger + Veg Pizza McPuff,169.52,341492106.80,Match Time Meals
29,2023/11/07,Tue,India,Corn & Cheese Burger + Veg Pizza McPuff,173.33,349167218.45,Match Time Meals
30,2023/11/07,Tue,India,McChicken Burger + Fries (L),226.67,456618781.55,Match Time Meals
31,2023/11/07,Tue,India,McSpicy Paneer + Fries (M) + Piri Piri Spice Mix,258.10,519933416.50,Match Time Meals
32,2023/11/07,Tue,India,McAloo Tikki + Veg Pizza McPuff + Fries (R),158.10,318486916.50,Match Time Meals
33,2023/11/07,Tue,India,McVeggie Burger + Veg Pizza McPuff + Fries (L),264.76,533349753.40,Match Time Meals
34,2023/11/07,Tue,India,Strawberry Shake + Fries (M),195.24,393304146.60,Match Time Meals
35,2023/11/07,Tue,India,Mexican McAloo Tikki Burger + Fries (R),115.24,232146946.60,Match Time Meals
36,2023/11/07,Tue,India,McChicken Burger + Fries (R),175.24,353014846.60,Match Time Meals
37,2023/11/07,Tue,India,McVeggie Burger + Veg Pizza McPuff,170.48,343425993.20,Match Time Meals
38,2023/11/07,Tue,India,Chicken McNuggets 6 Pc + Fries (M) + Piri Piri Spice Mix,244.82,493181321.30,Match Time Meals
39,2023/11/07,Tue,India,Chocolate Shake + Fries (M),195.24,393304146.60,Match Time Meals
40,2023/11/07,Tue,India,McSpicy Chicken + Mexican Cheesy Fries,258.10,519933416.50,Match Time Meals
41,2023/11/07,Tue,India,McSpicy Chicken + Fries (M) + Piri Piri Spice Mix,272.38,548699976.70,Match Time Meals
42,2023/11/07,Tue,India,McSpicy Paneer + Mexican Cheesy Fries,258.10,519933416.50,Match Time Meals
43,2023/11/07,Tue,India,Pizza Mc Puff + McSpicy Chicken,188.57,379867665.05,Match Time Meals
44,2023/11/07,Tue,India,McSaver Masala McEgg,75.24,151568346.60,Match Time Meals
45,2023/11/07,Tue,India,McSaver Pizza McPuff,103.81,209121611.65,Match Time Meals
46,2023/11/07,Tue,India,McSaver Mexican McAloo Tikki,103.81,209121611.65,Match Time Meals
47,2023/11/07,Tue,India,McAloo Tikki Burger + Veg Pizza McPuff + Piri Piri Spice Mix,126.67,255172281.55,Match Time Meals
48,2023/11/07,Tue,India,McVeggie + Fries (M),189.52,381781406.80,Match Time Meals
49,2023/11/07,Tue,India,Mexican McAloo Tikki Burger + Fries (L),173.33,349167218.45,Match Time Meals
50,2023/11/07,Tue,India,McVeggie Burger + Fries (M) + Piri Piri Mix,231.43,466207634.95,Match Time Meals
