,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
0,2022/02/21,Mon,Vietnam,1 pc Fried Chicken,36000.00,1.57,Promotions & Combos,Regular
1,2022/02/21,Mon,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.58,Promotions & Combos,Regular
2,2022/02/21,Mon,Vietnam,Combo for 1,85000.00,3.72,Promotions & Combos,Regular
3,2022/02/21,Mon,Vietnam,Macaroni Soup,39000.00,1.71,Promotions & Combos,Regular
4,2022/02/21,Mon,Vietnam,Combo For 2A,136000.00,5.95,Promotions & Combos,Regular
5,2022/02/21,Mon,Vietnam,Combo For 2B,176000.00,7.70,Promotions & Combos,Regular
6,2022/02/21,Mon,Vietnam,Combo For 2C,186000.00,8.13,Promotions & Combos,Regular
7,2022/02/21,Mon,Vietnam,Combo For 3A,276000.00,12.07,Promotions & Combos,Regular
8,2022/02/21,Mon,Vietnam,Combo For 3B,286000.00,12.51,Promotions & Combos,Regular
9,2022/02/21,Mon,Vietnam,1 pc Fried Chicken,36000.00,1.57,Promotions & Combos,Breakfast
10,2022/02/21,Mon,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.58,Promotions & Combos,Breakfast
11,2022/02/21,Mon,Vietnam,Combo for 1,85000.00,3.72,Promotions & Combos,Breakfast
12,2022/02/21,Mon,Vietnam,Macaroni Soup,39000.00,1.71,Promotions & Combos,Breakfast
13,2022/02/21,Mon,Vietnam,Combo For 2A,136000.00,5.95,Promotions & Combos,Breakfast
14,2022/02/21,Mon,Vietnam,Combo For 2B,176000.00,7.70,Promotions & Combos,Breakfast
15,2022/02/21,Mon,Vietnam,Combo For 2C,186000.00,8.13,Promotions & Combos,Breakfast
16,2022/02/21,Mon,Vietnam,Combo For 3A,276000.00,12.07,Promotions & Combos,Breakfast
17,2022/02/21,Mon,Vietnam,Combo For 3B,286000.00,12.51,Promotions & Combos,Breakfast
18,2022/02/21,Mon,Vietnam,Double McChicken,95000.00,4.15,Secret Menu,Regular
19,2022/02/21,Mon,Vietnam,Double McRoyal w Cheese,105000.00,4.59,Secret Menu,Regular
20,2022/02/21,Mon,Vietnam,Double Filet O Fish Burger,75000.00,3.28,Secret Menu,Regular
21,2022/02/21,Mon,Vietnam,Triple Cheeseburger,82000.00,3.59,Secret Menu,Regular
22,2022/02/21,Mon,Vietnam,1 pc Fried Chicken,36000.00,1.57,Fried Chicken (Original/Spicy),Regular
23,2022/02/21,Mon,Vietnam,1 pc Fried Chicken EVM,62000.00,2.71,Fried Chicken (Original/Spicy),Regular
24,2022/02/21,Mon,Vietnam,1 pc Fried Chicken EVM,77000.00,3.37,Fried Chicken (Original/Spicy),Regular
