,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2023/01/12,Thu,Vietnam,Teriyaki Burger,89000.00,3.82,Promotions & Combos,Regular
2,2023/01/12,Thu,Vietnam,Tết 2023 - Combo Sung Túc 2C,199000.00,8.55,Promotions & Combos,Regular
3,2023/01/12,Thu,Vietnam,Tết 2023 - Combo Đắc Lộc 3B,299000.00,12.84,Promotions & Combos,Regular
4,2023/01/12,Thu,Vietnam,Prosperity Burger (Teriyaki) - Lite,65000.00,2.79,Promotions & Combos,Regular
5,2023/01/12,Thu,Vietnam,Prosperity Combo,89000.00,3.82,Promotions & Combos,Regular
6,2023/01/12,Thu,Vietnam,Best Burger – Lite Teriyaki Burger,65000.00,2.79,Promotions & Combos,Regular
7,2023/01/12,Thu,Vietnam,Loop Fries M,43000.00,1.85,Promotions & Combos,Regular
8,2023/01/12,Thu,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.53,Promotions & Combos,Regular
9,2023/01/12,Thu,Vietnam,Shake Shake Salad,37000.00,1.59,Promotions & Combos,Regular
10,2023/01/12,Thu,Vietnam,Tết 2023 - Combo Sang Xuân 2A,141000.00,6.06,Promotions & Combos,Regular
11,2023/01/12,Thu,Vietnam,Tết 2023 - Combo Phú Quý 2B,189000.00,8.12,Promotions & Combos,Regular
12,2023/01/12,Thu,Vietnam,Tết 2023 - Combo Ấm No 3A,289000.00,12.41,Promotions & Combos,Regular
13,2023/01/12,Thu,Vietnam,Xmas Cafe - Almond Brittle Iced Coffee,59000.00,2.53,Promotions & Combos,Regular
14,2023/01/12,Thu,Vietnam,Xmas Cafe - Almond Brittle Hot Latte,49000.00,2.10,Promotions & Combos,Regular
15,2023/01/12,Thu,Vietnam,Teriyaki Burger,89000.00,3.82,Promotions & Combos,Breakfast
16,2023/01/12,Thu,Vietnam,Tết 2023 - Combo Sung Túc 2C,199000.00,8.55,Promotions & Combos,Breakfast
17,2023/01/12,Thu,Vietnam,Tết 2023 - Combo Đắc Lộc 3B,299000.00,12.84,Promotions & Combos,Breakfast
18,2023/01/12,Thu,Vietnam,Prosperity Burger (Teriyaki) - Lite,65000.00,2.79,Promotions & Combos,Breakfast
19,2023/01/12,Thu,Vietnam,Prosperity Combo,89000.00,3.82,Promotions & Combos,Breakfast
20,2023/01/12,Thu,Vietnam,Best Burger – Lite Teriyaki Burger,65000.00,2.79,Promotions & Combos,Breakfast
21,2023/01/12,Thu,Vietnam,Loop Fries M,43000.00,1.85,Promotions & Combos,Breakfast
22,2023/01/12,Thu,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.53,Promotions & Combos,Breakfast
23,2023/01/12,Thu,Vietnam,Shake Shake Salad,37000.00,1.59,Promotions & Combos,Breakfast
24,2023/01/12,Thu,Vietnam,Tết 2023 - Combo Sang Xuân 2A,141000.00,6.06,Promotions & Combos,Breakfast
25,2023/01/12,Thu,Vietnam,Tết 2023 - Combo Phú Quý 2B,189000.00,8.12,Promotions & Combos,Breakfast
26,2023/01/12,Thu,Vietnam,Tết 2023 - Combo Ấm No 3A,289000.00,12.41,Promotions & Combos,Breakfast
27,2023/01/12,Thu,Vietnam,Xmas Cafe - Almond Brittle Iced Coffee,59000.00,2.53,Promotions & Combos,Breakfast
28,2023/01/12,Thu,Vietnam,Xmas Cafe - Almond Brittle Hot Latte,49000.00,2.10,Promotions & Combos,Breakfast
