,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2024/09/10,Tue,Vietnam,Combo Craving Chicken 169k (7587),169000.00,6.86,Promotions,Regular
2,2024/09/10,Tue,Vietnam,Combo Back To School - Fillet O Fish (1514),99000.00,4.02,Promotions,Regular
3,2024/09/10,Tue,Vietnam,Combo Back To School - Cheese Burger (1516),99000.00,4.02,Promotions,Regular
4,2024/09/10,Tue,Vietnam,Value Meal 40k - Sausage Burger (1606),40000.00,1.62,Promotions,Regular
5,2024/09/10,Tue,Vietnam,Value Meal 40k - Hamburger (1605),40000.00,1.62,Promotions,Regular
6,2024/09/10,Tue,Vietnam,Value Meal 40k - Fried Chicken (1608),40000.00,1.62,Promotions,Regular
7,2024/09/10,Tue,Vietnam,1pc BBQ Chicken Rice (1731),40000.00,1.62,Promotions,Regular
8,2024/09/10,Tue,Vietnam,COMBO 2A - BIC w.Korean BBQ & Cheese Sauce,179000.00,7.26,BIC w. Korean BBQ & Cheese Sauce,Regular
9,2024/09/10,Tue,Vietnam,COMBO 2B - BIC w. Korean BBQ & Cheese Sauce,209000.00,8.48,BIC w. Korean BBQ & Cheese Sauce,Regular
10,2024/09/10,Tue,Vietnam,COMBO 1B - BIC w. Korean BBQ & Cheese Sauce,94000.00,3.82,BIC w. Korean BBQ & Cheese Sauce,Regular
11,2024/09/10,Tue,Vietnam,2pcs BIC w. Korean BBQ & Cheese Sauce MEVM,114000.00,4.63,BIC w. Korean BBQ & Cheese Sauce,Regular
12,2024/09/10,Tue,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce MEVM,74000.00,3.00,BIC w. Korean BBQ & Cheese Sauce,Regular
13,2024/09/10,Tue,Vietnam,4pcs BIC w. Korean BBQ & Cheese Sauce,163000.00,6.62,BIC w. Korean BBQ & Cheese Sauce,Regular
14,2024/09/10,Tue,Vietnam,3pcs BIC w. Korean BBQ & Cheese Sauce,120000.00,4.87,BIC w. Korean BBQ & Cheese Sauce,Regular
15,2024/09/10,Tue,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce,44000.00,1.79,BIC w. Korean BBQ & Cheese Sauce,Regular
16,2024/09/10,Tue,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.66,BIC w. Korean BBQ & Cheese Sauce,Regular
17,2024/09/10,Tue,Vietnam,Combo for 2 – A,141000.00,5.72,Combo,Regular
18,2024/09/10,Tue,Vietnam,Combo for 2 – B,189000.00,7.67,Combo,Regular
