,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2023/06/22,Thu,Vietnam,Deal BIC Craving (4 Items),78000.00,3.33,Promotions & Combos,Regular
2,2023/06/22,Thu,Vietnam,Deal BIC Craving (7 Items),159000.00,6.80,Promotions & Combos,Regular
3,2023/06/22,Thu,Vietnam,Combo for 2 – C,199000.00,8.51,Promotions & Combos,Regular
4,2023/06/22,Thu,Vietnam,Shake Shake Salad,39000.00,1.67,Promotions & Combos,Regular
5,2023/06/22,Thu,Vietnam,Combo for 2 – A,141000.00,6.03,Promotions & Combos,Regular
6,2023/06/22,Thu,Vietnam,Combo for 2 – B,189000.00,8.08,Promotions & Combos,Regular
7,2023/06/22,Thu,Vietnam,Combo for 3 – B,299000.00,12.78,Promotions & Combos,Regular
8,2023/06/22,Thu,Vietnam,Combo for 3 – A,289000.00,12.35,Promotions & Combos,Regular
9,2023/06/22,Thu,Vietnam,Deal BIC Craving (4 Items),78000.00,3.33,Promotions & Combos,Breakfast
10,2023/06/22,Thu,Vietnam,Deal BIC Craving (7 Items),159000.00,6.80,Promotions & Combos,Breakfast
11,2023/06/22,Thu,Vietnam,Combo for 2 – C,199000.00,8.51,Promotions & Combos,Breakfast
12,2023/06/22,Thu,Vietnam,Shake Shake Salad,39000.00,1.67,Promotions & Combos,Breakfast
13,2023/06/22,Thu,Vietnam,Combo for 2 – A,141000.00,6.03,Promotions & Combos,Breakfast
14,2023/06/22,Thu,Vietnam,Combo for 2 – B,189000.00,8.08,Promotions & Combos,Breakfast
15,2023/06/22,Thu,Vietnam,Combo for 3 – B,299000.00,12.78,Promotions & Combos,Breakfast
16,2023/06/22,Thu,Vietnam,Combo for 3 – A,289000.00,12.35,Promotions & Combos,Breakfast
17,2023/06/22,Thu,Vietnam,Cheeseburger Happy Meal,79000.00,3.38,Happy Meals,Regular
18,2023/06/22,Thu,Vietnam,Fried Chicken Happy Meal,79000.00,3.38,Happy Meals,Regular
19,2023/06/22,Thu,Vietnam,4pcs Chicken McNuggets Happy Meal,79000.00,3.38,Happy Meals,Regular
20,2023/06/22,Thu,Vietnam,Chicken Burger Happy Meal,79000.00,3.38,Happy Meals,Regular
21,2023/06/22,Thu,Vietnam,Sausage Burger Happy Meal,79000.00,3.38,Happy Meals,Regular
22,2023/06/22,Thu,Vietnam,Cheeseburger Deluxe,79000.00,3.38,Father Day – Buy 1 Get 1 Burger,Regular
23,2023/06/22,Thu,Vietnam,Double Cheeseburger,89000.00,3.80,Father Day – Buy 1 Get 1 Burger,Regular
24,2023/06/22,Thu,Vietnam,Big Mac,104000.00,4.45,Father Day – Buy 1 Get 1 Burger,Regular
25,2023/06/22,Thu,Vietnam,McRoyal w Cheese,104000.00,4.45,Father Day – Buy 1 Get 1 Burger,Regular
26,2023/06/22,Thu,Vietnam,McRoyal Deluxe,114000.00,4.87,Father Day – Buy 1 Get 1 Burger,Regular
27,2023/06/22,Thu,Vietnam,McChicken,89000.00,3.80,Father Day – Buy 1 Get 1 Burger,Regular
28,2023/06/22,Thu,Vietnam,McSpicy Deluxe,114000.00,4.87,Father Day – Buy 1 Get 1 Burger,Regular
29,2023/06/22,Thu,Vietnam,McChicken Deluxe,99000.00,4.23,Father Day – Buy 1 Get 1 Burger,Regular
30,2023/06/22,Thu,Vietnam,Filet - O - Fish,79000.00,3.38,Father Day – Buy 1 Get 1 Burger,Regular
31,2023/06/22,Thu,Vietnam,Double McChicken,126000.00,5.39,Father Day – Buy 1 Get 1 Burger,Regular
32,2023/06/22,Thu,Vietnam,Double McRoyal w Cheese,136000.00,5.81,Father Day – Buy 1 Get 1 Burger,Regular
33,2023/06/22,Thu,Vietnam,Double Filet O Fish,104000.00,4.45,Father Day – Buy 1 Get 1 Burger,Regular
34,2023/06/22,Thu,Vietnam,Double McChicken,101000.00,4.32,Secret Menu,Regular
35,2023/06/22,Thu,Vietnam,Double McRoyal w Cheese,116000.00,4.96,Secret Menu,Regular
36,2023/06/22,Thu,Vietnam,Double Filet O Fish,85000.00,3.63,Secret Menu,Regular
37,2023/06/22,Thu,Vietnam,1 pc Fried Chicken,39000.00,1.67,Fried Chicken,Regular
38,2023/06/22,Thu,Vietnam,1 pc Fried Chicken EVM,73000.00,3.12,Fried Chicken,Regular
39,2023/06/22,Thu,Vietnam,2 pcs Fried Chicken EVM,99000.00,4.23,Fried Chicken,Regular
40,2023/06/22,Thu,Vietnam,3 pcs Fried Chicken,109000.00,4.66,Fried Chicken,Regular
41,2023/06/22,Thu,Vietnam,5 pcs Fried Chicken,179000.00,7.65,Fried Chicken,Regular
42,2023/06/22,Thu,Vietnam,9 pcs Fried Chicken,299000.00,12.78,Fried Chicken,Regular
43,2023/06/22,Thu,Vietnam,6pcs Chicken McNuggets,59000.00,2.52,Fried Chicken,Regular
44,2023/06/22,Thu,Vietnam,3pcs Chicken McWings,75000.00,3.21,Fried Chicken,Regular
45,2023/06/22,Thu,Vietnam,9pcs Chicken McNuggets,79000.00,3.38,Fried Chicken,Regular
46,2023/06/22,Thu,Vietnam,6pcs Chicken McWings,135000.00,5.77,Fried Chicken,Regular
47,2023/06/22,Thu,Vietnam,20pcs Chicken McNuggets ,129000.00,5.51,Fried Chicken,Regular
48,2023/06/22,Thu,Vietnam,10pcs Chicken McWings ,191000.00,8.16,Fried Chicken,Regular
49,2023/06/22,Thu,Vietnam,Cheeseburger Deluxe,59000.00,2.52,Beef Burger,Regular
50,2023/06/22,Thu,Vietnam,Big Mac,79000.00,3.38,Beef Burger,Regular
51,2023/06/22,Thu,Vietnam,Double Cheeseburger,69000.00,2.95,Beef Burger,Regular
52,2023/06/22,Thu,Vietnam,McRoyal Deluxe,92000.00,3.93,Beef Burger,Regular
53,2023/06/22,Thu,Vietnam,McRoyal w Cheese,82000.00,3.51,Beef Burger,Regular
54,2023/06/22,Thu,Vietnam,Cheeseburger,49000.00,2.09,Beef Burger,Regular
55,2023/06/22,Thu,Vietnam,Hamburger,39000.00,1.67,Beef Burger,Regular
56,2023/06/22,Thu,Vietnam,McSpicy Deluxe,92000.00,3.93,Chicken & Fish Burger,Regular
57,2023/06/22,Thu,Vietnam,Filet O Fish,59000.00,2.52,Chicken & Fish Burger,Regular
58,2023/06/22,Thu,Vietnam,McChicken Deluxe,79000.00,3.38,Chicken & Fish Burger,Regular
59,2023/06/22,Thu,Vietnam,McChicken,69000.00,2.95,Chicken & Fish Burger,Regular
60,2023/06/22,Thu,Vietnam,Chicken Burger,39000.00,1.67,Chicken & Fish Burger,Regular
61,2023/06/22,Thu,Vietnam,1pc Fried Chicken Rice,53000.00,2.27,Rice,Regular
62,2023/06/22,Thu,Vietnam,Garlic Fish Sauce Fried Chicken Rice,63000.00,2.69,Rice,Regular
63,2023/06/22,Thu,Vietnam,2pc Fried Chicken Rice,79000.00,3.38,Rice,Regular
64,2023/06/22,Thu,Vietnam,Shake Shake Salad,39000.00,1.67,Snacks/Sides,Regular
65,2023/06/22,Thu,Vietnam,World Famous Fries ,23000.00,0.98,Snacks/Sides,Regular
