,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2022/12/25,Sun,Vietnam,Xmas Combo For 2,199000.00,8.44,Promotions & Combos,Regular
2,2022/12/25,Sun,Vietnam,Xmas Combo For 3,299000.00,12.68,Promotions & Combos,Regular
3,2022/12/25,Sun,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.50,Promotions & Combos,Regular
4,2022/12/25,Sun,Vietnam,Shake Shake Salad,37000.00,1.57,Promotions & Combos,Regular
5,2022/12/25,Sun,Vietnam,Combo For 2A,141000.00,5.98,Promotions & Combos,Regular
6,2022/12/25,Sun,Vietnam,Combo For 2B,189000.00,8.02,Promotions & Combos,Regular
7,2022/12/25,Sun,Vietnam,Combo For 3A,289000.00,12.26,Promotions & Combos,Regular
8,2022/12/25,Sun,Vietnam,Xmas Cafe - Almond Brittle Iced Coffee,59000.00,2.50,Promotions & Combos,Regular
9,2022/12/25,Sun,Vietnam,Xmas Cafe - Almond Brittle Hot Latte,49000.00,2.08,Promotions & Combos,Regular
10,2022/12/25,Sun,Vietnam,Xmas Combo For 2,199000.00,8.44,Promotions & Combos,Breakfast
11,2022/12/25,Sun,Vietnam,Xmas Combo For 3,299000.00,12.68,Promotions & Combos,Breakfast
12,2022/12/25,Sun,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.50,Promotions & Combos,Breakfast
13,2022/12/25,Sun,Vietnam,Shake Shake Salad,37000.00,1.57,Promotions & Combos,Breakfast
14,2022/12/25,Sun,Vietnam,Combo For 2A,141000.00,5.98,Promotions & Combos,Breakfast
15,2022/12/25,Sun,Vietnam,Combo For 2B,189000.00,8.02,Promotions & Combos,Breakfast
16,2022/12/25,Sun,Vietnam,Combo For 3A,289000.00,12.26,Promotions & Combos,Breakfast
17,2022/12/25,Sun,Vietnam,Xmas Cafe - Almond Brittle Iced Coffee,59000.00,2.50,Promotions & Combos,Breakfast
18,2022/12/25,Sun,Vietnam,Xmas Cafe - Almond Brittle Hot Latte,49000.00,2.08,Promotions & Combos,Breakfast
19,2022/12/25,Sun,Vietnam,Fried Chicken Happy Meal,79000.00,3.35,Happy Meals,Regular
20,2022/12/25,Sun,Vietnam,4pcs Chicken McNuggets Happy Meal,79000.00,3.35,Happy Meals,Regular
21,2022/12/25,Sun,Vietnam,Cheeseburger Happy Meal,79000.00,3.35,Happy Meals,Regular
22,2022/12/25,Sun,Vietnam,Chicken Burger Happy Meal,79000.00,3.35,Happy Meals,Regular
23,2022/12/25,Sun,Vietnam,Sausage Burger Happy Meal,79000.00,3.35,Happy Meals,Regular
24,2022/12/25,Sun,Vietnam,Hot Latte,43000.00,1.82,Monday - Buy 1 Get 1 Cafe,Regular
25,2022/12/25,Sun,Vietnam,Iced Latte,53000.00,2.25,Monday - Buy 1 Get 1 Cafe,Regular
26,2022/12/25,Sun,Vietnam,Iced Americano,48000.00,2.04,Monday - Buy 1 Get 1 Cafe,Regular
27,2022/12/25,Sun,Vietnam,Iced Vietnamese Black,33000.00,1.40,Monday - Buy 1 Get 1 Cafe,Regular
