,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2023/05/09,Tue,Vietnam,Deal BIC Craving (4 Items),78000.00,3.34,Promotions & Combos,Regular
2,2023/05/09,Tue,Vietnam,Deal BIC Craving (7 Items),159000.00,6.81,Promotions & Combos,Regular
3,2023/05/09,Tue,Vietnam,Combo for 2 – C,199000.00,8.52,Promotions & Combos,Regular
4,2023/05/09,Tue,Vietnam,Shake Shake Salad,39000.00,1.67,Promotions & Combos,Regular
5,2023/05/09,Tue,Vietnam,Combo for 2 – A,141000.00,6.04,Promotions & Combos,Regular
6,2023/05/09,Tue,Vietnam,Combo for 2 – B,189000.00,8.10,Promotions & Combos,Regular
7,2023/05/09,Tue,Vietnam,Combo for 3 – B,299000.00,12.81,Promotions & Combos,Regular
8,2023/05/09,Tue,Vietnam,Combo for 3 – A,289000.00,12.38,Promotions & Combos,Regular
9,2023/05/09,Tue,Vietnam,Deal BIC Craving (4 Items),78000.00,3.34,Promotions & Combos,Breakfast
10,2023/05/09,Tue,Vietnam,Deal BIC Craving (7 Items),159000.00,6.81,Promotions & Combos,Breakfast
11,2023/05/09,Tue,Vietnam,Combo for 2 – C,199000.00,8.52,Promotions & Combos,Breakfast
12,2023/05/09,Tue,Vietnam,Shake Shake Salad,39000.00,1.67,Promotions & Combos,Breakfast
13,2023/05/09,Tue,Vietnam,Combo for 2 – A,141000.00,6.04,Promotions & Combos,Breakfast
14,2023/05/09,Tue,Vietnam,Combo for 2 – B,189000.00,8.10,Promotions & Combos,Breakfast
15,2023/05/09,Tue,Vietnam,Combo for 3 – B,299000.00,12.81,Promotions & Combos,Breakfast
16,2023/05/09,Tue,Vietnam,Combo for 3 – A,289000.00,12.38,Promotions & Combos,Breakfast
17,2023/05/09,Tue,Vietnam,Cheeseburger Happy Meal,79000.00,3.38,Happy Meals,Regular
18,2023/05/09,Tue,Vietnam,Fried Chicken Happy Meal,79000.00,3.38,Happy Meals,Regular
19,2023/05/09,Tue,Vietnam,4pcs Chicken McNuggets Happy Meal,79000.00,3.38,Happy Meals,Regular
20,2023/05/09,Tue,Vietnam,Chicken Burger Happy Meal,79000.00,3.38,Happy Meals,Regular
21,2023/05/09,Tue,Vietnam,Sausage Burger Happy Meal,79000.00,3.38,Happy Meals,Regular
22,2023/05/09,Tue,Vietnam,Cheeseburger Deluxe,59000.00,2.53,Thursday - Buy 1 Get 1 Burger,Regular
23,2023/05/09,Tue,Vietnam,Double Cheeseburger,89000.00,3.81,Thursday - Buy 1 Get 1 Burger,Regular
24,2023/05/09,Tue,Vietnam,Big Mac,79000.00,3.38,Thursday - Buy 1 Get 1 Burger,Regular
25,2023/05/09,Tue,Vietnam,McRoyal w. Cheese,104000.00,4.46,Thursday - Buy 1 Get 1 Burger,Regular
26,2023/05/09,Tue,Vietnam,McRoyal Deluxe,114000.00,4.88,Thursday - Buy 1 Get 1 Burger,Regular
27,2023/05/09,Tue,Vietnam,McSpicy Deluxe,114000.00,4.88,Thursday - Buy 1 Get 1 Burger,Regular
28,2023/05/09,Tue,Vietnam,McChicken Deluxe,99000.00,4.24,Thursday - Buy 1 Get 1 Burger,Regular
29,2023/05/09,Tue,Vietnam,Filet - O - Fish,79000.00,3.38,Thursday - Buy 1 Get 1 Burger,Regular
30,2023/05/09,Tue,Vietnam,Double McChicken,126000.00,5.40,Thursday - Buy 1 Get 1 Burger,Regular
31,2023/05/09,Tue,Vietnam,Double McRoyal w Cheese,136000.00,5.83,Thursday - Buy 1 Get 1 Burger,Regular
32,2023/05/09,Tue,Vietnam,Double Filet O Fish Burger,104000.00,4.46,Thursday - Buy 1 Get 1 Burger,Regular
33,2023/05/09,Tue,Vietnam,Double McChicken,101000.00,4.33,Secret Menu,Regular
34,2023/05/09,Tue,Vietnam,Double McRoyal w Cheese,116000.00,4.97,Secret Menu,Regular
35,2023/05/09,Tue,Vietnam,Double Filet O Fish Burger,85000.00,3.64,Secret Menu,Regular
36,2023/05/09,Tue,Vietnam,1 pc Fried Chicken,39000.00,1.67,Fried Chicken,Regular
37,2023/05/09,Tue,Vietnam,1 pc Fried Chicken EVM,69000.00,2.96,Fried Chicken,Regular
38,2023/05/09,Tue,Vietnam,2 pcs Fried Chicken EVM,99000.00,4.24,Fried Chicken,Regular
39,2023/05/09,Tue,Vietnam,3 pcs Fried Chicken,109000.00,4.67,Fried Chicken,Regular
40,2023/05/09,Tue,Vietnam,5 pcs Fried Chicken,179000.00,7.67,Fried Chicken,Regular
41,2023/05/09,Tue,Vietnam,9 pcs Fried Chicken,299000.00,12.81,Fried Chicken,Regular
42,2023/05/09,Tue,Vietnam,6pcs Chicken McNuggets,59000.00,2.53,Fried Chicken,Regular
43,2023/05/09,Tue,Vietnam,3pcs Chicken McWings,75000.00,3.21,Fried Chicken,Regular
44,2023/05/09,Tue,Vietnam,9pcs Chicken McNuggets,79000.00,3.38,Fried Chicken,Regular
