,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2024/07/05,Fri,Vietnam,Combo Euro 2024 (7587),169000.00,6.60,Promotions,Regular
2,2024/07/05,Fri,Vietnam,Summer Combo - Fillet O Fish (1514),99000.00,3.87,Promotions,Regular
3,2024/07/05,Fri,Vietnam,Summer Combo - Cheese Burger (1516),99000.00,3.87,Promotions,Regular
4,2024/07/05,Fri,Vietnam,Value Meal 40k - Sausage Burger (1606),40000.00,1.56,Promotions,Regular
5,2024/07/05,Fri,Vietnam,Value Meal 40k - Hamburger (1605),40000.00,1.56,Promotions,Regular
6,2024/07/05,Fri,Vietnam,Value Meal 40k - Fried Chicken (1608),40000.00,1.56,Promotions,Regular
7,2024/07/05,Fri,Vietnam,1pc BBQ Chicken Rice (1731),40000.00,1.56,Promotions,Regular
8,2024/07/05,Fri,Vietnam,McShaker and BIC w. Korean BBQ & Cheese Sauce MEVM,84000.00,3.28,HOT and NEWS,Regular
9,2024/07/05,Fri,Vietnam,Cheese McShaker Fries - Medium,43000.00,1.68,HOT and NEWS,Regular
10,2024/07/05,Fri,Vietnam,McShaker and BIC w. Korean BBQ & Cheese Sauce MEVM,84000.00,3.28,BIC w. Korean BBQ & Cheese Sauce,Regular
11,2024/07/05,Fri,Vietnam,COMBO 2A - BIC w.Korean BBQ & Cheese Sauce,179000.00,6.99,BIC w. Korean BBQ & Cheese Sauce,Regular
12,2024/07/05,Fri,Vietnam,COMBO 2B - BIC w. Korean BBQ & Cheese Sauce,209000.00,8.16,BIC w. Korean BBQ & Cheese Sauce,Regular
13,2024/07/05,Fri,Vietnam,COMBO 1B - BIC w. Korean BBQ & Cheese Sauce,94000.00,3.67,BIC w. Korean BBQ & Cheese Sauce,Regular
14,2024/07/05,Fri,Vietnam,2pcs BIC w. Korean BBQ & Cheese Sauce MEVM,114000.00,4.45,BIC w. Korean BBQ & Cheese Sauce,Regular
15,2024/07/05,Fri,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce MEVM,74000.00,2.89,BIC w. Korean BBQ & Cheese Sauce,Regular
16,2024/07/05,Fri,Vietnam,4pcs BIC w. Korean BBQ & Cheese Sauce,163000.00,6.36,BIC w. Korean BBQ & Cheese Sauce,Regular
17,2024/07/05,Fri,Vietnam,3pcs BIC w. Korean BBQ & Cheese Sauce,120000.00,4.69,BIC w. Korean BBQ & Cheese Sauce,Regular
18,2024/07/05,Fri,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce,44000.00,1.72,BIC w. Korean BBQ & Cheese Sauce,Regular
19,2024/07/05,Fri,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.60,BIC w. Korean BBQ & Cheese Sauce,Regular
20,2024/07/05,Fri,Vietnam,Combo for 2 – A,141000.00,5.50,Combo,Regular
21,2024/07/05,Fri,Vietnam,Combo for 2 - C,199000.00,7.77,Combo,Regular
22,2024/07/05,Fri,Vietnam,Combo for 3 - B,299000.00,11.67,Combo,Regular
23,2024/07/05,Fri,Vietnam,Triple Cheeseburger,92000.00,3.59,Secret Menu,Regular
