,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2024/12/27,Fri,Vietnam,Combo Xmas Surprise Gift,299000.00,11.74,Promotions,Regular
2,2024/12/27,Fri,Vietnam,Combo Craving Chicken 169k (7587),169000.00,6.64,Promotions,Regular
3,2024/12/27,Fri,Vietnam,Value Meal 40k - Sausage Burger (1606),40000.00,1.57,Promotions,Regular
4,2024/12/27,Fri,Vietnam,Value Meal 40k - Hamburger (1605),40000.00,1.57,Promotions,Regular
5,2024/12/27,Fri,Vietnam,Value Meal 40k - Fried Chicken (1608),40000.00,1.57,Promotions,Regular
6,2024/12/27,Fri,Vietnam,McShaker and BIC w. Korean BBQ & Cheese Sauce MEVM,84000.00,3.30,HOT and NEWS,Regular
7,2024/12/27,Fri,Vietnam,Cheese McShaker Fries - Medium,43000.00,1.69,HOT and NEWS,Regular
8,2024/12/27,Fri,Vietnam,McRoyal w Cheese (1668),119000.00,4.67,Burger Day,Regular
9,2024/12/27,Fri,Vietnam,Big Mac (1854),119000.00,4.67,Burger Day,Regular
10,2024/12/27,Fri,Vietnam,Double Cheeseburger (1333),104000.00,4.08,Burger Day,Regular
11,2024/12/27,Fri,Vietnam,McShaker and BIC w. Korean BBQ & Cheese Sauce MEVM,84000.00,3.30,BIC w. Korean BBQ & Cheese Sauce,Regular
12,2024/12/27,Fri,Vietnam,COMBO 2A - BIC w.Korean BBQ & Cheese Sauce,179000.00,7.03,BIC w. Korean BBQ & Cheese Sauce,Regular
13,2024/12/27,Fri,Vietnam,COMBO 2B - BIC w. Korean BBQ & Cheese Sauce,209000.00,8.21,BIC w. Korean BBQ & Cheese Sauce,Regular
14,2024/12/27,Fri,Vietnam,COMBO 1B - BIC w. Korean BBQ & Cheese Sauce,94000.00,3.69,BIC w. Korean BBQ & Cheese Sauce,Regular
15,2024/12/27,Fri,Vietnam,2pcs BIC w. Korean BBQ & Cheese Sauce MEVM,114000.00,4.48,BIC w. Korean BBQ & Cheese Sauce,Regular
16,2024/12/27,Fri,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce MEVM,74000.00,2.91,BIC w. Korean BBQ & Cheese Sauce,Regular
17,2024/12/27,Fri,Vietnam,4pcs BIC w. Korean BBQ & Cheese Sauce,163000.00,6.40,BIC w. Korean BBQ & Cheese Sauce,Regular
18,2024/12/27,Fri,Vietnam,3pcs BIC w. Korean BBQ & Cheese Sauce,120000.00,4.71,BIC w. Korean BBQ & Cheese Sauce,Regular
19,2024/12/27,Fri,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce,44000.00,1.73,BIC w. Korean BBQ & Cheese Sauce,Regular
20,2024/12/27,Fri,Vietnam,Combo for 2 – A,141000.00,5.54,Combo,Regular
21,2024/12/27,Fri,Vietnam,Combo for 2 – B,189000.00,7.42,Combo,Regular
22,2024/12/27,Fri,Vietnam,Combo for 2 - C,199000.00,7.81,Combo,Regular
23,2024/12/27,Fri,Vietnam,Combo for 3 – A,289000.00,11.35,Combo,Regular
24,2024/12/27,Fri,Vietnam,Triple Cheeseburger,92000.00,3.61,Secret Menu,Regular
25,2024/12/27,Fri,Vietnam,Double McRoyal w Cheese,116000.00,4.55,Secret Menu,Regular
26,2024/12/27,Fri,Vietnam,Double Filet O Fish,85000.00,3.34,Secret Menu,Regular
27,2024/12/27,Fri,Vietnam,Chicken Burger w Mayo Premium,101000.00,3.97,Secret Menu,Regular
28,2024/12/27,Fri,Vietnam,1 pc Fried Chicken,39000.00,1.53,Fried Chicken,Regular
29,2024/12/27,Fri,Vietnam,1 pc Fried Chicken EVM,73000.00,2.87,Fried Chicken,Regular
30,2024/12/27,Fri,Vietnam,2 pcs Fried Chicken EVM,99000.00,3.89,Fried Chicken,Regular
31,2024/12/27,Fri,Vietnam,3 pcs Fried Chicken,109000.00,4.28,Fried Chicken,Regular
32,2024/12/27,Fri,Vietnam,5 pcs Fried Chicken,179000.00,7.03,Fried Chicken,Regular
33,2024/12/27,Fri,Vietnam,9 pcs Fried Chicken,299000.00,11.74,Fried Chicken,Regular
34,2024/12/27,Fri,Vietnam,6pc Happy Chicken Bites,59000.00,2.32,Fried Chicken,Regular
35,2024/12/27,Fri,Vietnam,9pc Happy Chicken Bites,79000.00,3.10,Fried Chicken,Regular
36,2024/12/27,Fri,Vietnam,20pc Happy Chicken Bites,129000.00,5.07,Fried Chicken,Regular
37,2024/12/27,Fri,Vietnam,3pcs Chicken McWings,75000.00,2.95,Fried Chicken,Regular
38,2024/12/27,Fri,Vietnam,6pcs Chicken McWings,135000.00,5.30,Fried Chicken,Regular
39,2024/12/27,Fri,Vietnam,10pcs Chicken McWings,191000.00,7.50,Fried Chicken,Regular
40,2024/12/27,Fri,Vietnam,Cheeseburger Deluxe,59000.00,2.32,Beef Burger,Regular
41,2024/12/27,Fri,Vietnam,Big Mac,79000.00,3.10,Beef Burger,Regular
42,2024/12/27,Fri,Vietnam,Double Cheeseburger,69000.00,2.71,Beef Burger,Regular
