,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2023/02/01,Wed,Vietnam,Teriyaki Burger,89000.00,3.79,Promotions & Combos,Regular
2,2023/02/01,Wed,Vietnam,Tết 2023 - Combo Sung Túc 2C,199000.00,8.48,Promotions & Combos,Regular
3,2023/02/01,Wed,Vietnam,Tết 2023 - Combo Đắc Lộc 3B,299000.00,12.74,Promotions & Combos,Regular
4,2023/02/01,Wed,Vietnam,Prosperity Burger (Teriyaki) - Lite,65000.00,2.77,Promotions & Combos,Regular
5,2023/02/01,Wed,Vietnam,Prosperity Combo,89000.00,3.79,Promotions & Combos,Regular
6,2023/02/01,Wed,Vietnam,Best Burger – Lite Teriyaki Burger,65000.00,2.77,Promotions & Combos,Regular
7,2023/02/01,Wed,Vietnam,Loop Fries M,43000.00,1.83,Promotions & Combos,Regular
8,2023/02/01,Wed,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.51,Promotions & Combos,Regular
9,2023/02/01,Wed,Vietnam,Shake Shake Salad,39000.00,1.66,Promotions & Combos,Regular
10,2023/02/01,Wed,Vietnam,Tết 2023 - Combo Sang Xuân 2A,141000.00,6.01,Promotions & Combos,Regular
11,2023/02/01,Wed,Vietnam,Tết 2023 - Combo Phú Quý 2B,189000.00,8.05,Promotions & Combos,Regular
12,2023/02/01,Wed,Vietnam,Tết 2023 - Combo Ấm No 3A,289000.00,12.31,Promotions & Combos,Regular
13,2023/02/01,Wed,Vietnam,Teriyaki Burger,89000.00,3.79,Promotions & Combos,Breakfast
14,2023/02/01,Wed,Vietnam,Tết 2023 - Combo Sung Túc 2C,199000.00,8.48,Promotions & Combos,Breakfast
15,2023/02/01,Wed,Vietnam,Tết 2023 - Combo Đắc Lộc 3B,299000.00,12.74,Promotions & Combos,Breakfast
16,2023/02/01,Wed,Vietnam,Prosperity Burger (Teriyaki) - Lite,65000.00,2.77,Promotions & Combos,Breakfast
17,2023/02/01,Wed,Vietnam,Prosperity Combo,89000.00,3.79,Promotions & Combos,Breakfast
18,2023/02/01,Wed,Vietnam,Best Burger – Lite Teriyaki Burger,65000.00,2.77,Promotions & Combos,Breakfast
19,2023/02/01,Wed,Vietnam,Loop Fries M,43000.00,1.83,Promotions & Combos,Breakfast
20,2023/02/01,Wed,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.51,Promotions & Combos,Breakfast
21,2023/02/01,Wed,Vietnam,Shake Shake Salad,39000.00,1.66,Promotions & Combos,Breakfast
22,2023/02/01,Wed,Vietnam,Tết 2023 - Combo Sang Xuân 2A,141000.00,6.01,Promotions & Combos,Breakfast
23,2023/02/01,Wed,Vietnam,Tết 2023 - Combo Phú Quý 2B,189000.00,8.05,Promotions & Combos,Breakfast
24,2023/02/01,Wed,Vietnam,Tết 2023 - Combo Ấm No 3A,289000.00,12.31,Promotions & Combos,Breakfast
25,2023/02/01,Wed,Vietnam,Fried Chicken Happy Meal,79000.00,3.37,Happy Meals,Regular
26,2023/02/01,Wed,Vietnam,4pcs Chicken McNuggets Happy Meal,79000.00,3.37,Happy Meals,Regular
27,2023/02/01,Wed,Vietnam,Cheeseburger Happy Meal,79000.00,3.37,Happy Meals,Regular
28,2023/02/01,Wed,Vietnam,Chicken Burger Happy Meal,79000.00,3.37,Happy Meals,Regular
29,2023/02/01,Wed,Vietnam,Sausage Burger Happy Meal,79000.00,3.37,Happy Meals,Regular
30,2023/02/01,Wed,Vietnam,Hot Latte,59000.00,2.51,Monday - Buy 1 Get 1 Cafe,Regular
31,2023/02/01,Wed,Vietnam,Iced Latte,65000.00,2.77,Monday - Buy 1 Get 1 Cafe,Regular
32,2023/02/01,Wed,Vietnam,Iced Americano,49000.00,2.09,Monday - Buy 1 Get 1 Cafe,Regular
33,2023/02/01,Wed,Vietnam,Iced Vietnamese Black,39000.00,1.66,Monday - Buy 1 Get 1 Cafe,Regular
34,2023/02/01,Wed,Vietnam,Iced Vietnamese White Coffee,39000.00,1.66,Monday - Buy 1 Get 1 Cafe,Regular
35,2023/02/01,Wed,Vietnam,1 pc Fried Chicken,39000.00,1.66,Tuesday - Buy 1 Get 1 Chicken,Regular
36,2023/02/01,Wed,Vietnam,Cheeseburger Happy Meal,79000.00,3.37,Wednesday - Get 1 More Toy/Book,Regular
37,2023/02/01,Wed,Vietnam,Sausage Burger Happy Meal,79000.00,3.37,Wednesday - Get 1 More Toy/Book,Regular
38,2023/02/01,Wed,Vietnam,4pcs Chicken McNuggets Happy Meal,79000.00,3.37,Wednesday - Get 1 More Toy/Book,Regular
39,2023/02/01,Wed,Vietnam,Chicken Burger Happy Meal,79000.00,3.37,Wednesday - Get 1 More Toy/Book,Regular
40,2023/02/01,Wed,Vietnam,Fried Chicken Happy Meal,79000.00,3.37,Wednesday - Get 1 More Toy/Book,Regular
41,2023/02/01,Wed,Vietnam,Cheeseburger Deluxe,79000.00,3.37,Thursday - Buy 1 Get 1 Burger,Regular
42,2023/02/01,Wed,Vietnam,McRoyal w. Cheese,104000.00,4.43,Thursday - Buy 1 Get 1 Burger,Regular
43,2023/02/01,Wed,Vietnam,McRoyal Deluxe,114000.00,4.86,Thursday - Buy 1 Get 1 Burger,Regular
44,2023/02/01,Wed,Vietnam,McSpicy Deluxe,114000.00,4.86,Thursday - Buy 1 Get 1 Burger,Regular
45,2023/02/01,Wed,Vietnam,McChicken Deluxe,99000.00,4.22,Thursday - Buy 1 Get 1 Burger,Regular
46,2023/02/01,Wed,Vietnam,Filet - O - Fish,79000.00,3.37,Thursday - Buy 1 Get 1 Burger,Regular
47,2023/02/01,Wed,Vietnam,Triple Cheeseburger,114000.00,4.86,Thursday - Buy 1 Get 1 Burger,Regular
48,2023/02/01,Wed,Vietnam,Double McChicken,126000.00,5.37,Thursday - Buy 1 Get 1 Burger,Regular
49,2023/02/01,Wed,Vietnam,Double McRoyal w Cheese,136000.00,5.79,Thursday - Buy 1 Get 1 Burger,Regular
50,2023/02/01,Wed,Vietnam,Double Filet O Fish Burger,104000.00,4.43,Thursday - Buy 1 Get 1 Burger,Regular
51,2023/02/01,Wed,Vietnam,Double Cheeseburger,89000.00,3.79,Thursday - Buy 1 Get 1 Burger,Regular
52,2023/02/01,Wed,Vietnam,Big Mac,104000.00,4.43,Thursday - Buy 1 Get 1 Burger,Regular
53,2023/02/01,Wed,Vietnam,Milk Cream Tea,59000.00,2.51,Friday - Buy 1 Get 1 Tea,Regular
54,2023/02/01,Wed,Vietnam,Peach Tea,59000.00,2.51,Friday - Buy 1 Get 1 Tea,Regular
55,2023/02/01,Wed,Vietnam,Hot Tea,29000.00,1.24,Friday - Buy 1 Get 1 Tea,Regular
56,2023/02/01,Wed,Vietnam,Iced Tea,29000.00,1.24,Friday - Buy 1 Get 1 Tea,Regular
57,2023/02/01,Wed,Vietnam,Lychee Black Tea,59000.00,2.51,Friday - Buy 1 Get 1 Tea,Regular
58,2023/02/01,Wed,Vietnam,Double McChicken,101000.00,4.30,Secret Menu,Regular
59,2023/02/01,Wed,Vietnam,Double McRoyal w Cheese,116000.00,4.94,Secret Menu,Regular
60,2023/02/01,Wed,Vietnam,Double Filet O Fish Burger,85000.00,3.62,Secret Menu,Regular
61,2023/02/01,Wed,Vietnam,1 pc Fried Chicken,39000.00,1.66,Fried Chicken (Original/Spicy),Regular
62,2023/02/01,Wed,Vietnam,1 pc Fried Chicken EVM,69000.00,2.94,Fried Chicken (Original/Spicy),Regular
63,2023/02/01,Wed,Vietnam,2 pcs Fried Chicken EVM,99000.00,4.22,Fried Chicken (Original/Spicy),Regular
64,2023/02/01,Wed,Vietnam,3 pcs Fried Chicken,109000.00,4.64,Fried Chicken (Original/Spicy),Regular
65,2023/02/01,Wed,Vietnam,5 pcs Fried Chicken,179000.00,7.62,Fried Chicken (Original/Spicy),Regular
66,2023/02/01,Wed,Vietnam,9 pcs Fried Chicken,299000.00,12.74,Fried Chicken (Original/Spicy),Regular
67,2023/02/01,Wed,Vietnam,6pcs Chicken McNuggets,59000.00,2.51,Fried Chicken (Original/Spicy),Regular
68,2023/02/01,Wed,Vietnam,3pcs Chicken McWings,75000.00,3.19,Fried Chicken (Original/Spicy),Regular
69,2023/02/01,Wed,Vietnam,9pcs Chicken McNuggets,79000.00,3.37,Fried Chicken (Original/Spicy),Regular
70,2023/02/01,Wed,Vietnam,6pcs Chicken McWings,135000.00,5.75,Fried Chicken (Original/Spicy),Regular
71,2023/02/01,Wed,Vietnam,20pcs Chicken McNuggets ,129000.00,5.49,Fried Chicken (Original/Spicy),Regular
72,2023/02/01,Wed,Vietnam,10pcs Chicken McWings ,191000.00,8.14,Fried Chicken (Original/Spicy),Regular
73,2023/02/01,Wed,Vietnam,Teriyaki Burger,89000.00,3.79,Beef Burger,Regular
74,2023/02/01,Wed,Vietnam,Prosperity Burger (Teriyaki) - Lite,65000.00,2.77,Beef Burger,Regular
75,2023/02/01,Wed,Vietnam,Prosperity Combo,89000.00,3.79,Beef Burger,Regular
76,2023/02/01,Wed,Vietnam,Best Burger – Lite Teriyaki Burger,65000.00,2.77,Beef Burger,Regular
77,2023/02/01,Wed,Vietnam,McRoyal Deluxe,92000.00,3.92,Beef Burger,Regular
78,2023/02/01,Wed,Vietnam,McRoyal w. Cheese,82000.00,3.49,Beef Burger,Regular
79,2023/02/01,Wed,Vietnam,Cheeseburger,49000.00,2.09,Beef Burger,Regular
80,2023/02/01,Wed,Vietnam,Cheeseburger Deluxe,59000.00,2.51,Beef Burger,Regular
81,2023/02/01,Wed,Vietnam,Hamburger,39000.00,1.66,Beef Burger,Regular
82,2023/02/01,Wed,Vietnam,Double Cheeseburger,69000.00,2.94,Beef Burger,Regular
83,2023/02/01,Wed,Vietnam,Big Mac,79000.00,3.37,Beef Burger,Regular
84,2023/02/01,Wed,Vietnam,McSpicy Deluxe,92000.00,3.92,Chicken & Fish Burger,Regular
85,2023/02/01,Wed,Vietnam,Filet - O - Fish,59000.00,2.51,Chicken & Fish Burger,Regular
86,2023/02/01,Wed,Vietnam,McChicken Deluxe,79000.00,3.37,Chicken & Fish Burger,Regular
87,2023/02/01,Wed,Vietnam,McChicken,69000.00,2.94,Chicken & Fish Burger,Regular
88,2023/02/01,Wed,Vietnam,Chicken Burger,39000.00,1.66,Chicken & Fish Burger,Regular
89,2023/02/01,Wed,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.51,Rice,Regular
90,2023/02/01,Wed,Vietnam,Loop Fries M,43000.00,1.83,Snacks/Sides,Regular
