,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2024/07/04,Thu,Vietnam,Combo Euro 2024 (7587),169000.00,6.57,Promotions,Regular
2,2024/07/04,Thu,Vietnam,Summer Combo - Fillet O Fish (1514),99000.00,3.85,Promotions,Regular
3,2024/07/04,Thu,Vietnam,Summer Combo - Cheese Burger (1516),99000.00,3.85,Promotions,Regular
4,2024/07/04,Thu,Vietnam,Value Meal 40k - Sausage Burger (1606),40000.00,1.56,Promotions,Regular
5,2024/07/04,Thu,Vietnam,Value Meal 40k - Hamburger (1605),40000.00,1.56,Promotions,Regular
6,2024/07/04,Thu,Vietnam,Value Meal 40k - Fried Chicken (1608),40000.00,1.56,Promotions,Regular
7,2024/07/04,Thu,Vietnam,1pc BBQ Chicken Rice (1731),40000.00,1.56,Promotions,Regular
8,2024/07/04,Thu,Vietnam,McShaker and BIC w. Korean BBQ & Cheese Sauce MEVM,84000.00,3.27,HOT and NEWS,Regular
9,2024/07/04,Thu,Vietnam,Cheese McShaker Fries - Medium,43000.00,1.67,HOT and NEWS,Regular
10,2024/07/04,Thu,Vietnam,McShaker and BIC w. Korean BBQ & Cheese Sauce MEVM,84000.00,3.27,BIC w. Korean BBQ & Cheese Sauce,Regular
11,2024/07/04,Thu,Vietnam,COMBO 2A - BIC w.Korean BBQ & Cheese Sauce,179000.00,6.96,BIC w. Korean BBQ & Cheese Sauce,Regular
12,2024/07/04,Thu,Vietnam,COMBO 2B - BIC w. Korean BBQ & Cheese Sauce,209000.00,8.13,BIC w. Korean BBQ & Cheese Sauce,Regular
13,2024/07/04,Thu,Vietnam,COMBO 1B - BIC w. Korean BBQ & Cheese Sauce,94000.00,3.66,BIC w. Korean BBQ & Cheese Sauce,Regular
14,2024/07/04,Thu,Vietnam,2pcs BIC w. Korean BBQ & Cheese Sauce MEVM,114000.00,4.43,BIC w. Korean BBQ & Cheese Sauce,Regular
15,2024/07/04,Thu,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce MEVM,74000.00,2.88,BIC w. Korean BBQ & Cheese Sauce,Regular
16,2024/07/04,Thu,Vietnam,4pcs BIC w. Korean BBQ & Cheese Sauce,163000.00,6.34,BIC w. Korean BBQ & Cheese Sauce,Regular
17,2024/07/04,Thu,Vietnam,3pcs BIC w. Korean BBQ & Cheese Sauce,120000.00,4.67,BIC w. Korean BBQ & Cheese Sauce,Regular
18,2024/07/04,Thu,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce,44000.00,1.71,BIC w. Korean BBQ & Cheese Sauce,Regular
19,2024/07/04,Thu,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.59,BIC w. Korean BBQ & Cheese Sauce,Regular
20,2024/07/04,Thu,Vietnam,Combo for 2 – A,141000.00,5.48,Combo,Regular
21,2024/07/04,Thu,Vietnam,Combo for 2 - C,199000.00,7.74,Combo,Regular
