,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2025/02/16,Sun,Vietnam,Combo Value Breakfast 45k,45000.00,1.77,Promotions,Breakfast
2,2025/02/16,Sun,Vietnam,Sausage McMuffin w Iced Americano,59000.00,2.33,Promotions,Breakfast
3,2025/02/16,Sun,Vietnam,Cheesy Burger w Iced Latte,69000.00,2.72,Promotions,Breakfast
4,2025/02/16,Sun,Vietnam,Iced Americano,25000.00,0.99,Promotions,Breakfast
5,2025/02/16,Sun,Vietnam,Hot Latte,25000.00,0.99,Promotions,Breakfast
6,2025/02/16,Sun,Vietnam,Iced Latte,25000.00,0.99,Promotions,Breakfast
7,2025/02/16,Sun,Vietnam,Sausage & Egg McMuffin Value Meal,85000.00,3.35,Combo,Breakfast
8,2025/02/16,Sun,Vietnam,Big Breakfast,95000.00,3.74,Combo,Breakfast
9,2025/02/16,Sun,Vietnam,Sausage McMuffin Deluxe Value Meal,75000.00,2.96,Combo,Breakfast
10,2025/02/16,Sun,Vietnam,Chicken Muffin Value Meal,75000.00,2.96,Combo,Breakfast
11,2025/02/16,Sun,Vietnam,6pc Happy Chicken Bites Value Meal,79000.00,3.11,Combo,Breakfast
12,2025/02/16,Sun,Vietnam,Filet - O - Fish Value Meal,79000.00,3.11,Combo,Breakfast
13,2025/02/16,Sun,Vietnam,Hash Brown,25000.00,0.99,Main menu,Breakfast
14,2025/02/16,Sun,Vietnam,Sausage & Egg McMuffin Value Meal,85000.00,3.35,Main menu,Breakfast
15,2025/02/16,Sun,Vietnam,Big Breakfast,95000.00,3.74,Main menu,Breakfast
16,2025/02/16,Sun,Vietnam,Muffin Gà Phô Mai,45000.00,1.77,Main menu,Breakfast
17,2025/02/16,Sun,Vietnam,Sausage & Egg McMuffin,53000.00,2.09,Main menu,Breakfast
18,2025/02/16,Sun,Vietnam,Big Breakfast,79000.00,3.11,Main menu,Breakfast
19,2025/02/16,Sun,Vietnam,Sausage McMuffin,39000.00,1.54,Main menu,Breakfast
20,2025/02/16,Sun,Vietnam,Sausage McMuffin Deluxe,45000.00,1.77,Main menu,Breakfast
21,2025/02/16,Sun,Vietnam,Filet - O - Fish,59000.00,2.33,Main menu,Breakfast
22,2025/02/16,Sun,Vietnam,6pc Happy Chicken Bites,59000.00,2.33,Main menu,Breakfast
23,2025/02/16,Sun,Vietnam,9pc Happy Chicken Bites,79000.00,3.11,Main menu,Breakfast
24,2025/02/16,Sun,Vietnam,20pc Happy Chicken Bites,129000.00,5.08,Main menu,Breakfast
25,2025/02/16,Sun,Vietnam,4pc Happy Chicken Bites Happy Meal,79000.00,3.11,Happy Meals,Breakfast
26,2025/02/16,Sun,Vietnam,Happy Meal Chicken Muffin,79000.00,3.11,Happy Meals,Breakfast
27,2025/02/16,Sun,Vietnam,Tall Iced Bac Siu,39000.00,1.54,Beverages,Breakfast
28,2025/02/16,Sun,Vietnam,Pineapple Yogurt,65000.00,2.56,Beverages,Breakfast
29,2025/02/16,Sun,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.77,Beverages,Breakfast
30,2025/02/16,Sun,Vietnam,Coca-Cola,21000.00,0.83,Beverages,Breakfast
31,2025/02/16,Sun,Vietnam,Dasani water,26000.00,1.02,Beverages,Breakfast
32,2025/02/16,Sun,Vietnam,Sprite,21000.00,0.83,Beverages,Breakfast
33,2025/02/16,Sun,Vietnam,Fanta,21000.00,0.83,Beverages,Breakfast
34,2025/02/16,Sun,Vietnam,Peach Tea,59000.00,2.33,Beverages,Breakfast
35,2025/02/16,Sun,Vietnam,Milo,26000.00,1.02,Beverages,Breakfast
36,2025/02/16,Sun,Vietnam,Milk,26000.00,1.02,Beverages,Breakfast
37,2025/02/16,Sun,Vietnam,Iced Vietnamese White Coffee,39000.00,1.54,Beverages,Breakfast
38,2025/02/16,Sun,Vietnam,Iced Vietnamese Black,39000.00,1.54,Beverages,Breakfast
39,2025/02/16,Sun,Vietnam,Milk Cream Tea,59000.00,2.33,Beverages,Breakfast
40,2025/02/16,Sun,Vietnam,Matcha Frappe,89000.00,3.51,Beverages,Breakfast
41,2025/02/16,Sun,Vietnam,Hot Matcha Latte,65000.00,2.56,Beverages,Breakfast
42,2025/02/16,Sun,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.77,McCAFÉ,Breakfast
43,2025/02/16,Sun,Vietnam,Hot Latte,59000.00,2.33,McCAFÉ,Breakfast
44,2025/02/16,Sun,Vietnam,Iced Latte,65000.00,2.56,McCAFÉ,Breakfast
45,2025/02/16,Sun,Vietnam,Iced Americano,49000.00,1.93,McCAFÉ,Breakfast
46,2025/02/16,Sun,Vietnam,Iced Vietnamese Black,39000.00,1.54,McCAFÉ,Breakfast
47,2025/02/16,Sun,Vietnam,Iced Vietnamese White Coffee,39000.00,1.54,McCAFÉ,Breakfast
