,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2024/06/17,Mon,Vietnam,Deal BIC Craving (7 Items),169000.00,6.62,Promotions,Regular
2,2024/06/17,Mon,Vietnam,Value Meal 40k - Hamburger (1605),40000.00,1.57,Promotions,Regular
3,2024/06/17,Mon,Vietnam,Value Meal 40k - Fried Chicken (1608),40000.00,1.57,Promotions,Regular
4,2024/06/17,Mon,Vietnam,1pc BBQ Chicken Rice (1731),40000.00,1.57,Promotions,Regular
5,2024/06/17,Mon,Vietnam,COMBO 2B - BIC w. Korean BBQ & Cheese Sauce,209000.00,8.19,BIC w. Korean BBQ & Cheese Sauce,Regular
6,2024/06/17,Mon,Vietnam,COMBO 1B - BIC w. Korean BBQ & Cheese Sauce,94000.00,3.68,BIC w. Korean BBQ & Cheese Sauce,Regular
7,2024/06/17,Mon,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.61,BIC w. Korean BBQ & Cheese Sauce,Regular
8,2024/06/17,Mon,Vietnam,Combo for 2 – A,141000.00,5.53,Combo,Regular
9,2024/06/17,Mon,Vietnam,Combo for 2 - C,199000.00,7.80,Combo,Regular
10,2024/06/17,Mon,Vietnam,Combo for 3 - B,299000.00,11.72,Combo,Regular
11,2024/06/17,Mon,Vietnam,Triple Cheeseburger,92000.00,3.61,Secret Menu,Regular
12,2024/06/17,Mon,Vietnam,Double McRoyal w Cheese,116000.00,4.55,Secret Menu,Regular
13,2024/06/17,Mon,Vietnam,Double Filet O Fish,85000.00,3.33,Secret Menu,Regular
14,2024/06/17,Mon,Vietnam,1 pc Fried Chicken,39000.00,1.53,Fried Chicken,Regular
15,2024/06/17,Mon,Vietnam,1 pc Fried Chicken EVM,73000.00,2.86,Fried Chicken,Regular
16,2024/06/17,Mon,Vietnam,2 pcs Fried Chicken EVM,99000.00,3.88,Fried Chicken,Regular
17,2024/06/17,Mon,Vietnam,3 pcs Fried Chicken,109000.00,4.27,Fried Chicken,Regular
18,2024/06/17,Mon,Vietnam,5 pcs Fried Chicken,179000.00,7.01,Fried Chicken,Regular
19,2024/06/17,Mon,Vietnam,9 pcs Fried Chicken,299000.00,11.72,Fried Chicken,Regular
20,2024/06/17,Mon,Vietnam,6pcs Chicken McNuggets,59000.00,2.31,Fried Chicken,Regular
21,2024/06/17,Mon,Vietnam,3pcs Chicken McWings,75000.00,2.94,Fried Chicken,Regular
22,2024/06/17,Mon,Vietnam,6pcs Chicken McWings,135000.00,5.29,Fried Chicken,Regular
23,2024/06/17,Mon,Vietnam,10pcs Chicken McWings,191000.00,7.48,Fried Chicken,Regular
24,2024/06/17,Mon,Vietnam,Cheeseburger Deluxe,59000.00,2.31,Beef Burger,Regular
25,2024/06/17,Mon,Vietnam,Big Mac,79000.00,3.10,Beef Burger,Regular
26,2024/06/17,Mon,Vietnam,Double Cheeseburger,69000.00,2.70,Beef Burger,Regular
27,2024/06/17,Mon,Vietnam,McRoyal Deluxe,92000.00,3.61,Beef Burger,Regular
28,2024/06/17,Mon,Vietnam,McRoyal w Cheese,82000.00,3.21,Beef Burger,Regular
29,2024/06/17,Mon,Vietnam,Cheeseburger,49000.00,1.92,Beef Burger,Regular
30,2024/06/17,Mon,Vietnam,Hamburger,39000.00,1.53,Beef Burger,Regular
31,2024/06/17,Mon,Vietnam,McSpicy Deluxe,92000.00,3.61,Chicken & Fish Burger,Regular
32,2024/06/17,Mon,Vietnam,Filet O Fish,59000.00,2.31,Chicken & Fish Burger,Regular
33,2024/06/17,Mon,Vietnam,Cheeseburger Happy Meal,79000.00,3.10,Happy Meals,Regular
34,2024/06/17,Mon,Vietnam,Fried Chicken Happy Meal,79000.00,3.10,Happy Meals,Regular
35,2024/06/17,Mon,Vietnam,2pc Garlic Fish Sauce Fried Chicken Ric,89000.00,3.49,Rice,Regular
