,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2023/02/16,Thu,Vietnam,Teriyaki Burger,89000.00,3.77,Promotions & Combos,Regular
2,2023/02/16,Thu,Vietnam,Tết 2023 - Combo Sung Túc 2C,199000.00,8.43,Promotions & Combos,Regular
3,2023/02/16,Thu,Vietnam,Tết 2023 - Combo Đắc Lộc 3B,299000.00,12.66,Promotions & Combos,Regular
4,2023/02/16,Thu,Vietnam,Prosperity Burger (Teriyaki) - Lite,65000.00,2.75,Promotions & Combos,Regular
5,2023/02/16,Thu,Vietnam,Prosperity Combo,89000.00,3.77,Promotions & Combos,Regular
6,2023/02/16,Thu,Vietnam,Best Burger – Lite Teriyaki Burger,65000.00,2.75,Promotions & Combos,Regular
7,2023/02/16,Thu,Vietnam,Loop Fries M,43000.00,1.82,Promotions & Combos,Regular
8,2023/02/16,Thu,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.50,Promotions & Combos,Regular
9,2023/02/16,Thu,Vietnam,Shake Shake Salad,39000.00,1.65,Promotions & Combos,Regular
10,2023/02/16,Thu,Vietnam,Tết 2023 - Combo Sang Xuân 2A,141000.00,5.97,Promotions & Combos,Regular
11,2023/02/16,Thu,Vietnam,Tết 2023 - Combo Phú Quý 2B,189000.00,8.00,Promotions & Combos,Regular
12,2023/02/16,Thu,Vietnam,Tết 2023 - Combo Ấm No 3A,289000.00,12.24,Promotions & Combos,Regular
13,2023/02/16,Thu,Vietnam,Teriyaki Burger,89000.00,3.77,Promotions & Combos,Breakfast
14,2023/02/16,Thu,Vietnam,Tết 2023 - Combo Sung Túc 2C,199000.00,8.43,Promotions & Combos,Breakfast
15,2023/02/16,Thu,Vietnam,Tết 2023 - Combo Đắc Lộc 3B,299000.00,12.66,Promotions & Combos,Breakfast
16,2023/02/16,Thu,Vietnam,Prosperity Burger (Teriyaki) - Lite,65000.00,2.75,Promotions & Combos,Breakfast
17,2023/02/16,Thu,Vietnam,Prosperity Combo,89000.00,3.77,Promotions & Combos,Breakfast
18,2023/02/16,Thu,Vietnam,Best Burger – Lite Teriyaki Burger,65000.00,2.75,Promotions & Combos,Breakfast
19,2023/02/16,Thu,Vietnam,Loop Fries M,43000.00,1.82,Promotions & Combos,Breakfast
20,2023/02/16,Thu,Vietnam,Garlic Fish Sauce Fried Chicken Rice,59000.00,2.50,Promotions & Combos,Breakfast
21,2023/02/16,Thu,Vietnam,Shake Shake Salad,39000.00,1.65,Promotions & Combos,Breakfast
