,Date,Day,Territory,Menu Item,Price (VND),Price (USD),Category,Menu
1,2024/09/20,Fri,Vietnam,Combo Craving Chicken 169k (7587),169000.00,6.84,Promotions,Regular
2,2024/09/20,Fri,Vietnam,Combo Back To School - Fillet O Fish (1514),99000.00,4.01,Promotions,Regular
3,2024/09/20,Fri,Vietnam,Combo Back To School - Cheese Burger (1516),99000.00,4.01,Promotions,Regular
4,2024/09/20,Fri,Vietnam,Value Meal 40k - Sausage Burger (1606),40000.00,1.62,Promotions,Regular
5,2024/09/20,Fri,Vietnam,Value Meal 40k - Hamburger (1605),40000.00,1.62,Promotions,Regular
6,2024/09/20,Fri,Vietnam,Value Meal 40k - Fried Chicken (1608),40000.00,1.62,Promotions,Regular
7,2024/09/20,Fri,Vietnam,1pc BBQ Chicken Rice (1731),40000.00,1.62,Promotions,Regular
8,2024/09/20,Fri,Vietnam,COMBO 2A - BIC w.Korean BBQ & Cheese Sauce,179000.00,7.24,BIC w. Korean BBQ & Cheese Sauce,Regular
9,2024/09/20,Fri,Vietnam,COMBO 2B - BIC w. Korean BBQ & Cheese Sauce,209000.00,8.46,BIC w. Korean BBQ & Cheese Sauce,Regular
10,2024/09/20,Fri,Vietnam,COMBO 1B - BIC w. Korean BBQ & Cheese Sauce,94000.00,3.80,BIC w. Korean BBQ & Cheese Sauce,Regular
11,2024/09/20,Fri,Vietnam,2pcs BIC w. Korean BBQ & Cheese Sauce MEVM,114000.00,4.61,BIC w. Korean BBQ & Cheese Sauce,Regular
12,2024/09/20,Fri,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce MEVM,74000.00,2.99,BIC w. Korean BBQ & Cheese Sauce,Regular
13,2024/09/20,Fri,Vietnam,4pcs BIC w. Korean BBQ & Cheese Sauce,163000.00,6.60,BIC w. Korean BBQ & Cheese Sauce,Regular
14,2024/09/20,Fri,Vietnam,3pcs BIC w. Korean BBQ & Cheese Sauce,120000.00,4.86,BIC w. Korean BBQ & Cheese Sauce,Regular
15,2024/09/20,Fri,Vietnam,1pc BIC w. Korean BBQ & Cheese Sauce,44000.00,1.78,BIC w. Korean BBQ & Cheese Sauce,Regular
16,2024/09/20,Fri,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.66,BIC w. Korean BBQ & Cheese Sauce,Regular
17,2024/09/20,Fri,Vietnam,Combo for 2 – A,141000.00,5.71,Combo,Regular
18,2024/09/20,Fri,Vietnam,Combo for 2 – B,189000.00,7.65,Combo,Regular
19,2024/09/20,Fri,Vietnam,Combo for 2 - C,199000.00,8.05,Combo,Regular
20,2024/09/20,Fri,Vietnam,Combo for 3 – A,289000.00,11.69,Combo,Regular
21,2024/09/20,Fri,Vietnam,Combo 3 người - B,299000.00,12.10,Combo,Regular
22,2024/09/20,Fri,Vietnam,Triple Cheeseburger,92000.00,3.72,Secret Menu,Regular
23,2024/09/20,Fri,Vietnam,Double McRoyal w Cheese,116000.00,4.69,Secret Menu,Regular
24,2024/09/20,Fri,Vietnam,Double Filet O Fish,85000.00,3.44,Secret Menu,Regular
25,2024/09/20,Fri,Vietnam,Chicken Burger w Mayo Premium,101000.00,4.09,Secret Menu,Regular
26,2024/09/20,Fri,Vietnam,1 pc Fried Chicken,39000.00,1.58,Fried Chicken,Regular
27,2024/09/20,Fri,Vietnam,1 pc Fried Chicken EVM,73000.00,2.95,Fried Chicken,Regular
28,2024/09/20,Fri,Vietnam,2 pcs Fried Chicken EVM,99000.00,4.01,Fried Chicken,Regular
29,2024/09/20,Fri,Vietnam,3 pcs Fried Chicken,109000.00,4.41,Fried Chicken,Regular
30,2024/09/20,Fri,Vietnam,5 pcs Fried Chicken,179000.00,7.24,Fried Chicken,Regular
31,2024/09/20,Fri,Vietnam,9 pcs Fried Chicken,299000.00,12.10,Fried Chicken,Regular
32,2024/09/20,Fri,Vietnam,6pc Happy Chicken Bites,59000.00,2.39,Fried Chicken,Regular
33,2024/09/20,Fri,Vietnam,9pc Happy Chicken Bites,79000.00,3.20,Fried Chicken,Regular
34,2024/09/20,Fri,Vietnam,20pc Happy Chicken Bites,129000.00,5.22,Fried Chicken,Regular
35,2024/09/20,Fri,Vietnam,3pcs Chicken McWings,75000.00,3.03,Fried Chicken,Regular
36,2024/09/20,Fri,Vietnam,6pcs Chicken McWings,135000.00,5.46,Fried Chicken,Regular
37,2024/09/20,Fri,Vietnam,10pcs Chicken McWings,191000.00,7.73,Fried Chicken,Regular
38,2024/09/20,Fri,Vietnam,Cheeseburger Deluxe,59000.00,2.39,Beef Burger,Regular
39,2024/09/20,Fri,Vietnam,Big Mac,79000.00,3.20,Beef Burger,Regular
40,2024/09/20,Fri,Vietnam,Double Cheeseburger,69000.00,2.79,Beef Burger,Regular
41,2024/09/20,Fri,Vietnam,McRoyal Deluxe,92000.00,3.72,Beef Burger,Regular
42,2024/09/20,Fri,Vietnam,McRoyal w Cheese,82000.00,3.32,Beef Burger,Regular
43,2024/09/20,Fri,Vietnam,Cheeseburger,49000.00,1.98,Beef Burger,Regular
44,2024/09/20,Fri,Vietnam,Hamburger,39000.00,1.58,Beef Burger,Regular
45,2024/09/20,Fri,Vietnam,McSpicy Deluxe,92000.00,3.72,Chicken & Fish Burger,Regular
46,2024/09/20,Fri,Vietnam,Filet O Fish,59000.00,2.39,Chicken & Fish Burger,Regular
47,2024/09/20,Fri,Vietnam,Chicken Burger with Mayo Deluxe,79000.00,3.20,Chicken & Fish Burger,Regular
48,2024/09/20,Fri,Vietnam,Cheeseburger Happy Meal,79000.00,3.20,Happy Meals-Crocs are out of stock,Regular
49,2024/09/20,Fri,Vietnam,Fried Chicken Happy Meal,79000.00,3.20,Happy Meals-Crocs are out of stock,Regular
50,2024/09/20,Fri,Vietnam,4pcs Happy Chicken Bites Happy Meal,79000.00,3.20,Happy Meals-Crocs are out of stock,Regular
51,2024/09/20,Fri,Vietnam,Sausage Burger Happy Meal,79000.00,3.20,Happy Meals-Crocs are out of stock,Regular
52,2024/09/20,Fri,Vietnam,Happy Meal Chicken Burger with Mayo,79000.00,3.20,Happy Meals-Crocs are out of stock,Regular
53,2024/09/20,Fri,Vietnam,BIC Rice w. Korean BBQ & Cheese Sauce & Drink,59000.00,2.39,Rice,Regular
54,2024/09/20,Fri,Vietnam,2pc Garlic Fish Sauce Fried Chicken Ric,89000.00,3.60,Rice,Regular
55,2024/09/20,Fri,Vietnam,Garlic Fish Sauce Fried Chicken Rice,63000.00,2.55,Rice,Regular
56,2024/09/20,Fri,Vietnam,2pc Fried Chicken Rice,79000.00,3.20,Rice,Regular
57,2024/09/20,Fri,Vietnam,1pc Fried Chicken Rice,53000.00,2.14,Rice,Regular
58,2024/09/20,Fri,Vietnam,Shake Shake Salad,39000.00,1.58,Snacks/Sides,Regular
59,2024/09/20,Fri,Vietnam,World Famous Fries,23000.00,0.93,Snacks/Sides,Regular
60,2024/09/20,Fri,Vietnam,Sweet Corn,19000.00,0.77,Snacks/Sides,Regular
61,2024/09/20,Fri,Vietnam,6pc Happy Chicken Bites,59000.00,2.39,Snacks/Sides,Regular
62,2024/09/20,Fri,Vietnam,Cheeseburger,49000.00,1.98,Snacks/Sides,Regular
63,2024/09/20,Fri,Vietnam,Hamburger,39000.00,1.58,Snacks/Sides,Regular
64,2024/09/20,Fri,Vietnam,Sausage Burger,39000.00,1.58,Snacks/Sides,Regular
65,2024/09/20,Fri,Vietnam,Chicken Burger with Mayo,39000.00,1.58,Snacks/Sides,Regular
66,2024/09/20,Fri,Vietnam,Tropical Mocktail - Passion Fruit,41000.00,1.66,Beverages,Regular
67,2024/09/20,Fri,Vietnam,Tall Iced Bac Siu,39000.00,1.58,Beverages,Regular
68,2024/09/20,Fri,Vietnam,Pineapple Yogurt,65000.00,2.63,Beverages,Regular
69,2024/09/20,Fri,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.82,Beverages,Regular
70,2024/09/20,Fri,Vietnam,Coca-Cola,21000.00,0.85,Beverages,Regular
71,2024/09/20,Fri,Vietnam,Dasani water,26000.00,1.05,Beverages,Regular
72,2024/09/20,Fri,Vietnam,Sprite,21000.00,0.85,Beverages,Regular
73,2024/09/20,Fri,Vietnam,Fanta,21000.00,0.85,Beverages,Regular
74,2024/09/20,Fri,Vietnam,Milo,26000.00,1.05,Beverages,Regular
75,2024/09/20,Fri,Vietnam,Milk,26000.00,1.05,Beverages,Regular
76,2024/09/20,Fri,Vietnam,Peach Tea,59000.00,2.39,Beverages,Regular
77,2024/09/20,Fri,Vietnam,Milk Cream Tea,59000.00,2.39,Beverages,Regular
78,2024/09/20,Fri,Vietnam,Lychee Black Tea,59000.00,2.39,Beverages,Regular
79,2024/09/20,Fri,Vietnam,Matcha Frappe,89000.00,3.60,Beverages,Regular
80,2024/09/20,Fri,Vietnam,Hot Matcha Latte,65000.00,2.63,Beverages,Regular
81,2024/09/20,Fri,Vietnam,Hot Chocolate,59000.00,2.39,Beverages,Regular
82,2024/09/20,Fri,Vietnam,Iced Latte,65000.00,2.63,Beverages,Regular
83,2024/09/20,Fri,Vietnam,Hot Latte,59000.00,2.39,Beverages,Regular
84,2024/09/20,Fri,Vietnam,Cappuccino,59000.00,2.39,Beverages,Regular
85,2024/09/20,Fri,Vietnam,Mocha,69000.00,2.79,Beverages,Regular
86,2024/09/20,Fri,Vietnam,Mocha Frappe,79000.00,3.20,Beverages,Regular
87,2024/09/20,Fri,Vietnam,Americano,49000.00,1.98,Beverages,Regular
88,2024/09/20,Fri,Vietnam,Iced Americano,49000.00,1.98,Beverages,Regular
89,2024/09/20,Fri,Vietnam,Caramel Frappe,79000.00,3.20,Beverages,Regular
90,2024/09/20,Fri,Vietnam,Iced Vietnamese White Coffee,39000.00,1.58,Beverages,Regular
91,2024/09/20,Fri,Vietnam,Iced Vietnamese Black,39000.00,1.58,Beverages,Regular
92,2024/09/20,Fri,Vietnam,Salted Calamansi Apricot Tall,45000.00,1.82,McCAFÉ,Regular
93,2024/09/20,Fri,Vietnam,Hot Latte,59000.00,2.39,McCAFÉ,Regular
94,2024/09/20,Fri,Vietnam,Iced Latte,65000.00,2.63,McCAFÉ,Regular
95,2024/09/20,Fri,Vietnam,Iced Americano,49000.00,1.98,McCAFÉ,Regular
96,2024/09/20,Fri,Vietnam,Iced Vietnamese Black,39000.00,1.58,McCAFÉ,Regular
97,2024/09/20,Fri,Vietnam,Iced Vietnamese White Coffee,39000.00,1.58,McCAFÉ,Regular
98,2024/09/20,Fri,Vietnam,Tall Iced Bac Siu,39000.00,1.58,McCAFÉ,Regular
99,2024/09/20,Fri,Vietnam,Yogurt Strawberry,65000.00,2.63,McCAFÉ,Regular
100,2024/09/20,Fri,Vietnam,Pineapple Yogurt,65000.00,2.63,McCAFÉ,Regular
101,2024/09/20,Fri,Vietnam,Kiwi Yogurt,65000.00,2.63,McCAFÉ,Regular
102,2024/09/20,Fri,Vietnam,Iced Mocha,69000.00,2.79,McCAFÉ,Regular
103,2024/09/20,Fri,Vietnam,Lychee Black Tea,59000.00,2.39,McCAFÉ,Regular
104,2024/09/20,Fri,Vietnam,Milk Cream Tea,59000.00,2.39,McCAFÉ,Regular
105,2024/09/20,Fri,Vietnam,Peach Tea,59000.00,2.39,McCAFÉ,Regular
106,2024/09/20,Fri,Vietnam,Chocolate Frappe,79000.00,3.20,McCAFÉ,Regular
107,2024/09/20,Fri,Vietnam,Matcha Frappe,89000.00,3.60,McCAFÉ,Regular
108,2024/09/20,Fri,Vietnam,Hot Matcha Latte,65000.00,2.63,McCAFÉ,Regular
109,2024/09/20,Fri,Vietnam,Hot Chocolate,59000.00,2.39,McCAFÉ,Regular
110,2024/09/20,Fri,Vietnam,Iced Tea,29000.00,1.17,McCAFÉ,Regular
111,2024/09/20,Fri,Vietnam,Cappuccino,59000.00,2.39,McCAFÉ,Regular
112,2024/09/20,Fri,Vietnam,Mocha,69000.00,2.79,McCAFÉ,Regular
113,2024/09/20,Fri,Vietnam,Mocha Frappe,79000.00,3.20,McCAFÉ,Regular
114,2024/09/20,Fri,Vietnam,Americano,49000.00,1.98,McCAFÉ,Regular
115,2024/09/20,Fri,Vietnam,Caramel Frappe,79000.00,3.20,McCAFÉ,Regular
116,2024/09/20,Fri,Vietnam,Butter Croissant,35000.00,1.42,Dessert,Regular
117,2024/09/20,Fri,Vietnam,Tiramisu,55000.00,2.23,Dessert,Regular
118,2024/09/20,Fri,Vietnam,Baked CheeseCake,37000.00,1.50,Dessert,Regular
119,2024/09/20,Fri,Vietnam,Blueberry Cheese Cake,37000.00,1.50,Dessert,Regular
120,2024/09/20,Fri,Vietnam,Banana Muffin,35000.00,1.42,Dessert,Regular
121,2024/09/20,Fri,Vietnam,Choco Brownie,35000.00,1.42,Dessert,Regular
122,2024/09/20,Fri,Vietnam,Chocolate Chip Cookie,29000.00,1.17,Dessert,Regular
123,2024/09/20,Fri,Vietnam,Coconut Macaroons 2Pc,25000.00,1.01,Dessert,Regular
124,2024/09/20,Fri,Vietnam,Coconut Macaroon,15000.00,0.61,Dessert,Regular
125,2024/09/20,Fri,Vietnam,2 packs of ketchup,4000.00,0.16,Condiment,Regular
126,2024/09/20,Fri,Vietnam,2 Packs of Sweet Chili,4000.00,0.16,Condiment,Regular
127,2024/09/20,Fri,Vietnam,2 packs of mayonnaise,4000.00,0.16,Condiment,Regular
128,2024/09/20,Fri,Vietnam,2 packs of spicy garlic chili sauce,4000.00,0.16,Condiment,Regular
129,2024/09/20,Fri,Vietnam,Combo Value Breakfast 45k,45000.00,1.82,Promotions,Breakfast
130,2024/09/20,Fri,Vietnam,Sausage McMuffin w Iced Americano (7573),59000.00,2.39,Promotions,Breakfast
131,2024/09/20,Fri,Vietnam,Cheesy Burger w Iced Latte (7572),69000.00,2.79,Promotions,Breakfast
132,2024/09/20,Fri,Vietnam,Iced Americano (4049),25000.00,1.01,Promotions,Breakfast
133,2024/09/20,Fri,Vietnam,Hot Latte (4050),25000.00,1.01,Promotions,Breakfast
134,2024/09/20,Fri,Vietnam,Iced Latte (4051),25000.00,1.01,Promotions,Breakfast
135,2024/09/20,Fri,Vietnam,Sausage & Egg McMuffin,85000.00,3.44,Combo,Breakfast
136,2024/09/20,Fri,Vietnam,Big Breakfast,95000.00,3.84,Combo,Breakfast
137,2024/09/20,Fri,Vietnam,Hash Brown,25000.00,1.01,Main menu,Breakfast
138,2024/09/20,Fri,Vietnam,Sausage & Egg McMuffin,85000.00,3.44,Main menu,Breakfast
139,2024/09/20,Fri,Vietnam,Big Breakfast,95000.00,3.84,Main menu,Breakfast
140,2024/09/20,Fri,Vietnam,Muffin Gà Phô Mai,45000.00,1.82,Main menu,Breakfast
141,2024/09/20,Fri,Vietnam,Sausage & Egg McMuffin,53000.00,2.14,Main menu,Breakfast
142,2024/09/20,Fri,Vietnam,Big Breakfast,79000.00,3.20,Main menu,Breakfast
143,2024/09/20,Fri,Vietnam,Sausage McMuffin,39000.00,1.58,Main menu,Breakfast
144,2024/09/20,Fri,Vietnam,Sausage McMuffin Deluxe,45000.00,1.82,Main menu,Breakfast
145,2024/09/20,Fri,Vietnam,Filet - O - Fish,59000.00,2.39,Main menu,Breakfast
146,2024/09/20,Fri,Vietnam,6pc Happy Chicken Bites,59000.00,2.39,Main menu,Breakfast
147,2024/09/20,Fri,Vietnam,9pc Happy Chicken Bites,79000.00,3.20,Main menu,Breakfast
