,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2024/06/22,Sat,Singapore,Crispy Mac 'N Cheesy Wrap (Sausage) Meal,8.20,5.99,What's New,Breakfast Menu
2,2024/06/22,Sat,Singapore,Crispy Mac 'N Cheesy Wrap (Chicken Ham) Meal,8.20,5.99,What's New,Breakfast Menu
3,2024/06/22,Sat,Singapore,Mac 'N Cheesy Wrap + Scrambled Egg Burger EVM,14.70,10.73,What's New,Breakfast Menu
4,2024/06/22,Sat,Singapore,Crispy Mac 'N Cheesy Wrap (Sausage),6.35,4.64,What's New,Breakfast Menu
5,2024/06/22,Sat,Singapore,Crispy Mac 'N Cheesy Wrap (Chicken Ham),5.80,4.23,What's New,Breakfast Menu
6,2024/06/22,Sat,Singapore,Hershey’s Hot Fudge Sundae,2.95,2.15,What's New,Breakfast Menu
7,2024/06/22,Sat,Singapore,Hershey’s Strawberry Sundae,2.95,2.15,What's New,Breakfast Menu
8,2024/06/22,Sat,Singapore,Hershey’s McFlurry®,3.90,2.85,What's New,Breakfast Menu
9,2024/06/22,Sat,Singapore,Crispy Mac 'N Cheesy Wrap (Sausage) Meal,8.20,5.99,Value Meals,Breakfast Menu
10,2024/06/22,Sat,Singapore,Crispy Mac 'N Cheesy Wrap (Chicken Ham) Meal,8.20,5.99,Value Meals,Breakfast Menu
11,2024/06/22,Sat,Singapore,Scrambled Egg Burger with Sausage Meal,7.10,5.18,Value Meals,Breakfast Menu
12,2024/06/22,Sat,Singapore,Scrambled Egg Burger with Chicken Meal,7.10,5.18,Value Meals,Breakfast Menu
13,2024/06/22,Sat,Singapore,Double Sausage Egg McMuffin® Meal,8.40,6.13,Value Meals,Breakfast Menu
14,2024/06/22,Sat,Singapore,Double Sausage McMuffin® Meal,7.40,5.40,Value Meals,Breakfast Menu
15,2024/06/22,Sat,Singapore,Breakfast Deluxe™ Meal,9.60,7.01,Value Meals,Breakfast Menu
16,2024/06/22,Sat,Singapore,Big Breakfast® Meal,8.05,5.88,Value Meals,Breakfast Menu
17,2024/06/22,Sat,Singapore,Breakfast Wrap Sausage Meal,8.00,5.84,Value Meals,Breakfast Menu
18,2024/06/22,Sat,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,5.84,Value Meals,Breakfast Menu
19,2024/06/22,Sat,Singapore,Hotcakes™ with Sausage Meal,8.80,6.42,Value Meals,Breakfast Menu
