,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2024/09/23,Mon,Singapore,Filet-O-Fish® Meal,5.50,4.24,MEGA FEST: $5.50 MEALS,Regular Menu
2,2024/09/23,Mon,Singapore,Double Cheeseburger Meal,5.50,4.24,MEGA FEST: $5.50 MEALS,Regular Menu
3,2024/09/23,Mon,Singapore,McNuggets® (6pc) Meal,5.50,4.24,MEGA FEST: $5.50 MEALS,Regular Menu
4,2024/09/23,Mon,Singapore,McWings® (4pc) Meal,5.50,4.24,MEGA FEST: $5.50 MEALS,Regular Menu
5,2024/09/23,Mon,Singapore,Double Filet-O-Fish® Upsized Meal + Apple Pie,12.00,9.24,$12 Special Deals,Regular Menu
6,2024/09/23,Mon,Singapore,Double Filet-O-Fish® Upsized Meal + Chicken McNuggets® (4pc),12.00,9.24,$12 Special Deals,Regular Menu
7,2024/09/23,Mon,Singapore,Quarter Pounder® with Cheese Upsized Meal + Apple Pie,12.00,9.24,$12 Special Deals,Regular Menu
8,2024/09/23,Mon,Singapore,Quarter Pounder® with Cheese Upsized Meal + Chicken McNuggets® (4pc),12.00,9.24,$12 Special Deals,Regular Menu
9,2024/09/23,Mon,Singapore,Chicken McCrispy® (6pc) Signature,12.00,9.24,What's New,Regular Menu
10,2024/09/23,Mon,Singapore,Chicken McCrispy® (6pc) Spicy,12.00,9.24,What's New,Regular Menu
11,2024/09/23,Mon,Singapore,Chicken McCrispy® (6pc) Mix,12.00,9.24,What's New,Regular Menu
12,2024/09/23,Mon,Singapore,Sweet BBQ McSpicy® with Chicken Bacon Meal,9.15,7.05,What's New,Regular Menu
13,2024/09/23,Mon,Singapore,Sweet BBQ McSpicy® with Egg & Cheese Meal,9.15,7.05,What's New,Regular Menu
14,2024/09/23,Mon,Singapore,Pineapple Twist Strawberry Sundae,2.95,2.27,What's New,Regular Menu
15,2024/09/23,Mon,Singapore,Pineapple Twist OREO® McFlurry®,3.90,3.00,What's New,Regular Menu
16,2024/09/23,Mon,Singapore,Sweet BBQ McSpicy® with Chicken Bacon Upsized Meal,10.35,7.97,Upsized Value Meals,Regular Menu
17,2024/09/23,Mon,Singapore,Sweet BBQ McSpicy® with Egg & Cheese Upsized Meal,10.35,7.97,Upsized Value Meals,Regular Menu
18,2024/09/23,Mon,Singapore,McSpicy® Upsized Meal,7.70,5.93,Upsized Value Meals,Regular Menu
19,2024/09/23,Mon,Singapore,McSpicy® with Cheese Upsized Meal,9.00,6.93,Upsized Value Meals,Regular Menu
20,2024/09/23,Mon,Singapore,Double McSpicy® with Cheese Upsized Meal,11.00,8.47,Upsized Value Meals,Regular Menu
21,2024/09/23,Mon,Singapore,Double McSpicy® Upsized Meal,9.70,7.47,Upsized Value Meals,Regular Menu
22,2024/09/23,Mon,Singapore,Chicken McCrispy® (2pc) Signature Upsized Meal,11.25,8.66,Upsized Value Meals,Regular Menu
23,2024/09/23,Mon,Singapore,Chicken McCrispy® (2pc) Spicy Upsized Meal,11.25,8.66,Upsized Value Meals,Regular Menu
24,2024/09/23,Mon,Singapore,McChicken® with Cheese Upsized Meal,9.65,7.43,Upsized Value Meals,Regular Menu
25,2024/09/23,Mon,Singapore,Quarter Pounder® with Cheese Upsized Meal,11.15,8.59,Upsized Value Meals,Regular Menu
26,2024/09/23,Mon,Singapore,Dbl Quarter Pounder® with Cheese Upsized Meal,12.80,9.86,Upsized Value Meals,Regular Menu
27,2024/09/23,Mon,Singapore,McNuggets® (9pc) Upsized Meal,10.90,8.39,Upsized Value Meals,Regular Menu
28,2024/09/23,Mon,Singapore,McNuggets® (6pc) Upsized Meal,9.60,7.39,Upsized Value Meals,Regular Menu
29,2024/09/23,Mon,Singapore,Big Mac® Upsized Meal,11.15,8.59,Upsized Value Meals,Regular Menu
30,2024/09/23,Mon,Singapore,Double Cheeseburger Upsized Meal,9.15,7.05,Upsized Value Meals,Regular Menu
31,2024/09/23,Mon,Singapore,Buttermilk Crispy Chicken Upsized Meal,12.25,9.43,Upsized Value Meals,Regular Menu
32,2024/09/23,Mon,Singapore,McChicken® Upsized Meal,8.35,6.43,Upsized Value Meals,Regular Menu
33,2024/09/23,Mon,Singapore,Filet-O-Fish® Upsized Meal,8.65,6.66,Upsized Value Meals,Regular Menu
34,2024/09/23,Mon,Singapore,Double Filet-O-Fish® Upsized Meal,11.20,8.62,Upsized Value Meals,Regular Menu
35,2024/09/23,Mon,Singapore,McWings® (4pc) Upsized Meal,9.35,7.20,Upsized Value Meals,Regular Menu
36,2024/09/23,Mon,Singapore,Grilled Chicken McWrap® Upsized Meal,10.25,7.89,Upsized Value Meals,Regular Menu
37,2024/09/23,Mon,Singapore,Sweet BBQ McSpicy® with Chicken Bacon Meal,9.15,7.05,Value Meals,Regular Menu
38,2024/09/23,Mon,Singapore,Sweet BBQ McSpicy® with Egg & Cheese Meal,9.15,7.05,Value Meals,Regular Menu
39,2024/09/23,Mon,Singapore,McSpicy® Meal,6.50,5.00,Value Meals,Regular Menu
40,2024/09/23,Mon,Singapore,McSpicy® with Cheese Meal,7.80,6.01,Value Meals,Regular Menu
41,2024/09/23,Mon,Singapore,Double McSpicy® with Cheese Meal,9.80,7.55,Value Meals,Regular Menu
42,2024/09/23,Mon,Singapore,Double McSpicy® Meal,8.50,6.54,Value Meals,Regular Menu
43,2024/09/23,Mon,Singapore,Chicken McCrispy® (2pc) Signature Meal,10.05,7.74,Value Meals,Regular Menu
44,2024/09/23,Mon,Singapore,Chicken McCrispy® (2pc) Spicy Meal,10.05,7.74,Value Meals,Regular Menu
45,2024/09/23,Mon,Singapore,McChicken® with Cheese Meal,8.45,6.51,Value Meals,Regular Menu
46,2024/09/23,Mon,Singapore,Quarter Pounder® with Cheese Meal,9.95,7.66,Value Meals,Regular Menu
47,2024/09/23,Mon,Singapore,Dbl Quarter Pounder® with Cheese Meal,11.60,8.93,Value Meals,Regular Menu
48,2024/09/23,Mon,Singapore,McNuggets® (9pc) Meal,9.70,7.47,Value Meals,Regular Menu
49,2024/09/23,Mon,Singapore,McNuggets® (6pc) Meal,8.40,6.47,Value Meals,Regular Menu
50,2024/09/23,Mon,Singapore,Big Mac® Meal,9.95,7.66,Value Meals,Regular Menu
51,2024/09/23,Mon,Singapore,Double Cheeseburger Meal,7.95,6.12,Value Meals,Regular Menu
52,2024/09/23,Mon,Singapore,Buttermilk Crispy Chicken Meal,11.05,8.51,Value Meals,Regular Menu
53,2024/09/23,Mon,Singapore,McChicken® Meal,7.15,5.51,Value Meals,Regular Menu
54,2024/09/23,Mon,Singapore,Filet-O-Fish® Meal,7.45,5.74,Value Meals,Regular Menu
55,2024/09/23,Mon,Singapore,Double Filet-O-Fish® Meal,10.00,7.70,Value Meals,Regular Menu
56,2024/09/23,Mon,Singapore,McWings® (4pc) Meal,8.15,6.28,Value Meals,Regular Menu
57,2024/09/23,Mon,Singapore,Grilled Chicken McWrap® Meal,9.05,6.97,Value Meals,Regular Menu
58,2024/09/23,Mon,Singapore,McSpicy® with Cheese Meal,7.80,6.01,Fan Favourites,Regular Menu
59,2024/09/23,Mon,Singapore,McSpicy® with Cheese Upsized Meal,9.00,6.93,Fan Favourites,Regular Menu
60,2024/09/23,Mon,Singapore,Double McSpicy® with Cheese Upsized Meal,11.00,8.47,Fan Favourites,Regular Menu
61,2024/09/23,Mon,Singapore,Double McSpicy® with Cheese Meal,9.80,7.55,Fan Favourites,Regular Menu
62,2024/09/23,Mon,Singapore,McChicken® with Cheese Meal,8.45,6.51,Fan Favourites,Regular Menu
63,2024/09/23,Mon,Singapore,McChicken® with Cheese Upsized Meal,9.65,7.43,Fan Favourites,Regular Menu
64,2024/09/23,Mon,Singapore,Fam Meal: McSpicy® Meal + Filet-O-Fish® Meal + Cheeseburger Happy Meal®,19.20,14.78,Happy Meal® and Family Meals,Regular Menu
