,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2024/10/02,Wed,Singapore,Pineapple Twist Strawberry Sundae,2.95,2.27,What's New,Breakfast Menu
2,2024/10/02,Wed,Singapore,Pineapple Twist OREO® McFlurry®,3.90,3.00,What's New,Breakfast Menu
3,2024/10/02,Wed,Singapore,Sausage Egg McMuffin® Meal,7.00,5.39,Value Meals,Breakfast Menu
4,2024/10/02,Wed,Singapore,Breakfast Wrap Sausage Meal,8.20,6.31,Value Meals,Breakfast Menu
5,2024/10/02,Wed,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,6.16,Value Meals,Breakfast Menu
6,2024/10/02,Wed,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,5.54,Value Meals,Breakfast Menu
7,2024/10/02,Wed,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,5.54,Value Meals,Breakfast Menu
8,2024/10/02,Wed,Singapore,Double Sausage McMuffin® Meal,7.40,5.70,Value Meals,Breakfast Menu
9,2024/10/02,Wed,Singapore,Double Sausage Egg McMuffin® Meal,8.50,6.54,Value Meals,Breakfast Menu
10,2024/10/02,Wed,Singapore,Sausage McMuffin® Meal,6.00,4.62,Value Meals,Breakfast Menu
11,2024/10/02,Wed,Singapore,Chicken Muffin Meal,6.00,4.62,Value Meals,Breakfast Menu
12,2024/10/02,Wed,Singapore,Chicken Muffin with Egg Meal,7.00,5.39,Value Meals,Breakfast Menu
13,2024/10/02,Wed,Singapore,Egg McMuffin® Meal,6.30,4.85,Value Meals,Breakfast Menu
14,2024/10/02,Wed,Singapore,Breakfast Deluxe™ Meal,9.60,7.39,Value Meals,Breakfast Menu
15,2024/10/02,Wed,Singapore,Big Breakfast® Meal,8.05,6.20,Value Meals,Breakfast Menu
16,2024/10/02,Wed,Singapore,Hotcakes™ Meal,8.30,6.39,Value Meals,Breakfast Menu
17,2024/10/02,Wed,Singapore,Hotcakes™ with Sausage Meal,8.95,6.89,Value Meals,Breakfast Menu
18,2024/10/02,Wed,Singapore,Filet-O-Fish® Meal,7.60,5.85,Value Meals,Breakfast Menu
19,2024/10/02,Wed,Singapore,Double Filet-O-Fish® Meal,10.00,7.70,Value Meals,Breakfast Menu
20,2024/10/02,Wed,Singapore,Double Sausage Egg McMuffin® Meal,8.50,6.54,Fan Favourites,Breakfast Menu
21,2024/10/02,Wed,Singapore,Double Sausage McMuffin® Meal,7.40,5.70,Fan Favourites,Breakfast Menu
22,2024/10/02,Wed,Singapore,Fam Meal: Breakfast Deluxe Meal + Sausage McMuffin® with Egg Meal + Hotcakes Happy Meal®,22.20,17.09,Happy Meal® and Family Meals,Breakfast Menu
23,2024/10/02,Wed,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,4.47,Happy Meal® and Family Meals,Breakfast Menu
24,2024/10/02,Wed,Singapore,Breakfast Hotcakes (2pc) Happy Meal®,5.80,4.47,Happy Meal® and Family Meals,Breakfast Menu
25,2024/10/02,Wed,Singapore,Breakfast Wrap Sausage,6.40,4.93,Ala Carte,Breakfast Menu
26,2024/10/02,Wed,Singapore,Breakfast Wrap Chicken Ham,6.20,4.77,Ala Carte,Breakfast Menu
27,2024/10/02,Wed,Singapore,Sausage Egg McMuffin®,5.30,4.08,Ala Carte,Breakfast Menu
28,2024/10/02,Wed,Singapore,Scrambled Egg Burger with Sausage,5.50,4.24,Ala Carte,Breakfast Menu
29,2024/10/02,Wed,Singapore,Scrambled Egg Burger with Chicken,5.50,4.24,Ala Carte,Breakfast Menu
30,2024/10/02,Wed,Singapore,Double Sausage McMuffin®,5.70,4.39,Ala Carte,Breakfast Menu
31,2024/10/02,Wed,Singapore,Double Sausage Egg McMuffin®,6.70,5.16,Ala Carte,Breakfast Menu
32,2024/10/02,Wed,Singapore,Sausage McMuffin®,4.30,3.31,Ala Carte,Breakfast Menu
33,2024/10/02,Wed,Singapore,Chicken Muffin,4.30,3.31,Ala Carte,Breakfast Menu
34,2024/10/02,Wed,Singapore,Chicken Muffin with Egg,5.20,4.00,Ala Carte,Breakfast Menu
35,2024/10/02,Wed,Singapore,Egg McMuffin®,5.20,4.00,Ala Carte,Breakfast Menu
36,2024/10/02,Wed,Singapore,Breakfast Deluxe™,8.15,6.28,Ala Carte,Breakfast Menu
37,2024/10/02,Wed,Singapore,Big Breakfast®,7.10,5.47,Ala Carte,Breakfast Menu
38,2024/10/02,Wed,Singapore,Hotcakes™,6.30,4.85,Ala Carte,Breakfast Menu
39,2024/10/02,Wed,Singapore,Hotcakes™ with Sausage,7.30,5.62,Ala Carte,Breakfast Menu
40,2024/10/02,Wed,Singapore,Filet-O-Fish®,6.25,4.81,Ala Carte,Breakfast Menu
41,2024/10/02,Wed,Singapore,Double Filet-O-Fish®,8.15,6.28,Ala Carte,Breakfast Menu
42,2024/10/02,Wed,Singapore,Apple Pie,1.90,1.46,Sides,Breakfast Menu
43,2024/10/02,Wed,Singapore,Hashbrown™,3.20,2.46,Sides,Breakfast Menu
44,2024/10/02,Wed,Singapore,Pineapple Twist Hot Fudge Sundae,2.95,2.27,Desserts,Breakfast Menu
45,2024/10/02,Wed,Singapore,Pineapple Twist Strawberry Sundae,2.95,2.27,Desserts,Breakfast Menu
46,2024/10/02,Wed,Singapore,Pineapple Twist OREO® McFlurry®,3.90,3.00,Desserts,Breakfast Menu
47,2024/10/02,Wed,Singapore,Pineapple Twist Mudpie McFlurry®,4.15,3.20,Desserts,Breakfast Menu
48,2024/10/02,Wed,Singapore,Pineapple Twist Strawberry Shortcake McFlurry®,4.15,3.20,Desserts,Breakfast Menu
49,2024/10/02,Wed,Singapore,OREO® McFlurry®,3.60,2.77,Desserts,Breakfast Menu
50,2024/10/02,Wed,Singapore,Mudpie McFlurry®,4.00,3.08,Desserts,Breakfast Menu
51,2024/10/02,Wed,Singapore,Strawberry Shortcake McFlurry®,4.00,3.08,Desserts,Breakfast Menu
52,2024/10/02,Wed,Singapore,Hot Fudge Sundae,2.90,2.23,Desserts,Breakfast Menu
53,2024/10/02,Wed,Singapore,Strawberry Sundae,2.90,2.23,Desserts,Breakfast Menu
54,2024/10/02,Wed,Singapore,Apple Pie,1.90,1.46,Desserts,Breakfast Menu
55,2024/10/02,Wed,Singapore,Double Chocolate Frappé Small,4.75,3.66,Drinks,Breakfast Menu
56,2024/10/02,Wed,Singapore,Double Chocolate Frappé Medium,5.30,4.08,Drinks,Breakfast Menu
57,2024/10/02,Wed,Singapore,Mocha Frappé  With Oreo® Small,5.25,4.04,Drinks,Breakfast Menu
58,2024/10/02,Wed,Singapore,Mocha Frappé  With Oreo® Medium,5.80,4.47,Drinks,Breakfast Menu
59,2024/10/02,Wed,Singapore,Caramel Frappé with Oreo Small,5.25,4.04,Drinks,Breakfast Menu
60,2024/10/02,Wed,Singapore,Caramel Frappé With Oreo Medium,5.80,4.47,Drinks,Breakfast Menu
61,2024/10/02,Wed,Singapore,Mocha Frappé  Small,4.75,3.66,Drinks,Breakfast Menu
62,2024/10/02,Wed,Singapore,Mocha Frappé Medium,5.30,4.08,Drinks,Breakfast Menu
63,2024/10/02,Wed,Singapore,Caramel Frappé Small,4.75,3.66,Drinks,Breakfast Menu
64,2024/10/02,Wed,Singapore,Caramel Frappé Medium,5.30,4.08,Drinks,Breakfast Menu
65,2024/10/02,Wed,Singapore,Iced Milo® Small,4.50,3.46,Drinks,Breakfast Menu
66,2024/10/02,Wed,Singapore,Iced Milo® Medium,4.70,3.62,Drinks,Breakfast Menu
67,2024/10/02,Wed,Singapore,Jasmine Green Tea Small,4.30,3.31,Drinks,Breakfast Menu
