,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2024/06/10,Mon,Singapore,Scrambled Egg Burger with Sausage Meal,7.10,5.18,What's New,Breakfast Menu
2,2024/06/10,Mon,Singapore,Scrambled Egg Burger with Chicken Meal,7.10,5.18,What's New,Breakfast Menu
3,2024/06/10,Mon,Singapore,2xVM - Scrambled Egg Burger Saus + BF Deluxe,15.00,10.95,What's New,Breakfast Menu
4,2024/06/10,Mon,Singapore,2xVM - Scrambled Egg Burger Chk + BF Deluxe,15.00,10.95,What's New,Breakfast Menu
5,2024/06/10,Mon,Singapore,Hershey’s Hot Fudge Sundae,2.95,2.15,What's New,Breakfast Menu
6,2024/06/10,Mon,Singapore,Hershey’s Strawberry Sundae,2.95,2.15,What's New,Breakfast Menu
7,2024/06/10,Mon,Singapore,Hershey’s McFlurry®,3.90,2.85,What's New,Breakfast Menu
8,2024/06/10,Mon,Singapore,Breakfast Deluxe™ Meal,9.60,7.01,What's New,Breakfast Menu
9,2024/06/10,Mon,Singapore,Big Breakfast® Meal,8.05,5.88,What's New,Breakfast Menu
10,2024/06/10,Mon,Singapore,Breakfast Wrap Sausage Meal,8.00,5.84,What's New,Breakfast Menu
11,2024/06/10,Mon,Singapore,Sausage Egg McMuffin® Meal,7.00,5.11,What's New,Breakfast Menu
12,2024/06/10,Mon,Singapore,Scrambled Egg Burger with Sausage Meal,7.10,5.18,Value Meals,Breakfast Menu
13,2024/06/10,Mon,Singapore,Scrambled Egg Burger with Chicken Meal,7.10,5.18,Value Meals,Breakfast Menu
14,2024/06/10,Mon,Singapore,Double Sausage Egg McMuffin® Meal,8.40,6.13,Value Meals,Breakfast Menu
15,2024/06/10,Mon,Singapore,Double Sausage McMuffin® Meal,7.40,5.40,Value Meals,Breakfast Menu
16,2024/06/10,Mon,Singapore,Breakfast Deluxe™ Meal,9.60,7.01,Value Meals,Breakfast Menu
17,2024/06/10,Mon,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,5.84,Value Meals,Breakfast Menu
18,2024/06/10,Mon,Singapore,Big Breakfast® Meal,8.05,5.88,Value Meals,Breakfast Menu
19,2024/06/10,Mon,Singapore,Hotcakes™ with Sausage Meal,8.80,6.42,Value Meals,Breakfast Menu
20,2024/06/10,Mon,Singapore,Breakfast Wrap Sausage Meal,8.00,5.84,Value Meals,Breakfast Menu
21,2024/06/10,Mon,Singapore,Hotcakes™ Meal,8.15,5.95,Value Meals,Breakfast Menu
22,2024/06/10,Mon,Singapore,Sausage Egg McMuffin® Meal,7.00,5.11,Value Meals,Breakfast Menu
23,2024/06/10,Mon,Singapore,Sausage McMuffin® Meal,6.00,4.38,Value Meals,Breakfast Menu
24,2024/06/10,Mon,Singapore,Chicken Muffin with Egg Meal,7.00,5.11,Value Meals,Breakfast Menu
25,2024/06/10,Mon,Singapore,Chicken Muffin Meal,6.00,4.38,Value Meals,Breakfast Menu
26,2024/06/10,Mon,Singapore,Egg McMuffin® Meal,6.25,4.56,Value Meals,Breakfast Menu
27,2024/06/10,Mon,Singapore,Double Filet-O-Fish® Meal,10.00,7.30,Value Meals,Breakfast Menu
28,2024/06/10,Mon,Singapore,Filet-O-Fish® Meal,7.45,5.44,Value Meals,Breakfast Menu
29,2024/06/10,Mon,Singapore,Double Sausage McMuffin® Meal,7.40,5.40,Fan Favourites,Breakfast Menu
30,2024/06/10,Mon,Singapore,Double Sausage Egg McMuffin® Meal,8.40,6.13,Fan Favourites,Breakfast Menu
31,2024/06/10,Mon,Singapore,Family Meal: BF Deluxe + SME EVM + HCake HM,22.20,16.21,For the Family,Breakfast Menu
32,2024/06/10,Mon,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.60,4.09,For the Family,Breakfast Menu
33,2024/06/10,Mon,Singapore,Breakfast Hotcakes (2pc) Happy Meal®,5.60,4.09,For the Family,Breakfast Menu
34,2024/06/10,Mon,Singapore,Scrambled Egg Burger with Sausage,5.50,4.01,Ala Carte,Breakfast Menu
35,2024/06/10,Mon,Singapore,Scrambled Egg Burger with Chicken,5.50,4.01,Ala Carte,Breakfast Menu
36,2024/06/10,Mon,Singapore,Double Sausage Egg McMuffin®,6.70,4.89,Ala Carte,Breakfast Menu
37,2024/06/10,Mon,Singapore,Double Sausage McMuffin®,5.70,4.16,Ala Carte,Breakfast Menu
38,2024/06/10,Mon,Singapore,Breakfast Deluxe™,8.15,5.95,Ala Carte,Breakfast Menu
39,2024/06/10,Mon,Singapore,Big Breakfast®,7.00,5.11,Ala Carte,Breakfast Menu
