,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2024/08/21,Wed,Singapore,McSpicy® Upsized Meal + Apple Pie,12.00,9.12,$12 Special Deals,Regular Menu
2,2024/08/21,Wed,Singapore,McSpicy® Upsized Meal + Chicken McNuggets® (4pc),12.00,9.12,$12 Special Deals,Regular Menu
3,2024/08/21,Wed,Singapore,Quarter Pounder® with Cheese Upsized Meal + Apple Pie,12.00,9.12,$12 Special Deals,Regular Menu
4,2024/08/21,Wed,Singapore,Quarter Pounder® with Cheese Upsized Meal + Chicken McNuggets® (4pc),12.00,9.12,$12 Special Deals,Regular Menu
5,2024/08/21,Wed,Singapore,Spicy Chicken McNuggets®(6pc) Meal,8.70,6.61,What's New,Regular Menu
6,2024/08/21,Wed,Singapore,Spicy Chicken McNuggets®(9pc) Meal,10.00,7.60,What's New,Regular Menu
7,2024/08/21,Wed,Singapore,Spicy Chicken McNuggets® (20pc),15.15,11.51,What's New,Regular Menu
8,2024/08/21,Wed,Singapore,Box C: Spicy McNuggets®(12pc) +McWings®(8pc),17.00,12.92,What's New,Regular Menu
9,2024/08/21,Wed,Singapore,Ha Cheong Gai Chicken Burger Special,11.05,8.40,What's New,Regular Menu
10,2024/08/21,Wed,Singapore,Ha Cheong Gai Chicken Burger Meal,10.05,7.64,What's New,Regular Menu
11,2024/08/21,Wed,Singapore,Satay Chicken Burger Special,11.05,8.40,What's New,Regular Menu
12,2024/08/21,Wed,Singapore,Satay Chicken Burger Meal,10.05,7.64,What's New,Regular Menu
13,2024/08/21,Wed,Singapore,Satay Beef Burger Special,11.05,8.40,What's New,Regular Menu
14,2024/08/21,Wed,Singapore,Satay Beef Burger Meal,10.05,7.64,What's New,Regular Menu
15,2024/08/21,Wed,Singapore,2x Value: HCG Chicken Burger + Satay Burger,19.10,14.52,What's New,Regular Menu
16,2024/08/21,Wed,Singapore,Crisscut® Fries (M),5.70,4.33,What's New,Regular Menu
17,2024/08/21,Wed,Singapore,Crisscut® Fries (L),5.90,4.48,What's New,Regular Menu
18,2024/08/21,Wed,Singapore,Thai Milk Tea Frappé Small,5.25,3.99,What's New,Regular Menu
19,2024/08/21,Wed,Singapore,Thai Milk Tea Frappé Medium,5.80,4.41,What's New,Regular Menu
20,2024/08/21,Wed,Singapore,Yubari Melon Strawberry Sundae,2.95,2.24,What's New,Regular Menu
21,2024/08/21,Wed,Singapore,Yubari Melon OREO® McFlurry®,3.90,2.96,What's New,Regular Menu
22,2024/08/21,Wed,Singapore,Spicy Chicken McNuggets® (6pc) Upsized Meal,9.90,7.52,Upsized Value Meals,Regular Menu
23,2024/08/21,Wed,Singapore,Spicy Chicken McNuggets® (9pc) Upsized Meal,11.20,8.51,Upsized Value Meals,Regular Menu
24,2024/08/21,Wed,Singapore,Ha Cheong Gai Chicken Burger Upsized Meal,11.25,8.55,Upsized Value Meals,Regular Menu
25,2024/08/21,Wed,Singapore,Satay Chicken Burger Upsized Meal,11.25,8.55,Upsized Value Meals,Regular Menu
26,2024/08/21,Wed,Singapore,Satay Beef Burger Upsized Meal,11.25,8.55,Upsized Value Meals,Regular Menu
27,2024/08/21,Wed,Singapore,Chicken McCrispy® (2pc) Signature Upsized Meal,11.25,8.55,Upsized Value Meals,Regular Menu
28,2024/08/21,Wed,Singapore,Chicken McCrispy® (2pc) Spicy Upsized Meal,11.25,8.55,Upsized Value Meals,Regular Menu
29,2024/08/21,Wed,Singapore,McSpicy® with Cheese Upsized Meal,11.95,9.08,Upsized Value Meals,Regular Menu
30,2024/08/21,Wed,Singapore,Double McSpicy® with Cheese Upsized Meal,13.15,9.99,Upsized Value Meals,Regular Menu
31,2024/08/21,Wed,Singapore,McChicken® with Cheese Upsized Meal,9.65,7.33,Upsized Value Meals,Regular Menu
32,2024/08/21,Wed,Singapore,Quarter Pounder® with Cheese Upsized Meal,11.15,8.47,Upsized Value Meals,Regular Menu
33,2024/08/21,Wed,Singapore,Dbl Quarter Pounder® with Cheese Upsized Meal,12.80,9.73,Upsized Value Meals,Regular Menu
34,2024/08/21,Wed,Singapore,McNuggets® (9pc) Upsized Meal,10.90,8.28,Upsized Value Meals,Regular Menu
35,2024/08/21,Wed,Singapore,McNuggets® (6pc) Upsized Meal,9.60,7.30,Upsized Value Meals,Regular Menu
36,2024/08/21,Wed,Singapore,Big Mac® Upsized Meal,11.15,8.47,Upsized Value Meals,Regular Menu
37,2024/08/21,Wed,Singapore,Double Cheeseburger Upsized Meal,9.15,6.95,Upsized Value Meals,Regular Menu
38,2024/08/21,Wed,Singapore,Buttermilk Crispy Chicken Upsized Meal,12.25,9.31,Upsized Value Meals,Regular Menu
39,2024/08/21,Wed,Singapore,McSpicy® Upsized Meal,10.65,8.09,Upsized Value Meals,Regular Menu
40,2024/08/21,Wed,Singapore,Double McSpicy® Upsized Meal,11.85,9.01,Upsized Value Meals,Regular Menu
41,2024/08/21,Wed,Singapore,McChicken® Upsized Meal,8.35,6.35,Upsized Value Meals,Regular Menu
42,2024/08/21,Wed,Singapore,Filet-O-Fish® Upsized Meal,8.65,6.57,Upsized Value Meals,Regular Menu
43,2024/08/21,Wed,Singapore,Double Filet-O-Fish® Upsized Meal,11.20,8.51,Upsized Value Meals,Regular Menu
44,2024/08/21,Wed,Singapore,McWings® (4pc) Upsized Meal,9.35,7.11,Upsized Value Meals,Regular Menu
45,2024/08/21,Wed,Singapore,Grilled Chicken McWrap® Upsized Meal,10.25,7.79,Upsized Value Meals,Regular Menu
46,2024/08/21,Wed,Singapore,Spicy Chicken McNuggets®(6pc) Meal,8.70,6.61,Value Meals,Regular Menu
47,2024/08/21,Wed,Singapore,Spicy Chicken McNuggets®(9pc) Meal,10.00,7.60,Value Meals,Regular Menu
48,2024/08/21,Wed,Singapore,Ha Cheong Gai Chicken Burger Meal,10.05,7.64,Value Meals,Regular Menu
49,2024/08/21,Wed,Singapore,Satay Chicken Burger Meal,10.05,7.64,Value Meals,Regular Menu
50,2024/08/21,Wed,Singapore,Satay Beef Burger Meal,10.05,7.64,Value Meals,Regular Menu
51,2024/08/21,Wed,Singapore,Chicken McCrispy® (2pc) Signature Meal,10.05,7.64,Value Meals,Regular Menu
52,2024/08/21,Wed,Singapore,Chicken McCrispy® (2pc) Spicy Meal,10.05,7.64,Value Meals,Regular Menu
53,2024/08/21,Wed,Singapore,McSpicy® with Cheese Meal,10.75,8.17,Value Meals,Regular Menu
54,2024/08/21,Wed,Singapore,Double McSpicy® with Cheese Meal,11.95,9.08,Value Meals,Regular Menu
55,2024/08/21,Wed,Singapore,McChicken® with Cheese Meal,8.45,6.42,Value Meals,Regular Menu
56,2024/08/21,Wed,Singapore,Quarter Pounder® with Cheese Meal,9.95,7.56,Value Meals,Regular Menu
57,2024/08/21,Wed,Singapore,Dbl Quarter Pounder® with Cheese Meal,11.60,8.82,Value Meals,Regular Menu
58,2024/08/21,Wed,Singapore,McNuggets® (9pc) Meal,9.70,7.37,Value Meals,Regular Menu
59,2024/08/21,Wed,Singapore,McNuggets® (6pc) Meal,8.40,6.38,Value Meals,Regular Menu
60,2024/08/21,Wed,Singapore,Big Mac® Meal,9.95,7.56,Value Meals,Regular Menu
61,2024/08/21,Wed,Singapore,Double Cheeseburger Meal,7.95,6.04,Value Meals,Regular Menu
62,2024/08/21,Wed,Singapore,Buttermilk Crispy Chicken Meal,11.05,8.40,Value Meals,Regular Menu
63,2024/08/21,Wed,Singapore,McSpicy® Meal,9.45,7.18,Value Meals,Regular Menu
64,2024/08/21,Wed,Singapore,Double McSpicy® Meal,10.65,8.09,Value Meals,Regular Menu
65,2024/08/21,Wed,Singapore,McChicken® Meal,7.15,5.43,Value Meals,Regular Menu
66,2024/08/21,Wed,Singapore,Filet-O-Fish® Meal,7.45,5.66,Value Meals,Regular Menu
67,2024/08/21,Wed,Singapore,Double Filet-O-Fish® Meal,10.00,7.60,Value Meals,Regular Menu
68,2024/08/21,Wed,Singapore,McWings® (4pc) Meal,8.15,6.19,Value Meals,Regular Menu
69,2024/08/21,Wed,Singapore,Grilled Chicken McWrap® Meal,9.05,6.88,Value Meals,Regular Menu
70,2024/08/21,Wed,Singapore,McSpicy® with Cheese Meal,10.75,8.17,Fan Favourites,Regular Menu
71,2024/08/21,Wed,Singapore,McSpicy® with Cheese Upsized Meal,11.95,9.08,Fan Favourites,Regular Menu
72,2024/08/21,Wed,Singapore,Double McSpicy® with Cheese Upsized Meal,13.15,9.99,Fan Favourites,Regular Menu
73,2024/08/21,Wed,Singapore,Double McSpicy® with Cheese Meal,11.95,9.08,Fan Favourites,Regular Menu
74,2024/08/21,Wed,Singapore,McChicken® with Cheese Meal,8.45,6.42,Fan Favourites,Regular Menu
75,2024/08/21,Wed,Singapore,McChicken® with Cheese Upsized Meal,9.65,7.33,Fan Favourites,Regular Menu
76,2024/08/21,Wed,Singapore,Family Meal: McSpicy® + FOF EVM + ChB HM,22.50,17.10,For the Family,Regular Menu
77,2024/08/21,Wed,Singapore,Family Meal: McSpicy® + FOF EVM + McNug HM,22.50,17.10,For the Family,Regular Menu
78,2024/08/21,Wed,Singapore,Cheeseburger Happy Meal®,5.60,4.26,For the Family,Regular Menu
79,2024/08/21,Wed,Singapore,Chicken McNuggets® (4pc) Happy Meal®,5.60,4.26,For the Family,Regular Menu
80,2024/08/21,Wed,Singapore,2x Value: HCG Chicken Burger + Satay Burger,19.10,14.52,Sharing & McNuggets®,Regular Menu
81,2024/08/21,Wed,Singapore,Happy Sharing Snacks,25.00,19.00,Sharing & McNuggets®,Regular Menu
82,2024/08/21,Wed,Singapore,Happy Sharing Combo (3 to 4 pax),35.00,26.60,Sharing & McNuggets®,Regular Menu
83,2024/08/21,Wed,Singapore,Spicy Chicken McNuggets® (20pc),15.15,11.51,Sharing & McNuggets®,Regular Menu
84,2024/08/21,Wed,Singapore,Chicken McNuggets® (20pc),14.85,11.29,Sharing & McNuggets®,Regular Menu
85,2024/08/21,Wed,Singapore,Happy Sharing Box A Chicken McNuggets® (12pc) + McWings® (8pc),16.70,12.69,Sharing & McNuggets®,Regular Menu
86,2024/08/21,Wed,Singapore,Happy Sharing Box B Chicken McNuggets® (6pc) + McWings® (4pc),10.30,7.83,Sharing & McNuggets®,Regular Menu
87,2024/08/21,Wed,Singapore,Box C: Spicy McNuggets®(12pc) +McWings®(8pc),17.00,12.92,Sharing & McNuggets®,Regular Menu
88,2024/08/21,Wed,Singapore,Chicken McCrispy® Signature (6pc) Value Bundle,22.95,17.44,Sharing & McNuggets®,Regular Menu
