,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2024/06/11,Tue,Singapore,Spicy Chicken McNuggets® Special,10.90,7.96,What's New,Regular Menu
2,2024/06/11,Tue,Singapore,Chicken McNuggets® Special,10.90,7.96,What's New,Regular Menu
3,2024/06/11,Tue,Singapore,Spicy Chicken McNuggets®(6pc) Meal,8.70,6.35,What's New,Regular Menu
4,2024/06/11,Tue,Singapore,McNuggets® (6pc) Meal,8.40,6.13,What's New,Regular Menu
5,2024/06/11,Tue,Singapore,Spicy Chicken McNuggets® (9pc) Upsized Meal,11.20,8.18,What's New,Regular Menu
6,2024/06/11,Tue,Singapore,McNuggets® (9pc) Upsized Meal,10.90,7.96,What's New,Regular Menu
7,2024/06/11,Tue,Singapore,Spicy Chicken McNuggets®(9pc) Meal,10.00,7.30,What's New,Regular Menu
8,2024/06/11,Tue,Singapore,McNuggets® (9pc) Meal,9.70,7.08,What's New,Regular Menu
9,2024/06/11,Tue,Singapore,Roasted Sesame & Seaweed McShaker Fries (L),4.90,3.58,What's New,Regular Menu
10,2024/06/11,Tue,Singapore,Peach McFizz®,4.05,2.96,What's New,Regular Menu
11,2024/06/11,Tue,Singapore,Hershey’s Hot Fudge Sundae,2.95,2.15,What's New,Regular Menu
12,2024/06/11,Tue,Singapore,Hershey’s Strawberry Sundae,2.95,2.15,What's New,Regular Menu
13,2024/06/11,Tue,Singapore,Hershey’s McFlurry®,3.90,2.85,What's New,Regular Menu
14,2024/06/11,Tue,Singapore,Spicy Chicken McNuggets® (6pc) Upsized Meal,9.90,7.23,Upsized Value Meals,Regular Menu
15,2024/06/11,Tue,Singapore,McNuggets® (6pc) Upsized Meal,9.60,7.01,Upsized Value Meals,Regular Menu
16,2024/06/11,Tue,Singapore,Spicy Chicken McNuggets® (9pc) Upsized Meal,11.20,8.18,Upsized Value Meals,Regular Menu
17,2024/06/11,Tue,Singapore,McNuggets® (9pc) Upsized Meal,10.90,7.96,Upsized Value Meals,Regular Menu
18,2024/06/11,Tue,Singapore,Chicken McCrispy® (2pc) Honey Soy Upsized Meal,11.25,8.21,Upsized Value Meals,Regular Menu
19,2024/06/11,Tue,Singapore,Chicken McCrispy® (2pc) Spicy Upsized Meal,11.25,8.21,Upsized Value Meals,Regular Menu
20,2024/06/11,Tue,Singapore,McSpicy® with Cheese Upsized Meal,11.95,8.72,Upsized Value Meals,Regular Menu
21,2024/06/11,Tue,Singapore,Double McSpicy® with Cheese Upsized Meal,13.15,9.60,Upsized Value Meals,Regular Menu
22,2024/06/11,Tue,Singapore,McChicken® with Cheese Upsized Meal,9.65,7.04,Upsized Value Meals,Regular Menu
23,2024/06/11,Tue,Singapore,Quarter Pounder® with Cheese Upsized Meal,11.15,8.14,Upsized Value Meals,Regular Menu
24,2024/06/11,Tue,Singapore,Dbl Quarter Pounder® with Cheese Upsized Meal,12.80,9.34,Upsized Value Meals,Regular Menu
25,2024/06/11,Tue,Singapore,Big Mac® Upsized Meal,11.15,8.14,Upsized Value Meals,Regular Menu
26,2024/06/11,Tue,Singapore,Double Cheeseburger Upsized Meal,9.15,6.68,Upsized Value Meals,Regular Menu
27,2024/06/11,Tue,Singapore,Buttermilk Crispy Chicken Upsized Meal,12.25,8.94,Upsized Value Meals,Regular Menu
28,2024/06/11,Tue,Singapore,McSpicy® Upsized Meal,10.65,7.77,Upsized Value Meals,Regular Menu
29,2024/06/11,Tue,Singapore,Double McSpicy® Upsized Meal,11.85,8.65,Upsized Value Meals,Regular Menu
30,2024/06/11,Tue,Singapore,McChicken® Upsized Meal,8.35,6.10,Upsized Value Meals,Regular Menu
31,2024/06/11,Tue,Singapore,Filet-O-Fish® Upsized Meal,8.65,6.31,Upsized Value Meals,Regular Menu
32,2024/06/11,Tue,Singapore,Double Filet-O-Fish® Upsized Meal,11.20,8.18,Upsized Value Meals,Regular Menu
33,2024/06/11,Tue,Singapore,McWings® (4pc) Upsized Meal,9.35,6.83,Upsized Value Meals,Regular Menu
34,2024/06/11,Tue,Singapore,Grilled Chicken McWrap® Upsized Meal,10.25,7.48,Upsized Value Meals,Regular Menu
35,2024/06/11,Tue,Singapore,Spicy Chicken McNuggets®(6pc) Meal,8.70,6.35,Value Meals,Regular Menu
36,2024/06/11,Tue,Singapore,McNuggets® (6pc) Meal,8.40,6.13,Value Meals,Regular Menu
37,2024/06/11,Tue,Singapore,Spicy Chicken McNuggets®(9pc) Meal,10.00,7.30,Value Meals,Regular Menu
38,2024/06/11,Tue,Singapore,McNuggets® (9pc) Meal,9.70,7.08,Value Meals,Regular Menu
39,2024/06/11,Tue,Singapore,Chicken McCrispy® (2pc) Honey Soy Meal,10.05,7.34,Value Meals,Regular Menu
40,2024/06/11,Tue,Singapore,Chicken McCrispy® (2pc) Spicy Meal,10.05,7.34,Value Meals,Regular Menu
41,2024/06/11,Tue,Singapore,McSpicy® with Cheese Meal,10.75,7.85,Value Meals,Regular Menu
42,2024/06/11,Tue,Singapore,Double McSpicy® with Cheese Meal,11.95,8.72,Value Meals,Regular Menu
43,2024/06/11,Tue,Singapore,McChicken® with Cheese Meal,8.45,6.17,Value Meals,Regular Menu
44,2024/06/11,Tue,Singapore,Quarter Pounder® with Cheese Meal,9.95,7.26,Value Meals,Regular Menu
45,2024/06/11,Tue,Singapore,Dbl Quarter Pounder® with Cheese Meal,11.60,8.47,Value Meals,Regular Menu
46,2024/06/11,Tue,Singapore,Big Mac® Meal,9.95,7.26,Value Meals,Regular Menu
47,2024/06/11,Tue,Singapore,Double Cheeseburger Meal,7.95,5.80,Value Meals,Regular Menu
48,2024/06/11,Tue,Singapore,Buttermilk Crispy Chicken Meal,11.05,8.07,Value Meals,Regular Menu
49,2024/06/11,Tue,Singapore,McSpicy® Meal,9.45,6.90,Value Meals,Regular Menu
50,2024/06/11,Tue,Singapore,Double McSpicy® Meal,10.65,7.77,Value Meals,Regular Menu
51,2024/06/11,Tue,Singapore,McChicken® Meal,7.15,5.22,Value Meals,Regular Menu
52,2024/06/11,Tue,Singapore,Filet-O-Fish® Meal,7.45,5.44,Value Meals,Regular Menu
53,2024/06/11,Tue,Singapore,Double Filet-O-Fish® Meal,10.00,7.30,Value Meals,Regular Menu
54,2024/06/11,Tue,Singapore,McWings® (4pc) Meal,8.15,5.95,Value Meals,Regular Menu
55,2024/06/11,Tue,Singapore,Grilled Chicken McWrap® Meal,9.05,6.61,Value Meals,Regular Menu
56,2024/06/11,Tue,Singapore,McSpicy® with Cheese Meal,10.75,7.85,Fan Favourites,Regular Menu
57,2024/06/11,Tue,Singapore,McSpicy® with Cheese Upsized Meal,11.95,8.72,Fan Favourites,Regular Menu
58,2024/06/11,Tue,Singapore,Double McSpicy® with Cheese Upsized Meal,13.15,9.60,Fan Favourites,Regular Menu
59,2024/06/11,Tue,Singapore,Double McSpicy® with Cheese Meal,11.95,8.72,Fan Favourites,Regular Menu
60,2024/06/11,Tue,Singapore,McChicken® with Cheese Meal,8.45,6.17,Fan Favourites,Regular Menu
61,2024/06/11,Tue,Singapore,McChicken® with Cheese Upsized Meal,9.65,7.04,Fan Favourites,Regular Menu
62,2024/06/11,Tue,Singapore,Family Meal: McSpicy + FOF EVM + ChB HM,22.50,16.43,For the Family,Regular Menu
63,2024/06/11,Tue,Singapore,Family Meal: McSpicy + FOF EVM + McNug HM,22.50,16.43,For the Family,Regular Menu
64,2024/06/11,Tue,Singapore,Cheeseburger Happy Meal®,5.60,4.09,For the Family,Regular Menu
65,2024/06/11,Tue,Singapore,Chicken McNuggets® (4pc) Happy Meal®,5.60,4.09,For the Family,Regular Menu
66,2024/06/11,Tue,Singapore,2x Value Meal: McNuggets®(9pc) +McCrispy®(2pc),18.80,13.72,Sharing,Regular Menu
67,2024/06/11,Tue,Singapore,Snack Bundle,25.00,18.25,Sharing,Regular Menu
68,2024/06/11,Tue,Singapore,Family Favourites,35.00,25.55,Sharing,Regular Menu
69,2024/06/11,Tue,Singapore,Chicken McCrispy® Combo,49.00,35.77,Sharing,Regular Menu
70,2024/06/11,Tue,Singapore,Chicken McCrispy® (6pc) Honey Soy Bundle,22.95,16.75,Sharing,Regular Menu
71,2024/06/11,Tue,Singapore,Chicken McCrispy® (6pc) Spicy Bundle,22.95,16.75,Sharing,Regular Menu
72,2024/06/11,Tue,Singapore,Chicken McCrispy® (6pc) Honey Soy,19.50,14.23,Sharing,Regular Menu
73,2024/06/11,Tue,Singapore,Chicken McCrispy® (6pc) Spicy,19.50,14.23,Sharing,Regular Menu
74,2024/06/11,Tue,Singapore,Chicken McNuggets® (20pc),14.85,10.84,Sharing,Regular Menu
75,2024/06/11,Tue,Singapore,Happy Sharing Box A Chicken McNuggets® (12pc) + McWings® (8pc),16.70,12.19,Sharing,Regular Menu
76,2024/06/11,Tue,Singapore,Happy Sharing Box B Chicken McNuggets® (6pc) + McWings® (4pc),10.30,7.52,Sharing,Regular Menu
77,2024/06/11,Tue,Singapore,Box C: Spicy McNuggets®(12pc) +McWings®(8pc),17.00,12.41,Sharing,Regular Menu
78,2024/06/11,Tue,Singapore,Spicy Chicken McNuggets® (6pc),6.65,4.85,Ala Carte,Regular Menu
79,2024/06/11,Tue,Singapore,Chicken McNuggets® (6pc),6.35,4.64,Ala Carte,Regular Menu
80,2024/06/11,Tue,Singapore,Spicy Chicken McNuggets® (9pc),7.95,5.80,Ala Carte,Regular Menu
81,2024/06/11,Tue,Singapore,Chicken McNuggets® (9pc),7.65,5.58,Ala Carte,Regular Menu
82,2024/06/11,Tue,Singapore,Chicken McCrispy® (2pc) Honey Soy,7.65,5.58,Ala Carte,Regular Menu
83,2024/06/11,Tue,Singapore,Chicken McCrispy® (6pc) Honey Soy,19.50,14.23,Ala Carte,Regular Menu
84,2024/06/11,Tue,Singapore,Chicken McCrispy® (2pc) Spicy,7.65,5.58,Ala Carte,Regular Menu
85,2024/06/11,Tue,Singapore,Chicken McCrispy® (6pc) Spicy,19.50,14.23,Ala Carte,Regular Menu
86,2024/06/11,Tue,Singapore,McSpicy® with Cheese,8.60,6.28,Ala Carte,Regular Menu
87,2024/06/11,Tue,Singapore,Double McSpicy® with Cheese,10.20,7.45,Ala Carte,Regular Menu
88,2024/06/11,Tue,Singapore,McChicken® with Cheese,6.60,4.82,Ala Carte,Regular Menu
89,2024/06/11,Tue,Singapore,Quarter Pounder® with Cheese,8.05,5.88,Ala Carte,Regular Menu
90,2024/06/11,Tue,Singapore,Double Quarter Pounder® with Cheese,9.70,7.08,Ala Carte,Regular Menu
91,2024/06/11,Tue,Singapore,Big Mac®,7.50,5.47,Ala Carte,Regular Menu
92,2024/06/11,Tue,Singapore,Double Cheeseburger,6.15,4.49,Ala Carte,Regular Menu
93,2024/06/11,Tue,Singapore,Buttermilk Crispy Chicken,8.90,6.50,Ala Carte,Regular Menu
94,2024/06/11,Tue,Singapore,McSpicy®,7.30,5.33,Ala Carte,Regular Menu
95,2024/06/11,Tue,Singapore,Double McSpicy®,8.90,6.50,Ala Carte,Regular Menu
96,2024/06/11,Tue,Singapore,McChicken®,5.30,3.87,Ala Carte,Regular Menu
97,2024/06/11,Tue,Singapore,Filet-O-Fish®,6.25,4.56,Ala Carte,Regular Menu
98,2024/06/11,Tue,Singapore,Double Filet-O-Fish®,8.15,5.95,Ala Carte,Regular Menu
99,2024/06/11,Tue,Singapore,Grilled Chicken McWrap®,7.00,5.11,Ala Carte,Regular Menu
100,2024/06/11,Tue,Singapore,Cheeseburger,4.30,3.14,Ala Carte,Regular Menu
101,2024/06/11,Tue,Singapore,Hamburger,3.30,2.41,Ala Carte,Regular Menu
102,2024/06/11,Tue,Singapore,Spicy Chicken McNuggets® (6pc),6.65,4.85,Sides,Regular Menu
103,2024/06/11,Tue,Singapore,Chicken McNuggets® (6pc),6.35,4.64,Sides,Regular Menu
104,2024/06/11,Tue,Singapore,Spicy Chicken McNuggets® (9pc),7.95,5.80,Sides,Regular Menu
105,2024/06/11,Tue,Singapore,Chicken McNuggets® (9pc),7.65,5.58,Sides,Regular Menu
106,2024/06/11,Tue,Singapore,Spicy Chicken McNuggets® (20pc),15.15,11.06,Sides,Regular Menu
107,2024/06/11,Tue,Singapore,Chicken McNuggets® (20pc),14.85,10.84,Sides,Regular Menu
108,2024/06/11,Tue,Singapore,Roasted Sesame & Seaweed McShaker Fries (L),4.90,3.58,Sides,Regular Menu
109,2024/06/11,Tue,Singapore,Small French Fries™,2.85,2.08,Sides,Regular Menu
110,2024/06/11,Tue,Singapore,Medium French Fries™,4.70,3.43,Sides,Regular Menu
111,2024/06/11,Tue,Singapore,Large French Fries™,4.90,3.58,Sides,Regular Menu
112,2024/06/11,Tue,Singapore,McWings® (4pc),6.40,4.67,Sides,Regular Menu
113,2024/06/11,Tue,Singapore,McWings® (2pc),3.40,2.48,Sides,Regular Menu
114,2024/06/11,Tue,Singapore,Apple Pie,1.90,1.39,Sides,Regular Menu
115,2024/06/11,Tue,Singapore,Apple Slices,2.20,1.61,Sides,Regular Menu
116,2024/06/11,Tue,Singapore,Corn Cup (5oz),2.20,1.61,Sides,Regular Menu
117,2024/06/11,Tue,Singapore,Hershey’s Hot Fudge Sundae,2.95,2.15,Desserts,Regular Menu
118,2024/06/11,Tue,Singapore,Hershey’s Strawberry Sundae,2.95,2.15,Desserts,Regular Menu
119,2024/06/11,Tue,Singapore,Hershey’s McFlurry®,3.90,2.85,Desserts,Regular Menu
120,2024/06/11,Tue,Singapore,Hershey's Mudpie McFlurry®,4.20,3.07,Desserts,Regular Menu
121,2024/06/11,Tue,Singapore,Hershey's Strawberry Shortcake McFlurry®,4.20,3.07,Desserts,Regular Menu
122,2024/06/11,Tue,Singapore,OREO® McFlurry®,3.60,2.63,Desserts,Regular Menu
123,2024/06/11,Tue,Singapore,Mudpie McFlurry®,4.00,2.92,Desserts,Regular Menu
124,2024/06/11,Tue,Singapore,Strawberry Shortcake McFlurry®,4.00,2.92,Desserts,Regular Menu
125,2024/06/11,Tue,Singapore,Hot Fudge Sundae,2.80,2.04,Desserts,Regular Menu
126,2024/06/11,Tue,Singapore,Strawberry Sundae,2.80,2.04,Desserts,Regular Menu
127,2024/06/11,Tue,Singapore,Apple Pie,1.90,1.39,Desserts,Regular Menu
128,2024/06/11,Tue,Singapore,Coke® Zero Sugar Small,3.20,2.34,Drinks,Regular Menu
129,2024/06/11,Tue,Singapore,Coke® Zero Sugar Medium,3.75,2.74,Drinks,Regular Menu
130,2024/06/11,Tue,Singapore,Coke® Zero Sugar Large,4.05,2.96,Drinks,Regular Menu
131,2024/06/11,Tue,Singapore,Coke® Original Taste Less Sugar Small,3.20,2.34,Drinks,Regular Menu
132,2024/06/11,Tue,Singapore,Coke® Original Taste Less Sugar Medium,3.75,2.74,Drinks,Regular Menu
133,2024/06/11,Tue,Singapore,Coke® Original Taste Less Sugar Large,4.05,2.96,Drinks,Regular Menu
134,2024/06/11,Tue,Singapore,Iced Lemon Tea Small,4.05,2.96,Drinks,Regular Menu
135,2024/06/11,Tue,Singapore,Iced Lemon Tea Medium,4.45,3.25,Drinks,Regular Menu
136,2024/06/11,Tue,Singapore,Iced Lemon Tea Large,4.65,3.39,Drinks,Regular Menu
137,2024/06/11,Tue,Singapore,Peach McFizz®,4.05,2.96,Drinks,Regular Menu
138,2024/06/11,Tue,Singapore,Iced Milo® Small,4.05,2.96,Drinks,Regular Menu
139,2024/06/11,Tue,Singapore,Iced Milo® Medium,4.45,3.25,Drinks,Regular Menu
140,2024/06/11,Tue,Singapore,Jasmine Green Tea Small,4.05,2.96,Drinks,Regular Menu
141,2024/06/11,Tue,Singapore,Jasmine Green Tea Medium,4.45,3.25,Drinks,Regular Menu
142,2024/06/11,Tue,Singapore,McCafé Cappuccino,4.50,3.29,Drinks,Regular Menu
143,2024/06/11,Tue,Singapore,McCafé Latte,4.50,3.29,Drinks,Regular Menu
144,2024/06/11,Tue,Singapore,McCafé Iced Latte (No Sugar),4.70,3.43,Drinks,Regular Menu
145,2024/06/11,Tue,Singapore,McCafé Iced Latte (With Sugar Syrup),4.70,3.43,Drinks,Regular Menu
146,2024/06/11,Tue,Singapore,McCafé Premium Roast Coffee Black,3.20,2.34,Drinks,Regular Menu
147,2024/06/11,Tue,Singapore,McCafé Premium Roast Coffee with Milk,3.20,2.34,Drinks,Regular Menu
148,2024/06/11,Tue,Singapore,Pure Orange Juice Small,4.45,3.25,Drinks,Regular Menu
149,2024/06/11,Tue,Singapore,Tea Black,3.20,2.34,Drinks,Regular Menu
