,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2024/09/16,Mon,Singapore,Filet-O-Fish® Meal,5.50,4.24,MEGA FEST: $5.50 MEALS,Breakfast Menu
2,2024/09/16,Mon,Singapore,Breakfast Deluxe™ Meal,5.50,4.24,MEGA FEST: $5.50 MEALS,Breakfast Menu
3,2024/09/16,Mon,Singapore,Sausage Egg McMuffin® Meal,5.50,4.24,MEGA FEST: $5.50 MEALS,Breakfast Menu
4,2024/09/16,Mon,Singapore,Scrambled Egg Burger with Sausage Meal,5.50,4.24,MEGA FEST: $5.50 MEALS,Breakfast Menu
5,2024/09/16,Mon,Singapore,Hotcakes™ Meal,5.50,4.24,MEGA FEST: $5.50 MEALS,Breakfast Menu
6,2024/09/16,Mon,Singapore,Sausage McGriddles Meal,6.65,5.12,What's New,Breakfast Menu
7,2024/09/16,Mon,Singapore,Sausage McGriddles with Egg Meal,7.65,5.89,What's New,Breakfast Menu
8,2024/09/16,Mon,Singapore,Chicken McGriddles with Egg Meal,7.65,5.89,What's New,Breakfast Menu
9,2024/09/16,Mon,Singapore,McGriddles Stack Meal,8.95,6.89,What's New,Breakfast Menu
10,2024/09/16,Mon,Singapore,2x Value: Sausage/Chicken McGriddles with Egg,15.30,11.78,What's New,Breakfast Menu
11,2024/09/16,Mon,Singapore,Sausage McGriddles Meal,6.65,5.12,Value Meals,Breakfast Menu
12,2024/09/16,Mon,Singapore,Sausage McGriddles with Egg Meal,7.65,5.89,Value Meals,Breakfast Menu
13,2024/09/16,Mon,Singapore,Chicken McGriddles with Egg Meal,7.65,5.89,Value Meals,Breakfast Menu
14,2024/09/16,Mon,Singapore,McGriddles Stack Meal,8.95,6.89,Value Meals,Breakfast Menu
15,2024/09/16,Mon,Singapore,Sausage Egg McMuffin® Meal,7.00,5.39,Value Meals,Breakfast Menu
16,2024/09/16,Mon,Singapore,Breakfast Wrap Sausage Meal,8.00,6.16,Value Meals,Breakfast Menu
17,2024/09/16,Mon,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,6.16,Value Meals,Breakfast Menu
18,2024/09/16,Mon,Singapore,Scrambled Egg Burger with Sausage Meal,7.10,5.47,Value Meals,Breakfast Menu
19,2024/09/16,Mon,Singapore,Scrambled Egg Burger with Chicken Meal,7.10,5.47,Value Meals,Breakfast Menu
20,2024/09/16,Mon,Singapore,Double Sausage McMuffin® Meal,7.40,5.70,Value Meals,Breakfast Menu
21,2024/09/16,Mon,Singapore,Double Sausage Egg McMuffin® Meal,8.40,6.47,Value Meals,Breakfast Menu
22,2024/09/16,Mon,Singapore,Sausage McMuffin® Meal,6.00,4.62,Value Meals,Breakfast Menu
23,2024/09/16,Mon,Singapore,Chicken Muffin Meal,6.00,4.62,Value Meals,Breakfast Menu
24,2024/09/16,Mon,Singapore,Chicken Muffin with Egg Meal,7.00,5.39,Value Meals,Breakfast Menu
25,2024/09/16,Mon,Singapore,Egg McMuffin® Meal,6.25,4.81,Value Meals,Breakfast Menu
26,2024/09/16,Mon,Singapore,Breakfast Deluxe™ Meal,9.60,7.39,Value Meals,Breakfast Menu
27,2024/09/16,Mon,Singapore,Big Breakfast® Meal,8.05,6.20,Value Meals,Breakfast Menu
28,2024/09/16,Mon,Singapore,Hotcakes™ Meal,8.15,6.28,Value Meals,Breakfast Menu
29,2024/09/16,Mon,Singapore,Hotcakes™ with Sausage Meal,8.80,6.78,Value Meals,Breakfast Menu
30,2024/09/16,Mon,Singapore,Filet-O-Fish® Meal,7.45,5.74,Value Meals,Breakfast Menu
31,2024/09/16,Mon,Singapore,Double Filet-O-Fish® Meal,10.00,7.70,Value Meals,Breakfast Menu
32,2024/09/16,Mon,Singapore,Double Sausage Egg McMuffin® Meal,8.40,6.47,Fan Favourites,Breakfast Menu
33,2024/09/16,Mon,Singapore,Double Sausage McMuffin® Meal,7.40,5.70,Fan Favourites,Breakfast Menu
34,2024/09/16,Mon,Singapore,Family Meal: BF Deluxe + SME EVM + HCake HM,22.20,17.09,For the Family,Breakfast Menu
35,2024/09/16,Mon,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.60,4.31,For the Family,Breakfast Menu
36,2024/09/16,Mon,Singapore,Breakfast Hotcakes (2pc) Happy Meal®,5.60,4.31,For the Family,Breakfast Menu
37,2024/09/16,Mon,Singapore,Sausage McGriddles,5.70,4.39,Ala Carte,Breakfast Menu
38,2024/09/16,Mon,Singapore,Sausage McGriddles with Egg,6.60,5.08,Ala Carte,Breakfast Menu
39,2024/09/16,Mon,Singapore,Chicken McGriddles with Egg,6.60,5.08,Ala Carte,Breakfast Menu
40,2024/09/16,Mon,Singapore,McGriddles Stack,7.90,6.08,Ala Carte,Breakfast Menu
41,2024/09/16,Mon,Singapore,Breakfast Wrap Sausage,6.20,4.77,Ala Carte,Breakfast Menu
42,2024/09/16,Mon,Singapore,Breakfast Wrap Chicken Ham,6.00,4.62,Ala Carte,Breakfast Menu
43,2024/09/16,Mon,Singapore,Sausage Egg McMuffin®,5.30,4.08,Ala Carte,Breakfast Menu
44,2024/09/16,Mon,Singapore,Scrambled Egg Burger with Sausage,5.50,4.24,Ala Carte,Breakfast Menu
45,2024/09/16,Mon,Singapore,Scrambled Egg Burger with Chicken,5.50,4.24,Ala Carte,Breakfast Menu
46,2024/09/16,Mon,Singapore,Double Sausage McMuffin®,5.70,4.39,Ala Carte,Breakfast Menu
47,2024/09/16,Mon,Singapore,Double Sausage Egg McMuffin®,6.70,5.16,Ala Carte,Breakfast Menu
48,2024/09/16,Mon,Singapore,Sausage McMuffin®,4.30,3.31,Ala Carte,Breakfast Menu
49,2024/09/16,Mon,Singapore,Chicken Muffin,4.30,3.31,Ala Carte,Breakfast Menu
50,2024/09/16,Mon,Singapore,Chicken Muffin with Egg,5.00,3.85,Ala Carte,Breakfast Menu
51,2024/09/16,Mon,Singapore,Egg McMuffin®,5.00,3.85,Ala Carte,Breakfast Menu
52,2024/09/16,Mon,Singapore,Breakfast Deluxe™,8.15,6.28,Ala Carte,Breakfast Menu
53,2024/09/16,Mon,Singapore,Big Breakfast®,7.00,5.39,Ala Carte,Breakfast Menu
54,2024/09/16,Mon,Singapore,Hotcakes™,6.15,4.74,Ala Carte,Breakfast Menu
55,2024/09/16,Mon,Singapore,Hotcakes™ with Sausage,7.15,5.51,Ala Carte,Breakfast Menu
56,2024/09/16,Mon,Singapore,Filet-O-Fish®,6.25,4.81,Ala Carte,Breakfast Menu
57,2024/09/16,Mon,Singapore,Double Filet-O-Fish®,8.15,6.28,Ala Carte,Breakfast Menu
58,2024/09/16,Mon,Singapore,Apple Pie,1.90,1.46,Sides,Breakfast Menu
59,2024/09/16,Mon,Singapore,Hashbrown™,3.00,2.31,Sides,Breakfast Menu
60,2024/09/16,Mon,Singapore,Apple Slices,2.20,1.69,Sides,Breakfast Menu
61,2024/09/16,Mon,Singapore,OREO® McFlurry®,3.60,2.77,Desserts,Breakfast Menu
62,2024/09/16,Mon,Singapore,Mudpie McFlurry®,4.00,3.08,Desserts,Breakfast Menu
63,2024/09/16,Mon,Singapore,Strawberry Shortcake McFlurry®,4.00,3.08,Desserts,Breakfast Menu
64,2024/09/16,Mon,Singapore,Hot Fudge Sundae,2.80,2.16,Desserts,Breakfast Menu
65,2024/09/16,Mon,Singapore,Strawberry Sundae,2.80,2.16,Desserts,Breakfast Menu
66,2024/09/16,Mon,Singapore,Apple Pie,1.90,1.46,Desserts,Breakfast Menu
67,2024/09/16,Mon,Singapore,Double Chocolate Frappé Small,4.75,3.66,Drinks,Breakfast Menu
68,2024/09/16,Mon,Singapore,Double Chocolate Frappé Medium,5.30,4.08,Drinks,Breakfast Menu
69,2024/09/16,Mon,Singapore,Mocha Frappé  With Oreo® Small,5.25,4.04,Drinks,Breakfast Menu
70,2024/09/16,Mon,Singapore,Mocha Frappé  With Oreo® Medium,5.80,4.47,Drinks,Breakfast Menu
71,2024/09/16,Mon,Singapore,Caramel Frappé with Oreo Small,5.25,4.04,Drinks,Breakfast Menu
72,2024/09/16,Mon,Singapore,Caramel Frappé With Oreo Medium,5.80,4.47,Drinks,Breakfast Menu
73,2024/09/16,Mon,Singapore,Mocha Frappé  Small,4.75,3.66,Drinks,Breakfast Menu
74,2024/09/16,Mon,Singapore,Mocha Frappé Medium,5.30,4.08,Drinks,Breakfast Menu
75,2024/09/16,Mon,Singapore,Caramel Frappé Small,4.75,3.66,Drinks,Breakfast Menu
76,2024/09/16,Mon,Singapore,Caramel Frappé Medium,5.30,4.08,Drinks,Breakfast Menu
77,2024/09/16,Mon,Singapore,Iced Milo® Small,4.05,3.12,Drinks,Breakfast Menu
78,2024/09/16,Mon,Singapore,Iced Milo® Medium,4.45,3.43,Drinks,Breakfast Menu
79,2024/09/16,Mon,Singapore,Jasmine Green Tea Small,4.05,3.12,Drinks,Breakfast Menu
80,2024/09/16,Mon,Singapore,Jasmine Green Tea Medium,4.45,3.43,Drinks,Breakfast Menu
81,2024/09/16,Mon,Singapore,Iced Lemon Tea Small,4.05,3.12,Drinks,Breakfast Menu
