,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2024/07/19,Fri,Singapore,McSpicy® Upsized Meal + Apple Pie,12.00,8.88,$12 Special Deals,Regular Menu
2,2024/07/19,Fri,Singapore,McSpicy® Upsized Meal + Chicken McNuggets® (4pc),12.00,8.88,$12 Special Deals,Regular Menu
3,2024/07/19,Fri,Singapore,Quarter Pounder® with Cheese Upsized Meal + Apple Pie,12.00,8.88,$12 Special Deals,Regular Menu
4,2024/07/19,Fri,Singapore,Quarter Pounder® with Cheese Upsized Meal + Chicken McNuggets® (4pc),12.00,8.88,$12 Special Deals,Regular Menu
5,2024/07/19,Fri,Singapore,Chicken McCrispy® (2pc) Spicy Special,10.90,8.07,What's New,Regular Menu
6,2024/07/19,Fri,Singapore,Chicken McCrispy® (2pc) Signature Meal,10.05,7.44,What's New,Regular Menu
7,2024/07/19,Fri,Singapore,Snickers® McFlurry®,3.90,2.89,What's New,Regular Menu
8,2024/07/19,Fri,Singapore,Chicken McCrispy® (2pc) Signature Upsized Meal,11.25,8.32,Upsized Value Meals,Regular Menu
9,2024/07/19,Fri,Singapore,Chicken McCrispy® (2pc) Spicy Upsized Meal,11.25,8.32,Upsized Value Meals,Regular Menu
10,2024/07/19,Fri,Singapore,McSpicy® with Cheese Upsized Meal,11.95,8.84,Upsized Value Meals,Regular Menu
11,2024/07/19,Fri,Singapore,Double McSpicy® with Cheese Upsized Meal,13.15,9.73,Upsized Value Meals,Regular Menu
12,2024/07/19,Fri,Singapore,McChicken® with Cheese Upsized Meal,9.65,7.14,Upsized Value Meals,Regular Menu
13,2024/07/19,Fri,Singapore,Quarter Pounder® with Cheese Upsized Meal,11.15,8.25,Upsized Value Meals,Regular Menu
14,2024/07/19,Fri,Singapore,Dbl Quarter Pounder® with Cheese Upsized Meal,12.80,9.47,Upsized Value Meals,Regular Menu
15,2024/07/19,Fri,Singapore,McNuggets® (9pc) Upsized Meal,10.90,8.07,Upsized Value Meals,Regular Menu
16,2024/07/19,Fri,Singapore,McNuggets® (6pc) Upsized Meal,9.60,7.10,Upsized Value Meals,Regular Menu
17,2024/07/19,Fri,Singapore,Big Mac® Upsized Meal,11.15,8.25,Upsized Value Meals,Regular Menu
18,2024/07/19,Fri,Singapore,Double Cheeseburger Upsized Meal,9.15,6.77,Upsized Value Meals,Regular Menu
19,2024/07/19,Fri,Singapore,Buttermilk Crispy Chicken Upsized Meal,12.25,9.06,Upsized Value Meals,Regular Menu
20,2024/07/19,Fri,Singapore,McSpicy® Upsized Meal,10.65,7.88,Upsized Value Meals,Regular Menu
21,2024/07/19,Fri,Singapore,Double McSpicy® Upsized Meal,11.85,8.77,Upsized Value Meals,Regular Menu
22,2024/07/19,Fri,Singapore,McChicken® Upsized Meal,8.35,6.18,Upsized Value Meals,Regular Menu
23,2024/07/19,Fri,Singapore,Filet-O-Fish® Upsized Meal,8.65,6.40,Upsized Value Meals,Regular Menu
24,2024/07/19,Fri,Singapore,Double Filet-O-Fish® Upsized Meal,11.20,8.29,Upsized Value Meals,Regular Menu
25,2024/07/19,Fri,Singapore,McWings® (4pc) Upsized Meal,9.35,6.92,Upsized Value Meals,Regular Menu
26,2024/07/19,Fri,Singapore,Grilled Chicken McWrap® Upsized Meal,10.25,7.58,Upsized Value Meals,Regular Menu
27,2024/07/19,Fri,Singapore,Chicken McCrispy® (2pc) Signature Meal,10.05,7.44,Value Meals,Regular Menu
28,2024/07/19,Fri,Singapore,Chicken McCrispy® (2pc) Spicy Meal,10.05,7.44,Value Meals,Regular Menu
29,2024/07/19,Fri,Singapore,McSpicy® with Cheese Meal,10.75,7.96,Value Meals,Regular Menu
30,2024/07/19,Fri,Singapore,Double McSpicy® with Cheese Meal,11.95,8.84,Value Meals,Regular Menu
31,2024/07/19,Fri,Singapore,McChicken® with Cheese Meal,8.45,6.25,Value Meals,Regular Menu
32,2024/07/19,Fri,Singapore,Quarter Pounder® with Cheese Meal,9.95,7.36,Value Meals,Regular Menu
33,2024/07/19,Fri,Singapore,Dbl Quarter Pounder® with Cheese Meal,11.60,8.58,Value Meals,Regular Menu
34,2024/07/19,Fri,Singapore,McNuggets® (9pc) Meal,9.70,7.18,Value Meals,Regular Menu
35,2024/07/19,Fri,Singapore,McNuggets® (6pc) Meal,8.40,6.22,Value Meals,Regular Menu
36,2024/07/19,Fri,Singapore,Big Mac® Meal,9.95,7.36,Value Meals,Regular Menu
37,2024/07/19,Fri,Singapore,Double Cheeseburger Meal,7.95,5.88,Value Meals,Regular Menu
38,2024/07/19,Fri,Singapore,Buttermilk Crispy Chicken Meal,11.05,8.18,Value Meals,Regular Menu
39,2024/07/19,Fri,Singapore,McSpicy® Meal,9.45,6.99,Value Meals,Regular Menu
40,2024/07/19,Fri,Singapore,Double McSpicy® Meal,10.65,7.88,Value Meals,Regular Menu
41,2024/07/19,Fri,Singapore,McChicken® Meal,7.15,5.29,Value Meals,Regular Menu
42,2024/07/19,Fri,Singapore,Filet-O-Fish® Meal,7.45,5.51,Value Meals,Regular Menu
