,Date,Day,Territory,Menu Item,Price (SGD),Price (USD),Category,Menu
1,2024/10/08,Tue,Singapore,Samurai Beef Burger® Special,10.00,7.60,What's New,Regular Menu
2,2024/10/08,Tue,Singapore,Samurai Chicken Burger® Special,10.00,7.60,What's New,Regular Menu
3,2024/10/08,Tue,Singapore,Tamago Samurai Beef Burger® Meal,9.45,7.18,What's New,Regular Menu
4,2024/10/08,Tue,Singapore,Tamago Samurai Chicken Burger® Meal,9.45,7.18,What's New,Regular Menu
5,2024/10/08,Tue,Singapore,Double Samurai Beef Burger® Upsized Meal,11.65,8.85,What's New,Regular Menu
6,2024/10/08,Tue,Singapore,Double Samurai Chicken Burger® Upsized Meal,11.65,8.85,What's New,Regular Menu
7,2024/10/08,Tue,Singapore,2xVM: Samurai Upsized Meal (Beef/Chicken),19.30,14.67,What's New,Regular Menu
8,2024/10/08,Tue,Singapore,Oiishi Pepper Drumlets (2pc),3.40,2.58,What's New,Regular Menu
9,2024/10/08,Tue,Singapore,HSB D: 6pc McNuggets® + 4pc Drumlets,10.90,8.28,What's New,Regular Menu
10,2024/10/08,Tue,Singapore,Seaweed McShaker™ Fries (L),4.90,3.72,What's New,Regular Menu
11,2024/10/08,Tue,Singapore,Pineapple Twist Strawberry Sundae,2.95,2.24,What's New,Regular Menu
12,2024/10/08,Tue,Singapore,Pineapple Twist OREO® McFlurry®,3.90,2.96,What's New,Regular Menu
13,2024/10/08,Tue,Singapore,Double Filet-O-Fish® Upsized Meal + Apple Pie,12.00,9.12,$12 Special Deals,Regular Menu
14,2024/10/08,Tue,Singapore,Double Filet-O-Fish® Upsized Meal + Chicken McNuggets® (4pc),12.00,9.12,$12 Special Deals,Regular Menu
15,2024/10/08,Tue,Singapore,Quarter Pounder® with Cheese Upsized Meal + Apple Pie,12.00,9.12,$12 Special Deals,Regular Menu
16,2024/10/08,Tue,Singapore,Quarter Pounder® with Cheese Upsized Meal + Chicken McNuggets® (4pc),12.00,9.12,$12 Special Deals,Regular Menu
17,2024/10/08,Tue,Singapore,Samurai Beef Burger® Special,10.00,7.60,Upsized Value Meals,Regular Menu
18,2024/10/08,Tue,Singapore,Samurai Chicken Burger® Special,10.00,7.60,Upsized Value Meals,Regular Menu
19,2024/10/08,Tue,Singapore,Tamago Samurai Beef Burger® Upsized Meal,10.65,8.09,Upsized Value Meals,Regular Menu
20,2024/10/08,Tue,Singapore,Tamago Samurai Chicken Burger® Upsized Meal,10.65,8.09,Upsized Value Meals,Regular Menu
21,2024/10/08,Tue,Singapore,Double Samurai Beef Burger® Upsized Meal,11.65,8.85,Upsized Value Meals,Regular Menu
22,2024/10/08,Tue,Singapore,Double Samurai Chicken Burger® Upsized Meal,11.65,8.85,Upsized Value Meals,Regular Menu
23,2024/10/08,Tue,Singapore,Samurai Beef Burger® Upsized Meal,9.65,7.33,Upsized Value Meals,Regular Menu
24,2024/10/08,Tue,Singapore,Samurai Chicken Burger® Upsized Meal,9.65,7.33,Upsized Value Meals,Regular Menu
25,2024/10/08,Tue,Singapore,McSpicy® Upsized Meal,10.95,8.32,Upsized Value Meals,Regular Menu
26,2024/10/08,Tue,Singapore,McSpicy® with Cheese Upsized Meal,12.25,9.31,Upsized Value Meals,Regular Menu
27,2024/10/08,Tue,Singapore,Double McSpicy® with Cheese Upsized Meal,13.45,10.22,Upsized Value Meals,Regular Menu
28,2024/10/08,Tue,Singapore,Double McSpicy® Upsized Meal,12.15,9.23,Upsized Value Meals,Regular Menu
29,2024/10/08,Tue,Singapore,Chicken McCrispy® (2pc) Signature Upsized Meal,11.45,8.70,Upsized Value Meals,Regular Menu
30,2024/10/08,Tue,Singapore,Chicken McCrispy® (2pc) Spicy Upsized Meal,11.45,8.70,Upsized Value Meals,Regular Menu
31,2024/10/08,Tue,Singapore,McChicken® with Cheese Upsized Meal,9.95,7.56,Upsized Value Meals,Regular Menu
32,2024/10/08,Tue,Singapore,Quarter Pounder® with Cheese Upsized Meal,11.35,8.63,Upsized Value Meals,Regular Menu
33,2024/10/08,Tue,Singapore,Dbl Quarter Pounder® with Cheese Upsized Meal,13.00,9.88,Upsized Value Meals,Regular Menu
34,2024/10/08,Tue,Singapore,McNuggets® (9pc) Upsized Meal,11.10,8.44,Upsized Value Meals,Regular Menu
35,2024/10/08,Tue,Singapore,McNuggets® (6pc) Upsized Meal,9.60,7.30,Upsized Value Meals,Regular Menu
36,2024/10/08,Tue,Singapore,Big Mac® Upsized Meal,11.35,8.63,Upsized Value Meals,Regular Menu
37,2024/10/08,Tue,Singapore,Double Cheeseburger Upsized Meal,9.50,7.22,Upsized Value Meals,Regular Menu
38,2024/10/08,Tue,Singapore,Buttermilk Crispy Chicken Upsized Meal,12.45,9.46,Upsized Value Meals,Regular Menu
39,2024/10/08,Tue,Singapore,McChicken® Upsized Meal,8.65,6.57,Upsized Value Meals,Regular Menu
