,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2023/01/20,Fri,Malaysia,Golden Beef Prosperity Burger™,14.98,3.48,Promotion,Regular
2,2023/01/20,Fri,Malaysia,Double Golden Beef Prosperity Burger™,20.64,4.79,Promotion,Regular
3,2023/01/20,Fri,Malaysia,Golden Chicken Prosperity Burger™,14.98,3.48,Promotion,Regular
4,2023/01/20,Fri,Malaysia,Double Golden Chicken Prosperity Burger™,20.64,4.79,Promotion,Regular
5,2023/01/20,Fri,Malaysia,18pcs Chicken McNuggets,22.88,5.31,Promotion,Regular
6,2023/01/20,Fri,Malaysia,2x Apple Pie,8.88,2.06,Promotion,Regular
7,2023/01/20,Fri,Malaysia,Kopi Susu,8.40,1.95,Promotion,Regular
8,2023/01/20,Fri,Malaysia,Iced Kopi Susu,9.34,2.17,Promotion,Regular
9,2023/01/20,Fri,Malaysia,Iced Blended Kopi Susu,13.49,3.13,Promotion,Regular
10,2023/01/20,Fri,Malaysia,Chocolate Marble Cake,8.40,1.95,Promotion,Regular
11,2023/01/20,Fri,Malaysia,Butter Cake,8.40,1.95,Promotion,Regular
12,2023/01/20,Fri,Malaysia,Beef Prosperity Burger™,14.04,3.26,Promotion,Regular
13,2023/01/20,Fri,Malaysia,Double Beef Prosperity Burger™,19.70,4.57,Promotion,Regular
14,2023/01/20,Fri,Malaysia,Chicken Prosperity Burger™,14.04,3.26,Promotion,Regular
15,2023/01/20,Fri,Malaysia,Chicken Double Prosperity Burger™,19.70,4.57,Promotion,Regular
16,2023/01/20,Fri,Malaysia,Ice Blended Chocolate Hershey,13.11,3.04,Promotion,Regular
17,2023/01/20,Fri,Malaysia,Orange McFizz™,6.98,1.62,Promotion,Regular
18,2023/01/20,Fri,Malaysia,Twister Fries,7.83,1.82,Promotion,Regular
19,2023/01/20,Fri,Malaysia,Choco Bits McFlurry™,8.02,1.86,Promotion,Regular
20,2023/01/20,Fri,Malaysia,Cookies & Cream Pie,5.19,1.20,Promotion,Regular
21,2023/01/20,Fri,Malaysia,Minions Carrier,30.00,6.96,Promotion,Regular
22,2023/01/20,Fri,Malaysia,Omelette Cheese Muffin,6.98,1.62,Promotion,Breakfast
23,2023/01/20,Fri,Malaysia,Sausage & Omelette Cheese Muffin,7.92,1.84,Promotion,Breakfast
24,2023/01/20,Fri,Malaysia,Kopi Susu,8.40,1.95,Promotion,Breakfast
25,2023/01/20,Fri,Malaysia,Iced Kopi Susu,9.34,2.17,Promotion,Breakfast
26,2023/01/20,Fri,Malaysia,Iced Blended Kopi Susu,13.49,3.13,Promotion,Breakfast
27,2023/01/20,Fri,Malaysia,Chocolate Marble Cake,8.40,1.95,Promotion,Breakfast
28,2023/01/20,Fri,Malaysia,Butter Cake,8.40,1.95,Promotion,Breakfast
29,2023/01/20,Fri,Malaysia,Ice Blended Chocolate Hershey,13.11,3.04,Promotion,Breakfast
30,2023/01/20,Fri,Malaysia,Orange McFizz™,6.98,1.62,Promotion,Breakfast
31,2023/01/20,Fri,Malaysia,Choco Bits McFlurry™,8.02,1.86,Promotion,Breakfast
32,2023/01/20,Fri,Malaysia,Cookies & Cream Pie,5.19,1.20,Promotion,Breakfast
33,2023/01/20,Fri,Malaysia,Minions Carrier,30.00,6.96,Promotion,Breakfast
34,2023/01/20,Fri,Malaysia,McChicken®,11.27,2.62,Jimat Combo,Regular
35,2023/01/20,Fri,Malaysia,6pcs Chicken McNuggets®,11.27,2.62,Jimat Combo,Regular
36,2023/01/20,Fri,Malaysia,Filet-O-Fish,12.22,2.84,Jimat Combo,Regular
37,2023/01/20,Fri,Malaysia,Double Cheeseburger,12.22,2.84,Jimat Combo,Regular
38,2023/01/20,Fri,Malaysia,Spicy Double Cheese,12.22,2.84,Jimat Combo,Regular
39,2023/01/20,Fri,Malaysia,2x Spicy McCrispy Chicken (M),19.81,4.60,Crazy Hour,Regular
40,2023/01/20,Fri,Malaysia,Bubur (M) + 1pc AG Spicy + Iced Milo (M),12.26,2.85,Crazy Hour,Regular
41,2023/01/20,Fri,Malaysia,Bubur (M) + 1pc AG Regular + Iced Milo (M),12.26,2.85,Crazy Hour,Regular
42,2023/01/20,Fri,Malaysia,2x Nasi Lemak + AG Regular (M),25.10,5.83,Crazy Hour,Regular
43,2023/01/20,Fri,Malaysia,2x Nasi Lemak + AG Spicy (M),25.10,5.83,Crazy Hour,Regular
44,2023/01/20,Fri,Malaysia,2x McChicken (M),16.98,3.94,Crazy Hour,Regular
45,2023/01/20,Fri,Malaysia,2x Spicy Chicken McDeluxe (M),23.58,5.47,Crazy Hour,Regular
46,2023/01/20,Fri,Malaysia,2x Big Mac (M),23.58,5.47,Crazy Hour,Regular
47,2023/01/20,Fri,Malaysia,2x Double Cheeseburger (M),23.58,5.47,Crazy Hour,Regular
48,2023/01/20,Fri,Malaysia,2x Filet-O-Fish (M),16.98,3.94,Crazy Hour,Regular
49,2023/01/20,Fri,Malaysia,5pc AG Spicy,18.86,4.38,Crazy Hour,Regular
50,2023/01/20,Fri,Malaysia,5pc AG Regular,18.86,4.38,Crazy Hour,Regular
51,2023/01/20,Fri,Malaysia,5pc AG Mix,18.86,4.38,Crazy Hour,Regular
52,2023/01/20,Fri,Malaysia,McChicken® Super Value Meal,17.41,4.04,Super Value Meals,Regular
53,2023/01/20,Fri,Malaysia,Filet-O-Fish™ Super Value Meal,17.69,4.11,Super Value Meals,Regular
54,2023/01/20,Fri,Malaysia,6pcs Chicken McNuggets® Super Value Meal,18.16,4.22,Super Value Meals,Regular
55,2023/01/20,Fri,Malaysia,9pcs Chicken McNuggets® Super Value Meal,20.99,4.87,Super Value Meals,Regular
56,2023/01/20,Fri,Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,21.18,4.92,Super Value Meals,Regular
57,2023/01/20,Fri,Malaysia,GCB™ Super Value Meal,21.18,4.92,Super Value Meals,Regular
58,2023/01/20,Fri,Malaysia,Ayam Goreng McD™ Regular (2pcs) Super Value Meal,22.12,5.14,Super Value Meals,Regular
59,2023/01/20,Fri,Malaysia,Ayam Goreng McD™ Spicy (2pcs) Super Value Meal,22.12,5.14,Super Value Meals,Regular
