,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2023/03/26,Sun,Malaysia,Chicken Foldover™ with Garlic Mayo,14.06,3.18,Promotion,Regular
2,2023/03/26,Sun,Malaysia,Beef Foldover™ with Garlic Mayo,14.62,3.30,Promotion,Regular
3,2023/03/26,Sun,Malaysia,Chicken Foldover™ with Special Sauce,14.06,3.18,Promotion,Regular
4,2023/03/26,Sun,Malaysia,Beef Foldover™ with Special Sauce,14.62,3.30,Promotion,Regular
5,2023/03/26,Sun,Malaysia,Nasi Lemak with 1pc Creamy Butter Chicken,16.51,3.73,Promotion,Regular
6,2023/03/26,Sun,Malaysia,Nasi Lemak with 2pcs Creamy Butter Chicken,20.28,4.58,Promotion,Regular
7,2023/03/26,Sun,Malaysia,Nasi Lemak McD Set A,15.66,3.54,Promotion,Regular
8,2023/03/26,Sun,Malaysia,Nasi Lemak McD Set B,18.49,4.18,Promotion,Regular
9,2023/03/26,Sun,Malaysia,Caramel Cream Cheese Pie,5.33,1.20,Promotion,Regular
10,2023/03/26,Sun,Malaysia,Blueberry McFlurry™,8.58,1.94,Promotion,Regular
11,2023/03/26,Sun,Malaysia,Mango McFlurry™,8.73,1.97,Promotion,Regular
12,2023/03/26,Sun,Malaysia,Kopi Susu,8.40,1.90,Promotion,Regular
13,2023/03/26,Sun,Malaysia,Iced Kopi Susu,9.34,2.11,Promotion,Regular
14,2023/03/26,Sun,Malaysia,Iced Blended Kopi Susu,13.49,3.05,Promotion,Regular
15,2023/03/26,Sun,Malaysia,Iced Mango Peach,5.19,1.17,Promotion,Regular
16,2023/03/26,Sun,Malaysia,Iced Lychee Berry,5.19,1.17,Promotion,Regular
17,2023/03/26,Sun,Malaysia,Iced Apple Pear,5.19,1.17,Promotion,Regular
18,2023/03/26,Sun,Malaysia,Scrambled Egg Sandwich,7.50,1.69,Promotion,Breakfast
19,2023/03/26,Sun,Malaysia,Omelette Cheese Muffin,6.98,1.58,Promotion,Breakfast
20,2023/03/26,Sun,Malaysia,Crispy Chicken Muffin,8.44,1.91,Promotion,Breakfast
21,2023/03/26,Sun,Malaysia,Sausage McMuffin™ with Egg,8.44,1.91,Promotion,Breakfast
22,2023/03/26,Sun,Malaysia,Sausage & Omelette Cheese Muffin,7.92,1.79,Promotion,Breakfast
23,2023/03/26,Sun,Malaysia,Nasi Lemak McD™,8.02,1.81,Promotion,Breakfast
24,2023/03/26,Sun,Malaysia,Blueberry McFlurry™,8.58,1.94,Promotion,Breakfast
25,2023/03/26,Sun,Malaysia,Kopi Susu,8.40,1.90,Promotion,Breakfast
26,2023/03/26,Sun,Malaysia,Iced Kopi Susu,9.34,2.11,Promotion,Breakfast
27,2023/03/26,Sun,Malaysia,Iced Blended Kopi Susu,13.49,3.05,Promotion,Breakfast
28,2023/03/26,Sun,Malaysia,Iced Mango Peach,5.19,1.17,Promotion,Breakfast
29,2023/03/26,Sun,Malaysia,Iced Lychee Berry,5.19,1.17,Promotion,Breakfast
30,2023/03/26,Sun,Malaysia,Iced Apple Pear,5.19,1.17,Promotion,Breakfast
31,2023/03/26,Sun,Malaysia,McChicken®,11.27,2.55,Jimat Combo,Regular
32,2023/03/26,Sun,Malaysia,6pcs Chicken McNuggets®,11.27,2.55,Jimat Combo,Regular
33,2023/03/26,Sun,Malaysia,Filet-O-Fish,12.22,2.76,Jimat Combo,Regular
34,2023/03/26,Sun,Malaysia,Double Cheeseburger,12.22,2.76,Jimat Combo,Regular
35,2023/03/26,Sun,Malaysia,Spicy Double Cheese,12.22,2.76,Jimat Combo,Regular
36,2023/03/26,Sun,Malaysia,2x GCB (M),23.58,5.33,Crazy Hour,Regular
37,2023/03/26,Sun,Malaysia,1x Spicy Chicken McDeluxe (M) + 1x 3pcs AG (M),29.24,6.60,Crazy Hour,Regular
38,2023/03/26,Sun,Malaysia,2x Spicy Crispy Chicken (M),19.81,4.47,Crazy Hour,Regular
39,2023/03/26,Sun,Malaysia,2x Spicy Double Cheese (M),20.75,4.69,Crazy Hour,Regular
40,2023/03/26,Sun,Malaysia,2x McChicken (M),16.98,3.84,Crazy Hour,Regular
41,2023/03/26,Sun,Malaysia,2x Spicy Chicken McDeluxe (M),23.58,5.33,Crazy Hour,Regular
42,2023/03/26,Sun,Malaysia,2x Big Mac (M),23.58,5.33,Crazy Hour,Regular
43,2023/03/26,Sun,Malaysia,2x Double Cheeseburger (M),23.58,5.33,Crazy Hour,Regular
44,2023/03/26,Sun,Malaysia,2x Filet-O-Fish (M),16.98,3.84,Crazy Hour,Regular
45,2023/03/26,Sun,Malaysia,5pcs AG,18.86,4.26,Crazy Hour,Regular
46,2023/03/26,Sun,Malaysia,Bubur (M) + 1pc AG + Iced Milo (M),12.26,2.77,Crazy Hour,Regular
47,2023/03/26,Sun,Malaysia,2x Nasi Lemak + AG Spicy (M),25.09,5.67,Crazy Hour,Regular
48,2023/03/26,Sun,Malaysia,McChicken® Super Value Meal,17.41,3.93,Super Value Meals,Regular
49,2023/03/26,Sun,Malaysia,Filet-O-Fish™ Super Value Meal,17.69,4.00,Super Value Meals,Regular
50,2023/03/26,Sun,Malaysia,6pcs Chicken McNuggets® Super Value Meal,18.16,4.10,Super Value Meals,Regular
51,2023/03/26,Sun,Malaysia,9pcs Chicken McNuggets® Super Value Meal,20.99,4.74,Super Value Meals,Regular
52,2023/03/26,Sun,Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,21.18,4.78,Super Value Meals,Regular
53,2023/03/26,Sun,Malaysia,GCB™ Super Value Meal,21.18,4.78,Super Value Meals,Regular
54,2023/03/26,Sun,Malaysia,Ayam Goreng McD™ Regular (2pcs) Super Value Meal,22.12,5.00,Super Value Meals,Regular
55,2023/03/26,Sun,Malaysia,Ayam Goreng McD™ Spicy (2pcs) Super Value Meal,22.12,5.00,Super Value Meals,Regular
56,2023/03/26,Sun,Malaysia,Ayam Goreng McD™ Spicy (3pcs) Super Value Meal,25.90,5.85,Super Value Meals,Regular
57,2023/03/26,Sun,Malaysia,Ayam Goreng McD™ Regular (3pcs) Super Value Meal,25.90,5.85,Super Value Meals,Regular
58,2023/03/26,Sun,Malaysia,Double Cheeseburger Super Value Meal,19.53,4.41,Super Value Meals,Regular
59,2023/03/26,Sun,Malaysia,Big Mac™ Super Value Meal,20.61,4.66,Super Value Meals,Regular
60,2023/03/26,Sun,Malaysia,Quarter Pounder™ with Cheese Super Value Meal,20.61,4.66,Super Value Meals,Regular
61,2023/03/26,Sun,Malaysia,Double Cheeseburger,11.51,2.60,Burgers,Regular
62,2023/03/26,Sun,Malaysia,Spicy Double Cheese,12.45,2.81,Burgers,Regular
63,2023/03/26,Sun,Malaysia,Spicy Chicken McDeluxe™,13.49,3.05,Burgers,Regular
64,2023/03/26,Sun,Malaysia,Spicy Beef Deluxe Burger with Cheese,13.40,3.03,Burgers,Regular
65,2023/03/26,Sun,Malaysia,Spicy Cheese,9.62,2.17,Burgers,Regular
66,2023/03/26,Sun,Malaysia,Quarter Pounder™ with Cheese,13.40,3.03,Burgers,Regular
67,2023/03/26,Sun,Malaysia,Big Mac™,13.40,3.03,Burgers,Regular
68,2023/03/26,Sun,Malaysia,Chicken Burger,7.88,1.78,Burgers,Regular
69,2023/03/26,Sun,Malaysia,Spicy Crispy Chicken,11.79,2.66,Burgers,Regular
70,2023/03/26,Sun,Malaysia,McChicken®,9.29,2.10,Burgers,Regular
71,2023/03/26,Sun,Malaysia,GCB™,13.49,3.05,Burgers,Regular
72,2023/03/26,Sun,Malaysia,Filet-O-Fish™,9.76,2.20,Burgers,Regular
