,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2022/12/03,Sat,Malaysia,Beef Prosperity Burger™,14.04,3.20,Promotion,Regular
2,2022/12/03,Sat,Malaysia,Double Beef Prosperity Burger™,19.70,4.49,Promotion,Regular
3,2022/12/03,Sat,Malaysia,Chicken Prosperity Burger™,14.04,3.20,Promotion,Regular
4,2022/12/03,Sat,Malaysia,Chicken Double Prosperity Burger™,19.70,4.49,Promotion,Regular
5,2022/12/03,Sat,Malaysia,Nasi McD + 1pc AG McD,11.23,2.56,Promotion,Regular
6,2022/12/03,Sat,Malaysia,Nasi McD + 2pcs AG McD,15.28,3.48,Promotion,Regular
7,2022/12/03,Sat,Malaysia,Ice Blended Chocolate Hershey,13.11,2.99,Promotion,Regular
8,2022/12/03,Sat,Malaysia,Orange McFizz™,6.51,1.48,Promotion,Regular
9,2022/12/03,Sat,Malaysia,Twister Fries,6.98,1.59,Promotion,Regular
10,2022/12/03,Sat,Malaysia,Choco Bits McFlurry™,8.02,1.83,Promotion,Regular
11,2022/12/03,Sat,Malaysia,Cookies & Cream Pie,5.19,1.18,Promotion,Regular
12,2022/12/03,Sat,Malaysia,Minions Carrier,30.00,6.84,Promotion,Regular
13,2022/12/03,Sat,Malaysia,Sausage McMuffin with Egg,5.65,1.29,Promotion,Breakfast
14,2022/12/03,Sat,Malaysia,Omelette Cheese Muffin,6.51,1.48,Promotion,Breakfast
15,2022/12/03,Sat,Malaysia,Sausage & Omelette Cheese Muffin,7.45,1.70,Promotion,Breakfast
16,2022/12/03,Sat,Malaysia,Nasi Lemak McD™,5.65,1.29,Promotion,Breakfast
17,2022/12/03,Sat,Malaysia,Ice Blended Chocolate Hershey,13.11,2.99,Promotion,Breakfast
18,2022/12/03,Sat,Malaysia,Orange McFizz™,6.51,1.48,Promotion,Breakfast
19,2022/12/03,Sat,Malaysia,Choco Bits McFlurry™,8.02,1.83,Promotion,Breakfast
20,2022/12/03,Sat,Malaysia,Cookies & Cream Pie,5.19,1.18,Promotion,Breakfast
21,2022/12/03,Sat,Malaysia,Minions Carrier,30.00,6.84,Promotion,Breakfast
22,2022/12/03,Sat,Malaysia,Spicy McCrispy Chicken @ RM8,7.55,1.72,Dream Team,Regular
23,2022/12/03,Sat,Malaysia,McChicken® @ RM6,5.66,1.29,Dream Team,Regular
24,2022/12/03,Sat,Malaysia,6pcs Chicken McNuggets @ RM6,5.66,1.29,Dream Team,Regular
25,2022/12/03,Sat,Malaysia,Oreo McFlurry @ RM5,4.72,1.08,Dream Team,Regular
26,2022/12/03,Sat,Malaysia,McChicken®,11.27,2.57,Jimat Combo,Regular
27,2022/12/03,Sat,Malaysia,6pcs Chicken McNuggets®,11.27,2.57,Jimat Combo,Regular
28,2022/12/03,Sat,Malaysia,Filet-O-Fish,12.22,2.78,Jimat Combo,Regular
29,2022/12/03,Sat,Malaysia,Double Cheeseburger,12.22,2.78,Jimat Combo,Regular
30,2022/12/03,Sat,Malaysia,Spicy Double Beef with Cheese,12.22,2.78,Jimat Combo,Regular
31,2022/12/03,Sat,Malaysia,2x Spicy McCrispy Chicken (M),19.81,4.51,Crazy Hour,Regular
