,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
0,2022/05/06,Fri,Malaysia,Samurai Beef Burger,12.74,2.93,Legendary Samurai,Regular
1,2022/05/06,Fri,Malaysia,Double Samurai Beef Burger,16.51,3.80,Legendary Samurai,Regular
2,2022/05/06,Fri,Malaysia,Samurai Chicken Burger,12.74,2.93,Legendary Samurai,Regular
3,2022/05/06,Fri,Malaysia,Double Samurai Chicken Burger,16.51,3.80,Legendary Samurai,Regular
4,2022/05/06,Fri,Malaysia,Ice Blended Latte,12.74,2.93,Legendary Samurai,Regular
5,2022/05/06,Fri,Malaysia,Banana Pie,4.25,0.98,Legendary Samurai,Regular
6,2022/05/06,Fri,Malaysia,Dinosaur McFlurry™,6.51,1.50,Legendary Samurai,Regular
7,2022/05/06,Fri,Malaysia,3pcs Macarons,11.79,2.71,Legendary Samurai,Regular
8,2022/05/06,Fri,Malaysia,Bubur Ayam McD™ (Medium),8.21,1.89,Malaysian Morning,Breakfast
9,2022/05/06,Fri,Malaysia,Bubur Ayam McD™ (Small),6.98,1.61,Malaysian Morning,Breakfast
10,2022/05/06,Fri,Malaysia,Ice Blended Latte,12.74,2.93,Malaysian Morning,Breakfast
11,2022/05/06,Fri,Malaysia,Dinosaur McFlurry™,6.51,1.50,Malaysian Morning,Breakfast
12,2022/05/06,Fri,Malaysia,3pcs Macarons,11.79,2.71,Malaysian Morning,Breakfast
13,2022/05/06,Fri,Malaysia,Samurai Beef Burger,13.68,3.15,Set Duo,Regular
14,2022/05/06,Fri,Malaysia,Double Samurai Beef Burger,17.45,4.01,Set Duo,Regular
15,2022/05/06,Fri,Malaysia,Samurai Chicken Burger,13.68,3.15,Set Duo,Regular
16,2022/05/06,Fri,Malaysia,Double Samurai Chicken Burger,17.45,4.01,Set Duo,Regular
17,2022/05/06,Fri,Malaysia,Beef Foldover™ with Harissa Sauce,16.51,3.80,Set Duo,Regular
18,2022/05/06,Fri,Malaysia,Beef Foldover™ with Garlic Mayo,16.51,3.80,Set Duo,Regular
19,2022/05/06,Fri,Malaysia,Chicken Foldover™ with Harissa Sauce,15.57,3.58,Set Duo,Regular
20,2022/05/06,Fri,Malaysia,Chicken Foldover™ with Garlic Mayo,15.57,3.58,Set Duo,Regular
21,2022/05/06,Fri,Malaysia,Spicy McCrispy Chicken,14.43,3.32,Set Duo,Regular
22,2022/05/06,Fri,Malaysia,Double Spicy McCrispy Chicken,18.21,4.19,Set Duo,Regular
23,2022/05/06,Fri,Malaysia,Spicy McCrispy Chicken with Egg,15.85,3.64,Set Duo,Regular
