,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2023/06/05,Mon,Malaysia,6pcs Chicken McNuggets®,10.42,2.28,Promotion,Regular
2,2023/06/05,Mon,Malaysia,9pcs Chicken McNuggets® ,13.82,3.02,Promotion,Regular
3,2023/06/05,Mon,Malaysia,20pcs Chicken McNuggets®,26.70,5.83,Promotion,Regular
4,2023/06/05,Mon,Malaysia,4pcs Chicken McNuggets®,11.42,2.50,Promotion,Regular
5,2023/06/05,Mon,Malaysia,Share-share Bundle,34.43,7.52,Promotion,Regular
6,2023/06/05,Mon,Malaysia,Quarter Pounder with Cheese,12.22,2.67,Promotion,Regular
7,2023/06/05,Mon,Malaysia,Spicy Beef Deluxe Burger with Cheese,12.22,2.67,Promotion,Regular
8,2023/06/05,Mon,Malaysia,Sea Salt McFlurry™,8.96,1.96,Promotion,Regular
9,2023/06/05,Mon,Malaysia,White Chocolate & Strawberry Pie,5.33,1.16,Promotion,Regular
10,2023/06/05,Mon,Malaysia,Mango McFizz,6.79,1.48,Promotion,Regular
11,2023/06/05,Mon,Malaysia,Lychee Berry McFizz,6.51,1.42,Promotion,Regular
12,2023/06/05,Mon,Malaysia,Mango McFlurry™,8.73,1.91,Promotion,Regular
13,2023/06/05,Mon,Malaysia,Ice Blended Chocolate with OREO®,15.00,3.28,Promotion,Regular
14,2023/06/05,Mon,Malaysia,Ice Blended Mocha with OREO®,15.00,3.28,Promotion,Regular
15,2023/06/05,Mon,Malaysia,Ice Blended Strawberry with OREO®,15.00,3.28,Promotion,Regular
16,2023/06/05,Mon,Malaysia,Ayam Goreng McD™ Spicy (1pc),8.40,1.84,Promotion,Regular
17,2023/06/05,Mon,Malaysia,Ayam Goreng McD™ Regular (1pc),8.40,1.84,Promotion,Regular
18,2023/06/05,Mon,Malaysia,Ayam Goreng McD™ Spicy (2pcs),14.39,3.14,Promotion,Regular
19,2023/06/05,Mon,Malaysia,Ayam Goreng McD™ Regular (2pcs) ,14.39,3.14,Promotion,Regular
20,2023/06/05,Mon,Malaysia,Ayam Goreng McD™ Mixed (2pcs),14.39,3.14,Promotion,Regular
21,2023/06/05,Mon,Malaysia,Ayam Goreng McD™ Spicy (3pcs),17.78,3.88,Promotion,Regular
22,2023/06/05,Mon,Malaysia,Ayam Goreng McD™ Regular (3pcs),17.78,3.88,Promotion,Regular
23,2023/06/05,Mon,Malaysia,Ayam Goreng McD™ Mixed (3pcs),17.78,3.88,Promotion,Regular
24,2023/06/05,Mon,Malaysia,Hawaiian Chicken,15.00,3.28,Promotion,Regular
25,2023/06/05,Mon,Malaysia,Double Hawaiian Chicken,20.66,4.51,Promotion,Regular
26,2023/06/05,Mon,Malaysia,Hawaiian Beef,15.00,3.28,Promotion,Regular
27,2023/06/05,Mon,Malaysia,Nasi Lemak with 1pc Creamy Butter Chicken,16.51,3.61,Promotion,Regular
28,2023/06/05,Mon,Malaysia,Nasi Lemak with 2pcs Creamy Butter Chicken,20.28,4.43,Promotion,Regular
29,2023/06/05,Mon,Malaysia,Iced Apple Pear,5.19,1.13,Promotion,Regular
30,2023/06/05,Mon,Malaysia,Omelette Wrap with Chicken Sausage,10.00,2.19,Promotion,Breakfast
31,2023/06/05,Mon,Malaysia,Omelette Wrap with Crispy Chicken,10.00,2.19,Promotion,Breakfast
32,2023/06/05,Mon,Malaysia,Sea Salt McFlurry™,8.96,1.96,Promotion,Breakfast
