,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2023/02/18,Sat,Malaysia,McChicken®,9.29,2.10,Promotion,Regular
2,2023/02/18,Sat,Malaysia,Spicy McChicken®,9.29,2.10,Promotion,Regular
3,2023/02/18,Sat,Malaysia,Spicy Fish Burger,10.71,2.42,Promotion,Regular
4,2023/02/18,Sat,Malaysia,Dinosaur McFlurry™,8.30,1.87,Promotion,Regular
5,2023/02/18,Sat,Malaysia,Apple Pie,4.95,1.12,Promotion,Regular
6,2023/02/18,Sat,Malaysia,18pcs Chicken McNuggets,22.88,5.16,Promotion,Regular
7,2023/02/18,Sat,Malaysia,2x Apple Pie,8.88,2.00,Promotion,Regular
8,2023/02/18,Sat,Malaysia,Kopi Susu,8.40,1.90,Promotion,Regular
9,2023/02/18,Sat,Malaysia,Iced Kopi Susu,9.34,2.11,Promotion,Regular
10,2023/02/18,Sat,Malaysia,Iced Blended Kopi Susu,13.49,3.04,Promotion,Regular
11,2023/02/18,Sat,Malaysia,Chocolate Marble Cake,8.40,1.90,Promotion,Regular
12,2023/02/18,Sat,Malaysia,Butter Cake,8.40,1.90,Promotion,Regular
13,2023/02/18,Sat,Malaysia,Omelette Cheese Muffin,6.98,1.57,Promotion,Breakfast
14,2023/02/18,Sat,Malaysia,Sausage & Omelette Cheese Muffin,7.92,1.79,Promotion,Breakfast
15,2023/02/18,Sat,Malaysia,Dinosaur McFlurry™,8.30,1.87,Promotion,Breakfast
16,2023/02/18,Sat,Malaysia,Apple Pie,4.95,1.12,Promotion,Breakfast
17,2023/02/18,Sat,Malaysia,Kopi Susu,8.40,1.90,Promotion,Breakfast
18,2023/02/18,Sat,Malaysia,Iced Kopi Susu,9.34,2.11,Promotion,Breakfast
19,2023/02/18,Sat,Malaysia,Iced Blended Kopi Susu,13.49,3.04,Promotion,Breakfast
20,2023/02/18,Sat,Malaysia,Chocolate Marble Cake,8.40,1.90,Promotion,Breakfast
21,2023/02/18,Sat,Malaysia,Butter Cake,8.40,1.90,Promotion,Breakfast
22,2023/02/18,Sat,Malaysia,McChicken®,11.27,2.54,Jimat Combo,Regular
23,2023/02/18,Sat,Malaysia,6pcs Chicken McNuggets®,11.27,2.54,Jimat Combo,Regular
24,2023/02/18,Sat,Malaysia,Filet-O-Fish,12.22,2.76,Jimat Combo,Regular
25,2023/02/18,Sat,Malaysia,Double Cheeseburger,12.22,2.76,Jimat Combo,Regular
26,2023/02/18,Sat,Malaysia,Spicy Double Cheese,12.22,2.76,Jimat Combo,Regular
27,2023/02/18,Sat,Malaysia,2x GCB (M),23.58,5.32,Crazy Hour,Regular
28,2023/02/18,Sat,Malaysia,1x Spicy Chicken McDeluxe (M) + 1x 3pcs AG (M),29.24,6.60,Crazy Hour,Regular
29,2023/02/18,Sat,Malaysia,2x Spicy Crispy Chicken (M),19.81,4.47,Crazy Hour,Regular
30,2023/02/18,Sat,Malaysia,2x Spicy Double Cheese (M),20.75,4.68,Crazy Hour,Regular
31,2023/02/18,Sat,Malaysia,2x McChicken (M),16.98,3.83,Crazy Hour,Regular
32,2023/02/18,Sat,Malaysia,2x Spicy Chicken McDeluxe (M),23.58,5.32,Crazy Hour,Regular
33,2023/02/18,Sat,Malaysia,2x Big Mac (M),23.58,5.32,Crazy Hour,Regular
34,2023/02/18,Sat,Malaysia,2x Double Cheeseburger (M),23.58,5.32,Crazy Hour,Regular
35,2023/02/18,Sat,Malaysia,2x Filet-O-Fish (M),16.98,3.83,Crazy Hour,Regular
36,2023/02/18,Sat,Malaysia,5pcs AG,18.86,4.26,Crazy Hour,Regular
37,2023/02/18,Sat,Malaysia,Bubur (M) + 1pc AG + Iced Milo (M),12.26,2.77,Crazy Hour,Regular
38,2023/02/18,Sat,Malaysia,2x Nasi Lemak + AG Spicy (M),25.09,5.66,Crazy Hour,Regular
39,2023/02/18,Sat,Malaysia,McChicken® Super Value Meal,17.41,3.93,Super Value Meals,Regular
40,2023/02/18,Sat,Malaysia,Filet-O-Fish™ Super Value Meal,17.69,3.99,Super Value Meals,Regular
41,2023/02/18,Sat,Malaysia,6pcs Chicken McNuggets® Super Value Meal,18.16,4.10,Super Value Meals,Regular
42,2023/02/18,Sat,Malaysia,9pcs Chicken McNuggets® Super Value Meal,20.99,4.74,Super Value Meals,Regular
43,2023/02/18,Sat,Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,21.18,4.78,Super Value Meals,Regular
44,2023/02/18,Sat,Malaysia,GCB™ Super Value Meal,21.18,4.78,Super Value Meals,Regular
45,2023/02/18,Sat,Malaysia,Ayam Goreng McD™ Regular (2pcs) Super Value Meal,22.12,4.99,Super Value Meals,Regular
46,2023/02/18,Sat,Malaysia,Ayam Goreng McD™ Spicy (2pcs) Super Value Meal,22.12,4.99,Super Value Meals,Regular
47,2023/02/18,Sat,Malaysia,Ayam Goreng McD™ Spicy (3pcs) Super Value Meal,25.90,5.84,Super Value Meals,Regular
48,2023/02/18,Sat,Malaysia,Ayam Goreng McD™ Regular (3pcs) Super Value Meal,25.90,5.84,Super Value Meals,Regular
49,2023/02/18,Sat,Malaysia,Double Cheeseburger Super Value Meal,19.53,4.41,Super Value Meals,Regular
50,2023/02/18,Sat,Malaysia,Big Mac™ Super Value Meal,20.61,4.65,Super Value Meals,Regular
51,2023/02/18,Sat,Malaysia,Quarter Pounder™ with Cheese Super Value Meal,20.61,4.65,Super Value Meals,Regular
