,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2024/06/11,Tue,Malaysia,McChicken®,9.43,2.00,Promotion,Regular
2,2024/06/11,Tue,Malaysia,Spicy Crispy Chicken Wrap with Hash Browns,12.78,2.71,Promotion,Regular
3,2024/06/11,Tue,Malaysia,Double McChicken®,13.16,2.79,Promotion,Regular
4,2024/06/11,Tue,Malaysia,Chicken Burger,8.02,1.70,Promotion,Regular
5,2024/06/11,Tue,Malaysia,Double Cheeseburger,13.16,2.79,Promotion,Regular
6,2024/06/11,Tue,Malaysia,Big Mac™,15.05,3.19,Promotion,Regular
7,2024/06/11,Tue,Malaysia,Gula Melaka OREO® McFlurry™,8.40,1.78,Promotion,Regular
8,2024/06/11,Tue,Malaysia,Banana Pie,5.57,1.18,Promotion,Regular
9,2024/06/11,Tue,Malaysia,OREO® McFlurry™,7.78,1.65,Promotion,Regular
10,2024/06/11,Tue,Malaysia,Chocolate Sundae & Chocolate,6.04,1.28,Promotion,Regular
11,2024/06/11,Tue,Malaysia,Chocolate Sundae & Strawberry,6.04,1.28,Promotion,Regular
12,2024/06/11,Tue,Malaysia,Ice Blended Mango Peach,10.28,2.18,Promotion,Regular
13,2024/06/11,Tue,Malaysia,Ice Blended Lychee Berry,10.28,2.18,Promotion,Regular
14,2024/06/11,Tue,Malaysia,Ice Blended Strawberry,10.28,2.18,Promotion,Regular
15,2024/06/11,Tue,Malaysia,Mekdi Lunch Box,25.00,5.30,Promotion,Regular
16,2024/06/11,Tue,Malaysia,Gula Melaka OREO® McFlurry™,8.40,1.78,Promotion,Breakfast
17,2024/06/11,Tue,Malaysia,Banana Pie,5.57,1.18,Promotion,Breakfast
18,2024/06/11,Tue,Malaysia,OREO® McFlurry™,7.78,1.65,Promotion,Breakfast
19,2024/06/11,Tue,Malaysia,Chocolate Sundae & Chocolate,6.04,1.28,Promotion,Breakfast
20,2024/06/11,Tue,Malaysia,Chocolate Sundae & Strawberry,6.04,1.28,Promotion,Breakfast
21,2024/06/11,Tue,Malaysia,Ice Blended Mango Peach,10.28,2.18,Promotion,Breakfast
22,2024/06/11,Tue,Malaysia,Ice Blended Lychee Berry,10.28,2.18,Promotion,Breakfast
23,2024/06/11,Tue,Malaysia,Ice Blended Strawberry,10.28,2.18,Promotion,Breakfast
24,2024/06/11,Tue,Malaysia,Mekdi Lunch Box,25.00,5.30,Promotion,Breakfast
25,2024/06/11,Tue,Malaysia,Spicy Crispy Chicken Wrap with Hash Browns,12.78,2.71,Burgers,Regular
26,2024/06/11,Tue,Malaysia,Double McChicken®,13.16,2.79,Burgers,Regular
27,2024/06/11,Tue,Malaysia,Double Spicy Chicken with Cheese,9.39,1.99,Burgers,Regular
28,2024/06/11,Tue,Malaysia,Double Cheeseburger,11.93,2.53,Burgers,Regular
29,2024/06/11,Tue,Malaysia,Spicy Cheese,9.76,2.07,Burgers,Regular
30,2024/06/11,Tue,Malaysia,Spicy Double Cheese,12.88,2.73,Burgers,Regular
31,2024/06/11,Tue,Malaysia,Big Mac™,13.40,2.84,Burgers,Regular
32,2024/06/11,Tue,Malaysia,McChicken®,9.43,2.00,Burgers,Regular
33,2024/06/11,Tue,Malaysia,Spicy Chicken McDeluxe™,13.54,2.87,Burgers,Regular
34,2024/06/11,Tue,Malaysia,Spicy Crispy Chicken,12.17,2.58,Burgers,Regular
35,2024/06/11,Tue,Malaysia,GCB™,13.63,2.89,Burgers,Regular
36,2024/06/11,Tue,Malaysia,Chicken Burger,8.02,1.70,Burgers,Regular
37,2024/06/11,Tue,Malaysia,Filet-O-Fish™,9.95,2.11,Burgers,Regular
38,2024/06/11,Tue,Malaysia,6pcs Chicken McNuggets®,10.61,2.25,McNuggets,Regular
