,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2023/04/16,Sun,Malaysia,Hawaiian Chicken,15.00,3.41,Promotion,Regular
2,2023/04/16,Sun,Malaysia,Double Hawaiian Chicken,20.66,4.69,Promotion,Regular
3,2023/04/16,Sun,Malaysia,Hawaiian Beef,15.00,3.41,Promotion,Regular
4,2023/04/16,Sun,Malaysia,Chicken Foldover™ with Garlic Mayo,14.06,3.19,Promotion,Regular
5,2023/04/16,Sun,Malaysia,Chicken Foldover™ with Special Sauce,14.06,3.19,Promotion,Regular
6,2023/04/16,Sun,Malaysia,Beef Foldover™ with Garlic Mayo,14.62,3.32,Promotion,Regular
7,2023/04/16,Sun,Malaysia,Beef Foldover™ with Special Sauce,14.62,3.32,Promotion,Regular
8,2023/04/16,Sun,Malaysia,Nasi Lemak with 1pc Creamy Butter Chicken,16.51,3.75,Promotion,Regular
9,2023/04/16,Sun,Malaysia,Nasi Lemak with 2pcs Creamy Butter Chicken,20.28,4.61,Promotion,Regular
10,2023/04/16,Sun,Malaysia,White Chocolate & Strawberry Pie,5.33,1.21,Promotion,Regular
11,2023/04/16,Sun,Malaysia,Mango McFlurry™,8.73,1.98,Promotion,Regular
12,2023/04/16,Sun,Malaysia,Caramel Cream Cheese Pie,5.33,1.21,Promotion,Regular
13,2023/04/16,Sun,Malaysia,Blueberry McFlurry™,8.58,1.95,Promotion,Regular
14,2023/04/16,Sun,Malaysia,Iced Mango Peach,5.19,1.18,Promotion,Regular
15,2023/04/16,Sun,Malaysia,Iced Lychee Berry,5.19,1.18,Promotion,Regular
16,2023/04/16,Sun,Malaysia,Iced Apple Pear,5.19,1.18,Promotion,Regular
17,2023/04/16,Sun,Malaysia,Kopi Susu,8.40,1.91,Promotion,Regular
18,2023/04/16,Sun,Malaysia,Iced Kopi Susu,9.34,2.12,Promotion,Regular
19,2023/04/16,Sun,Malaysia,Iced Blended Kopi Susu,13.49,3.07,Promotion,Regular
20,2023/04/16,Sun,Malaysia,Scrambled Egg Sandwich,7.50,1.70,Promotion,Breakfast
21,2023/04/16,Sun,Malaysia,Omelette Cheese Muffin,6.98,1.59,Promotion,Breakfast
22,2023/04/16,Sun,Malaysia,Crispy Chicken Muffin,8.44,1.92,Promotion,Breakfast
23,2023/04/16,Sun,Malaysia,Sausage McMuffin™ with Egg,8.44,1.92,Promotion,Breakfast
24,2023/04/16,Sun,Malaysia,Nasi Lemak McD™,6.59,1.50,Promotion,Breakfast
25,2023/04/16,Sun,Malaysia,Sausage & Omelette Cheese Muffin,7.92,1.80,Promotion,Breakfast
26,2023/04/16,Sun,Malaysia,Blueberry McFlurry™,8.58,1.95,Promotion,Breakfast
27,2023/04/16,Sun,Malaysia,Iced Mango Peach,5.19,1.18,Promotion,Breakfast
28,2023/04/16,Sun,Malaysia,Iced Lychee Berry,5.19,1.18,Promotion,Breakfast
29,2023/04/16,Sun,Malaysia,Iced Apple Pear,5.19,1.18,Promotion,Breakfast
30,2023/04/16,Sun,Malaysia,Kopi Susu,8.40,1.91,Promotion,Breakfast
31,2023/04/16,Sun,Malaysia,Iced Kopi Susu,9.34,2.12,Promotion,Breakfast
32,2023/04/16,Sun,Malaysia,Iced Blended Kopi Susu,13.49,3.07,Promotion,Breakfast
33,2023/04/16,Sun,Malaysia,2x GCB (M),23.58,5.36,Crazy Hour,Regular
34,2023/04/16,Sun,Malaysia,1x Spicy Chicken McDeluxe (M) + 1x 3pcs AG (M),29.24,6.64,Crazy Hour,Regular
35,2023/04/16,Sun,Malaysia,2x Spicy Crispy Chicken (M),19.81,4.50,Crazy Hour,Regular
36,2023/04/16,Sun,Malaysia,2x Spicy Double Cheese (M),20.75,4.72,Crazy Hour,Regular
37,2023/04/16,Sun,Malaysia,2x McChicken (M),16.98,3.86,Crazy Hour,Regular
38,2023/04/16,Sun,Malaysia,2x Spicy Chicken McDeluxe (M),23.58,5.36,Crazy Hour,Regular
39,2023/04/16,Sun,Malaysia,2x Big Mac (M),23.58,5.36,Crazy Hour,Regular
40,2023/04/16,Sun,Malaysia,2x Double Cheeseburger (M),23.58,5.36,Crazy Hour,Regular
41,2023/04/16,Sun,Malaysia,2x Filet-O-Fish (M),16.98,3.86,Crazy Hour,Regular
42,2023/04/16,Sun,Malaysia,5pcs AG,18.86,4.29,Crazy Hour,Regular
43,2023/04/16,Sun,Malaysia,Bubur (M) + 1pc AG + Iced Milo (M),12.26,2.79,Crazy Hour,Regular
44,2023/04/16,Sun,Malaysia,2x Nasi Lemak + AG Spicy (M),25.09,5.70,Crazy Hour,Regular
45,2023/04/16,Sun,Malaysia,McChicken® Super Value Meal,17.41,3.96,Super Value Meals,Regular
46,2023/04/16,Sun,Malaysia,Filet-O-Fish™ Super Value Meal,17.69,4.02,Super Value Meals,Regular
47,2023/04/16,Sun,Malaysia,6pcs Chicken McNuggets® Super Value Meal,18.16,4.13,Super Value Meals,Regular
48,2023/04/16,Sun,Malaysia,9pcs Chicken McNuggets® Super Value Meal,20.99,4.77,Super Value Meals,Regular
49,2023/04/16,Sun,Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,21.18,4.81,Super Value Meals,Regular
50,2023/04/16,Sun,Malaysia,GCB™ Super Value Meal,21.18,4.81,Super Value Meals,Regular
51,2023/04/16,Sun,Malaysia,Ayam Goreng McD™ Regular (2pcs) Super Value Meal,22.12,5.03,Super Value Meals,Regular
52,2023/04/16,Sun,Malaysia,Ayam Goreng McD™ Spicy (2pcs) Super Value Meal,22.12,5.03,Super Value Meals,Regular
53,2023/04/16,Sun,Malaysia,Ayam Goreng McD™ Spicy (3pcs) Super Value Meal,25.90,5.89,Super Value Meals,Regular
54,2023/04/16,Sun,Malaysia,Ayam Goreng McD™ Regular (3pcs) Super Value Meal,25.90,5.89,Super Value Meals,Regular
55,2023/04/16,Sun,Malaysia,Double Cheeseburger Super Value Meal,19.53,4.44,Super Value Meals,Regular
56,2023/04/16,Sun,Malaysia,Big Mac™ Super Value Meal,20.61,4.68,Super Value Meals,Regular
57,2023/04/16,Sun,Malaysia,Quarter Pounder™ with Cheese Super Value Meal,20.61,4.68,Super Value Meals,Regular
58,2023/04/16,Sun,Malaysia,Double Cheeseburger,11.51,2.62,Burgers,Regular
59,2023/04/16,Sun,Malaysia,Hawaiian Chicken,15.00,3.41,Burgers,Regular
60,2023/04/16,Sun,Malaysia,Double Hawaiian Chicken,20.66,4.69,Burgers,Regular
61,2023/04/16,Sun,Malaysia,Hawaiian Beef,15.00,3.41,Burgers,Regular
62,2023/04/16,Sun,Malaysia,Spicy Double Cheese,12.45,2.83,Burgers,Regular
63,2023/04/16,Sun,Malaysia,Spicy Beef Deluxe Burger with Cheese,13.40,3.04,Burgers,Regular
64,2023/04/16,Sun,Malaysia,Spicy Cheese,9.62,2.19,Burgers,Regular
65,2023/04/16,Sun,Malaysia,Quarter Pounder™ with Cheese,13.40,3.04,Burgers,Regular
