,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2023/06/08,Thu,Malaysia,6pcs Chicken McNuggets®,10.42,2.27,Promotion,Regular
2,2023/06/08,Thu,Malaysia,9pcs Chicken McNuggets® ,13.82,3.01,Promotion,Regular
3,2023/06/08,Thu,Malaysia,20pcs Chicken McNuggets®,26.70,5.81,Promotion,Regular
4,2023/06/08,Thu,Malaysia,4pcs Chicken McNuggets®,11.42,2.48,Promotion,Regular
5,2023/06/08,Thu,Malaysia,White Chocolate & Strawberry Pie,5.33,1.16,Promotion,Regular
6,2023/06/08,Thu,Malaysia,Mango McFizz,6.79,1.48,Promotion,Regular
7,2023/06/08,Thu,Malaysia,Mango McFlurry™,8.73,1.90,Promotion,Regular
8,2023/06/08,Thu,Malaysia,Ice Blended Chocolate with OREO®,15.00,3.26,Promotion,Regular
9,2023/06/08,Thu,Malaysia,Ice Blended Mocha with OREO®,15.00,3.26,Promotion,Regular
10,2023/06/08,Thu,Malaysia,Ayam Goreng McD™ Spicy (1pc),8.40,1.83,Promotion,Regular
11,2023/06/08,Thu,Malaysia,Ayam Goreng McD™ Regular (1pc),8.40,1.83,Promotion,Regular
12,2023/06/08,Thu,Malaysia,Ayam Goreng McD™ Spicy (2pcs),14.39,3.13,Promotion,Regular
13,2023/06/08,Thu,Malaysia,Ayam Goreng McD™ Regular (2pcs) ,14.39,3.13,Promotion,Regular
14,2023/06/08,Thu,Malaysia,Ayam Goreng McD™ Mixed (2pcs),14.39,3.13,Promotion,Regular
15,2023/06/08,Thu,Malaysia,Ayam Goreng McD™ Spicy (3pcs),17.78,3.87,Promotion,Regular
16,2023/06/08,Thu,Malaysia,Ayam Goreng McD™ Regular (3pcs),17.78,3.87,Promotion,Regular
17,2023/06/08,Thu,Malaysia,Ayam Goreng McD™ Mixed (3pcs),17.78,3.87,Promotion,Regular
18,2023/06/08,Thu,Malaysia,Nasi Lemak with 1pc Creamy Butter Chicken,16.51,3.59,Promotion,Regular
19,2023/06/08,Thu,Malaysia,Nasi Lemak with 2pcs Creamy Butter Chicken,20.28,4.41,Promotion,Regular
20,2023/06/08,Thu,Malaysia,Iced Apple Pear,5.19,1.13,Promotion,Regular
21,2023/06/08,Thu,Malaysia,Omelette Wrap with Chicken Sausage,10.00,2.18,Promotion,Breakfast
22,2023/06/08,Thu,Malaysia,Omelette Wrap with Crispy Chicken,10.00,2.18,Promotion,Breakfast
23,2023/06/08,Thu,Malaysia,Mango McFizz,6.79,1.48,Promotion,Breakfast
24,2023/06/08,Thu,Malaysia,Ice Blended Chocolate with OREO®,15.00,3.26,Promotion,Breakfast
25,2023/06/08,Thu,Malaysia,Ice Blended Mocha with OREO®,15.00,3.26,Promotion,Breakfast
26,2023/06/08,Thu,Malaysia,Iced Apple Pear,5.19,1.13,Promotion,Breakfast
27,2023/06/08,Thu,Malaysia,2x GCB (M),23.58,5.13,Crazy Hour,Regular
28,2023/06/08,Thu,Malaysia,1x Spicy Chicken McDeluxe (M) + 1x 3pcs AG (M),29.24,6.36,Crazy Hour,Regular
29,2023/06/08,Thu,Malaysia,2x Spicy Crispy Chicken (M),19.81,4.31,Crazy Hour,Regular
30,2023/06/08,Thu,Malaysia,2x Spicy Double Cheese (M),20.75,4.51,Crazy Hour,Regular
31,2023/06/08,Thu,Malaysia,2x McChicken (M),16.98,3.69,Crazy Hour,Regular
32,2023/06/08,Thu,Malaysia,2x Spicy Chicken McDeluxe (M),23.58,5.13,Crazy Hour,Regular
33,2023/06/08,Thu,Malaysia,2x Big Mac (M),23.58,5.13,Crazy Hour,Regular
34,2023/06/08,Thu,Malaysia,2x Double Cheeseburger (M),23.58,5.13,Crazy Hour,Regular
35,2023/06/08,Thu,Malaysia,2x Filet-O-Fish (M),16.98,3.69,Crazy Hour,Regular
36,2023/06/08,Thu,Malaysia,5pcs AG,18.86,4.10,Crazy Hour,Regular
37,2023/06/08,Thu,Malaysia,Bubur (M) + 1pc AG + Iced Milo (M),12.26,2.67,Crazy Hour,Regular
38,2023/06/08,Thu,Malaysia,2x Nasi Lemak + AG Spicy (M),25.09,5.46,Crazy Hour,Regular
39,2023/06/08,Thu,Malaysia,McChicken® Super Value Meal,17.41,3.79,Super Value Meals,Regular
40,2023/06/08,Thu,Malaysia,Filet-O-Fish™ Super Value Meal,17.69,3.85,Super Value Meals,Regular
41,2023/06/08,Thu,Malaysia,6pcs Chicken McNuggets® Super Value Meal,18.16,3.95,Super Value Meals,Regular
42,2023/06/08,Thu,Malaysia,9pcs Chicken McNuggets® Super Value Meal,20.99,4.57,Super Value Meals,Regular
43,2023/06/08,Thu,Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,21.18,4.61,Super Value Meals,Regular
44,2023/06/08,Thu,Malaysia,GCB™ Super Value Meal,21.18,4.61,Super Value Meals,Regular
45,2023/06/08,Thu,Malaysia,Ayam Goreng McD™ Regular (2pcs) Super Value Meal,22.12,4.81,Super Value Meals,Regular
46,2023/06/08,Thu,Malaysia,Ayam Goreng McD™ Spicy (2pcs) Super Value Meal,22.12,4.81,Super Value Meals,Regular
47,2023/06/08,Thu,Malaysia,Ayam Goreng McD™ Spicy (3pcs) Super Value Meal,25.90,5.63,Super Value Meals,Regular
48,2023/06/08,Thu,Malaysia,Ayam Goreng McD™ Regular (3pcs) Super Value Meal,25.90,5.63,Super Value Meals,Regular
49,2023/06/08,Thu,Malaysia,Double Cheeseburger Super Value Meal,19.53,4.25,Super Value Meals,Regular
50,2023/06/08,Thu,Malaysia,Big Mac™ Super Value Meal,20.61,4.48,Super Value Meals,Regular
51,2023/06/08,Thu,Malaysia,Quarter Pounder™ with Cheese Super Value Meal,20.61,4.48,Super Value Meals,Regular
52,2023/06/08,Thu,Malaysia,Double Cheeseburger,11.51,2.50,Burgers,Regular
53,2023/06/08,Thu,Malaysia,Spicy Double Cheese,12.45,2.71,Burgers,Regular
