,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2022/12/25,Sun,Malaysia,Beef Prosperity Burger™,14.04,3.17,Promotion,Regular
2,2022/12/25,Sun,Malaysia,Double Beef Prosperity Burger™,19.70,4.45,Promotion,Regular
3,2022/12/25,Sun,Malaysia,Chicken Prosperity Burger™,14.04,3.17,Promotion,Regular
4,2022/12/25,Sun,Malaysia,Chicken Double Prosperity Burger™,19.70,4.45,Promotion,Regular
5,2022/12/25,Sun,Malaysia,Nasi McD + 1pc AG McD,11.23,2.54,Promotion,Regular
6,2022/12/25,Sun,Malaysia,Nasi McD + 2pcs AG McD,15.28,3.45,Promotion,Regular
7,2022/12/25,Sun,Malaysia,Ice Blended Chocolate Hershey,13.11,2.96,Promotion,Regular
8,2022/12/25,Sun,Malaysia,Orange McFizz™,6.51,1.47,Promotion,Regular
9,2022/12/25,Sun,Malaysia,Twister Fries,6.98,1.58,Promotion,Regular
10,2022/12/25,Sun,Malaysia,Choco Bits McFlurry™,8.02,1.81,Promotion,Regular
11,2022/12/25,Sun,Malaysia,Cookies & Cream Pie,5.19,1.17,Promotion,Regular
12,2022/12/25,Sun,Malaysia,Minions Carrier,30.00,6.78,Promotion,Regular
13,2022/12/25,Sun,Malaysia,Sausage McMuffin with Egg,5.65,1.28,Promotion,Breakfast
14,2022/12/25,Sun,Malaysia,Omelette Cheese Muffin,6.51,1.47,Promotion,Breakfast
15,2022/12/25,Sun,Malaysia,Sausage & Omelette Cheese Muffin,7.45,1.68,Promotion,Breakfast
16,2022/12/25,Sun,Malaysia,Nasi Lemak McD™,5.65,1.28,Promotion,Breakfast
17,2022/12/25,Sun,Malaysia,Ice Blended Chocolate Hershey,13.11,2.96,Promotion,Breakfast
18,2022/12/25,Sun,Malaysia,Orange McFizz™,6.51,1.47,Promotion,Breakfast
19,2022/12/25,Sun,Malaysia,Choco Bits McFlurry™,8.02,1.81,Promotion,Breakfast
