,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2023/02/09,Thu,Malaysia,McChicken®,9.29,2.16,Promotion,Regular
2,2023/02/09,Thu,Malaysia,Spicy McChicken®,9.29,2.16,Promotion,Regular
3,2023/02/09,Thu,Malaysia,Spicy Fish Burger,10.71,2.49,Promotion,Regular
4,2023/02/09,Thu,Malaysia,Dinosaur McFlurry™,8.30,1.93,Promotion,Regular
5,2023/02/09,Thu,Malaysia,Apple Pie,4.95,1.15,Promotion,Regular
6,2023/02/09,Thu,Malaysia,18pcs Chicken McNuggets,22.88,5.32,Promotion,Regular
7,2023/02/09,Thu,Malaysia,2x Apple Pie,8.88,2.07,Promotion,Regular
8,2023/02/09,Thu,Malaysia,Kopi Susu,8.40,1.95,Promotion,Regular
9,2023/02/09,Thu,Malaysia,Iced Kopi Susu,9.34,2.17,Promotion,Regular
10,2023/02/09,Thu,Malaysia,Iced Blended Kopi Susu,13.49,3.14,Promotion,Regular
11,2023/02/09,Thu,Malaysia,Chocolate Marble Cake,8.40,1.95,Promotion,Regular
12,2023/02/09,Thu,Malaysia,Butter Cake,8.40,1.95,Promotion,Regular
13,2023/02/09,Thu,Malaysia,Omelette Cheese Muffin,6.98,1.62,Promotion,Breakfast
14,2023/02/09,Thu,Malaysia,Sausage & Omelette Cheese Muffin,7.92,1.84,Promotion,Breakfast
15,2023/02/09,Thu,Malaysia,Dinosaur McFlurry™,8.30,1.93,Promotion,Breakfast
16,2023/02/09,Thu,Malaysia,Apple Pie,4.95,1.15,Promotion,Breakfast
17,2023/02/09,Thu,Malaysia,Kopi Susu,8.40,1.95,Promotion,Breakfast
18,2023/02/09,Thu,Malaysia,Iced Kopi Susu,9.34,2.17,Promotion,Breakfast
19,2023/02/09,Thu,Malaysia,Iced Blended Kopi Susu,13.49,3.14,Promotion,Breakfast
20,2023/02/09,Thu,Malaysia,Chocolate Marble Cake,8.40,1.95,Promotion,Breakfast
21,2023/02/09,Thu,Malaysia,Butter Cake,8.40,1.95,Promotion,Breakfast
22,2023/02/09,Thu,Malaysia,McChicken®,11.27,2.62,Jimat Combo,Regular
23,2023/02/09,Thu,Malaysia,6pcs Chicken McNuggets®,11.27,2.62,Jimat Combo,Regular
24,2023/02/09,Thu,Malaysia,Filet-O-Fish,12.22,2.84,Jimat Combo,Regular
25,2023/02/09,Thu,Malaysia,Double Cheeseburger,12.22,2.84,Jimat Combo,Regular
26,2023/02/09,Thu,Malaysia,Spicy Double Cheese,12.22,2.84,Jimat Combo,Regular
27,2023/02/09,Thu,Malaysia,2x GCB (M),24.53,5.71,Crazy Hour,Regular
28,2023/02/09,Thu,Malaysia,2x Spicy Crispy Chicken (M),19.81,4.61,Crazy Hour,Regular
29,2023/02/09,Thu,Malaysia,2x Spicy Double Cheese (M),18.87,4.39,Crazy Hour,Regular
30,2023/02/09,Thu,Malaysia,2x McChicken (M),16.98,3.95,Crazy Hour,Regular
31,2023/02/09,Thu,Malaysia,2x Spicy Chicken McDeluxe (M),23.58,5.49,Crazy Hour,Regular
32,2023/02/09,Thu,Malaysia,2x Big Mac (M),23.58,5.49,Crazy Hour,Regular
33,2023/02/09,Thu,Malaysia,2x Double Cheeseburger (M),23.58,5.49,Crazy Hour,Regular
34,2023/02/09,Thu,Malaysia,2x Filet-O-Fish (M),16.98,3.95,Crazy Hour,Regular
35,2023/02/09,Thu,Malaysia,5pcs AG,18.86,4.39,Crazy Hour,Regular
36,2023/02/09,Thu,Malaysia,Bubur (M) + 1pc AG + Iced Milo (M),12.26,2.85,Crazy Hour,Regular
37,2023/02/09,Thu,Malaysia,2x Nasi Lemak + AG Spicy (M),25.10,5.84,Crazy Hour,Regular
38,2023/02/09,Thu,Malaysia,McChicken® Super Value Meal,17.41,4.05,Super Value Meals,Regular
39,2023/02/09,Thu,Malaysia,Filet-O-Fish™ Super Value Meal,17.69,4.12,Super Value Meals,Regular
40,2023/02/09,Thu,Malaysia,6pcs Chicken McNuggets® Super Value Meal,18.16,4.22,Super Value Meals,Regular
41,2023/02/09,Thu,Malaysia,9pcs Chicken McNuggets® Super Value Meal,20.99,4.88,Super Value Meals,Regular
42,2023/02/09,Thu,Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,21.18,4.93,Super Value Meals,Regular
43,2023/02/09,Thu,Malaysia,GCB™ Super Value Meal,21.18,4.93,Super Value Meals,Regular
44,2023/02/09,Thu,Malaysia,Ayam Goreng McD™ Regular (2pcs) Super Value Meal,22.12,5.15,Super Value Meals,Regular
45,2023/02/09,Thu,Malaysia,Ayam Goreng McD™ Spicy (2pcs) Super Value Meal,22.12,5.15,Super Value Meals,Regular
46,2023/02/09,Thu,Malaysia,Ayam Goreng McD™ Spicy (3pcs) Super Value Meal,25.90,6.03,Super Value Meals,Regular
47,2023/02/09,Thu,Malaysia,Ayam Goreng McD™ Regular (3pcs) Super Value Meal,25.90,6.03,Super Value Meals,Regular
48,2023/02/09,Thu,Malaysia,Double Cheeseburger Super Value Meal,19.53,4.54,Super Value Meals,Regular
49,2023/02/09,Thu,Malaysia,Big Mac™ Super Value Meal,20.61,4.79,Super Value Meals,Regular
50,2023/02/09,Thu,Malaysia,Quarter Pounder™ with Cheese Super Value Meal,20.61,4.79,Super Value Meals,Regular
51,2023/02/09,Thu,Malaysia,McChicken®,9.29,2.16,Burgers,Regular
52,2023/02/09,Thu,Malaysia,Spicy McChicken®,9.29,2.16,Burgers,Regular
53,2023/02/09,Thu,Malaysia,Spicy Fish Burger,10.71,2.49,Burgers,Regular
54,2023/02/09,Thu,Malaysia,Golden Beef Prosperity Burger™,14.98,3.49,Burgers,Regular
55,2023/02/09,Thu,Malaysia,Double Golden Beef Prosperity Burger™,20.64,4.80,Burgers,Regular
56,2023/02/09,Thu,Malaysia,Golden Chicken Prosperity Burger™,14.98,3.49,Burgers,Regular
57,2023/02/09,Thu,Malaysia,Double Golden Chicken Prosperity Burger™,20.64,4.80,Burgers,Regular
58,2023/02/09,Thu,Malaysia,Beef Prosperity Burger™,14.04,3.27,Burgers,Regular
59,2023/02/09,Thu,Malaysia,Double Beef Prosperity Burger™,19.70,4.58,Burgers,Regular
60,2023/02/09,Thu,Malaysia,Chicken Prosperity Burger™,14.04,3.27,Burgers,Regular
61,2023/02/09,Thu,Malaysia,Double Chicken Prosperity Burger™,19.70,4.58,Burgers,Regular
62,2023/02/09,Thu,Malaysia,Spicy Beef Deluxe Burger with Cheese,13.40,3.12,Burgers,Regular
63,2023/02/09,Thu,Malaysia,Spicy Cheese,9.62,2.24,Burgers,Regular
64,2023/02/09,Thu,Malaysia,Spicy Double Cheese,12.45,2.90,Burgers,Regular
65,2023/02/09,Thu,Malaysia,Double Cheeseburger,11.51,2.68,Burgers,Regular
66,2023/02/09,Thu,Malaysia,Quarter Pounder™ with Cheese,13.40,3.12,Burgers,Regular
67,2023/02/09,Thu,Malaysia,Big Mac™,13.40,3.12,Burgers,Regular
68,2023/02/09,Thu,Malaysia,Chicken Burger,7.88,1.83,Burgers,Regular
69,2023/02/09,Thu,Malaysia,Spicy Crispy Chicken,11.79,2.74,Burgers,Regular
70,2023/02/09,Thu,Malaysia,Spicy Chicken McDeluxe™,13.49,3.14,Burgers,Regular
71,2023/02/09,Thu,Malaysia,GCB™,13.49,3.14,Burgers,Regular
72,2023/02/09,Thu,Malaysia,Filet-O-Fish™,9.76,2.27,Burgers,Regular
73,2023/02/09,Thu,Malaysia,Ayam Goreng McD™ (10pcs),59.43,13.83,Ayam Goreng & Nuggets,Regular
74,2023/02/09,Thu,Malaysia,Ayam Goreng McD™ (5pcs),32.08,7.46,Ayam Goreng & Nuggets,Regular
75,2023/02/09,Thu,Malaysia,Ayam Goreng McD™ Mixed (2pcs),14.39,3.35,Ayam Goreng & Nuggets,Regular
76,2023/02/09,Thu,Malaysia,Ayam Goreng McD™ Mixed (3pcs),17.78,4.14,Ayam Goreng & Nuggets,Regular
