,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
1,2022/06/26,Sun,Malaysia,Spicy Kam Heong Chicken,13.21,3.00,Spicy Kam Heong,Regular
2,2022/06/26,Sun,Malaysia,Double Spicy Kam Heong Chicken,16.98,3.86,Spicy Kam Heong,Regular
3,2022/06/26,Sun,Malaysia,Spicy Kam Heong Fish,13.21,3.00,Spicy Kam Heong,Regular
4,2022/06/26,Sun,Malaysia,Double Spicy Kam Heong Fish,16.98,3.86,Spicy Kam Heong,Regular
5,2022/06/26,Sun,Malaysia,6pcs Chicken McNuggets®,9.72,2.21,Spicy Kam Heong,Regular
6,2022/06/26,Sun,Malaysia,Ice Blended Mango Peach,8.96,2.04,Spicy Kam Heong,Regular
7,2022/06/26,Sun,Malaysia,Ice Blended Strawberry,8.96,2.04,Spicy Kam Heong,Regular
8,2022/06/26,Sun,Malaysia,Orange McFizz™,6.23,1.41,Spicy Kam Heong,Regular
9,2022/06/26,Sun,Malaysia,Chocolate Banana McFlurry™,6.51,1.48,Spicy Kam Heong,Regular
10,2022/06/26,Sun,Malaysia,Banana Pie,4.25,0.97,Spicy Kam Heong,Regular
11,2022/06/26,Sun,Malaysia,Bubur Ayam McD™ (Medium),8.21,1.86,Malaysian Morning,Breakfast
12,2022/06/26,Sun,Malaysia,Bubur Ayam McD™ (Small),6.98,1.59,Malaysian Morning,Breakfast
13,2022/06/26,Sun,Malaysia,Ice Blended Strawberry,8.96,2.04,Malaysian Morning,Breakfast
14,2022/06/26,Sun,Malaysia,Orange McFizz™,6.23,1.41,Malaysian Morning,Breakfast
15,2022/06/26,Sun,Malaysia,Chocolate Banana McFlurry™,6.51,1.48,Malaysian Morning,Breakfast
16,2022/06/26,Sun,Malaysia,Spicy Kam Heong Chicken,14.62,3.32,Set Duo,Regular
17,2022/06/26,Sun,Malaysia,Double Spicy Kam Heong Chicken,18.40,4.18,Set Duo,Regular
18,2022/06/26,Sun,Malaysia,Spicy Kam Heong Fish,14.62,3.32,Set Duo,Regular
19,2022/06/26,Sun,Malaysia,Double Spicy Kam Heong Fish,18.40,4.18,Set Duo,Regular
20,2022/06/26,Sun,Malaysia,Spicy Beef Deluxe Burger with Cheese,14.53,3.30,Set Duo,Regular
21,2022/06/26,Sun,Malaysia,Spicy Beef Deluxe Burger with Cheese and Egg,15.94,3.62,Set Duo,Regular
22,2022/06/26,Sun,Malaysia,Double Spicy Beef Deluxe Burger with Cheese,20.19,4.59,Set Duo,Regular
23,2022/06/26,Sun,Malaysia,Double Spicy Beef Deluxe Burger with Cheese and Egg,21.60,4.91,Set Duo,Regular
24,2022/06/26,Sun,Malaysia,Spicy Double Beef Burger,13.87,3.15,Set Duo,Regular
25,2022/06/26,Sun,Malaysia,Spicy Double Beef Burger with Egg,15.28,3.47,Set Duo,Regular
26,2022/06/26,Sun,Malaysia,Spicy Double Beef with Cheese,14.34,3.26,Set Duo,Regular
27,2022/06/26,Sun,Malaysia,Spicy Double Beef with Cheese & Egg,15.38,3.49,Set Duo,Regular
28,2022/06/26,Sun,Malaysia,Spicy Triple Beef Burger,17.97,4.08,Set Duo,Regular
29,2022/06/26,Sun,Malaysia,Spicy Triple Beef Burger with Egg,19.39,4.40,Set Duo,Regular
30,2022/06/26,Sun,Malaysia,Spicy Triple Beef with Cheese,18.92,4.30,Set Duo,Regular
31,2022/06/26,Sun,Malaysia,Spicy Triple Beef with Cheese & Egg,20.33,4.62,Set Duo,Regular
32,2022/06/26,Sun,Malaysia,Double Cheeseburger,14.34,3.26,Set Duo,Regular
33,2022/06/26,Sun,Malaysia,Triple Cheeseburger,18.92,4.30,Set Duo,Regular
34,2022/06/26,Sun,Malaysia,Quarter Pounder™ with Cheese,15.47,3.51,Set Duo,Regular
35,2022/06/26,Sun,Malaysia,Double Quarter Pounder™ with Cheese,21.60,4.91,Set Duo,Regular
36,2022/06/26,Sun,Malaysia,Big Mac™,15.47,3.51,Set Duo,Regular
37,2022/06/26,Sun,Malaysia,Mega Mac,20.19,4.59,Set Duo,Regular
38,2022/06/26,Sun,Malaysia,Spicy McCrispy Chicken,14.43,3.28,Set Duo,Regular
39,2022/06/26,Sun,Malaysia,Spicy McCrispy Chicken with Egg,15.85,3.60,Set Duo,Regular
40,2022/06/26,Sun,Malaysia,Double Spicy McCrispy Chicken,18.21,4.14,Set Duo,Regular
41,2022/06/26,Sun,Malaysia,Double Spicy McCrispy Chicken with Egg,19.62,4.46,Set Duo,Regular
42,2022/06/26,Sun,Malaysia,McChicken®,12.17,2.76,Set Duo,Regular
43,2022/06/26,Sun,Malaysia,McChicken® with Egg,13.58,3.08,Set Duo,Regular
44,2022/06/26,Sun,Malaysia,Double McChicken®,15.00,3.41,Set Duo,Regular
45,2022/06/26,Sun,Malaysia,Double McChicken® with Egg,16.42,3.73,Set Duo,Regular
46,2022/06/26,Sun,Malaysia,Spicy Chicken McDeluxe™,15.94,3.62,Set Duo,Regular
47,2022/06/26,Sun,Malaysia,Spicy Chicken McDeluxe™ with Egg,17.36,3.94,Set Duo,Regular
48,2022/06/26,Sun,Malaysia,Double Spicy Chicken McDeluxe™,21.89,4.97,Set Duo,Regular
49,2022/06/26,Sun,Malaysia,Double Spicy Chicken McDeluxe™ with Egg,23.30,5.29,Set Duo,Regular
50,2022/06/26,Sun,Malaysia,GCB™,15.94,3.62,Set Duo,Regular
51,2022/06/26,Sun,Malaysia,GCB™ with Egg,17.36,3.94,Set Duo,Regular
52,2022/06/26,Sun,Malaysia,Double GCB™,21.89,4.97,Set Duo,Regular
53,2022/06/26,Sun,Malaysia,Double GCB™ with Egg,23.30,5.29,Set Duo,Regular
54,2022/06/26,Sun,Malaysia,Filet-O-Fish,12.17,2.76,Set Duo,Regular
55,2022/06/26,Sun,Malaysia,Double Filet-O-Fish,16.42,3.73,Set Duo,Regular
56,2022/06/26,Sun,Malaysia,Ayam Goreng McD™ Spicy (2pcs),16.51,3.75,Set Duo,Regular
57,2022/06/26,Sun,Malaysia,Ayam Goreng McD™ Regular (2pcs),16.51,3.75,Set Duo,Regular
58,2022/06/26,Sun,Malaysia,Ayam Goreng McD™ Spicy (3pcs),20.47,4.65,Set Duo,Regular
59,2022/06/26,Sun,Malaysia,Ayam Goreng McD™ Regular (3pcs),20.47,4.65,Set Duo,Regular
60,2022/06/26,Sun,Malaysia,6pcs Chicken McNuggets®,12.36,2.81,Set Duo,Regular
61,2022/06/26,Sun,Malaysia,9pcs Chicken McNuggets®,15.57,3.54,Set Duo,Regular
62,2022/06/26,Sun,Malaysia,Bubur (M) + 1pc AG Spicy + Iced Milo (M),12.26,2.78,Crazy Hour,Regular
63,2022/06/26,Sun,Malaysia,Bubur (M) + 1pc AG Regular + Iced Milo (M),12.26,2.78,Crazy Hour,Regular
64,2022/06/26,Sun,Malaysia,2x Spicy Double Beef (M),18.87,4.29,Crazy Hour,Regular
65,2022/06/26,Sun,Malaysia,2x Nasi Lemak + AG Regular (M),25.10,5.70,Crazy Hour,Regular
66,2022/06/26,Sun,Malaysia,2x Nasi Lemak + AG Spicy (M),25.10,5.70,Crazy Hour,Regular
67,2022/06/26,Sun,Malaysia,2x McChicken (M),16.98,3.86,Crazy Hour,Regular
68,2022/06/26,Sun,Malaysia,2x Spicy Chicken McDeluxe (M),24.53,5.57,Crazy Hour,Regular
69,2022/06/26,Sun,Malaysia,2x Big Mac (M),23.58,5.36,Crazy Hour,Regular
70,2022/06/26,Sun,Malaysia,2x Double Cheeseburger (M),16.98,3.86,Crazy Hour,Regular
71,2022/06/26,Sun,Malaysia,2x Filet-O-Fish (M),16.98,3.86,Crazy Hour,Regular
72,2022/06/26,Sun,Malaysia,5pc AG Spicy,18.86,4.28,Crazy Hour,Regular
