,Date,Day,Territory,Menu Item,Price (MYR),Price (USD),Category,Menu
0,2022/03/24,Thu,Malaysia,Spicy McCrispy Chicken,11.60,2.75,Limited Time Offer,Regular
1,2022/03/24,Thu,Malaysia,Double Spicy McCrispy Chicken,15.38,3.64,Limited Time Offer,Regular
2,2022/03/24,Thu,Malaysia,Spicy McCrispy Chicken with Egg,13.02,3.08,Limited Time Offer,Regular
3,2022/03/24,Thu,Malaysia,Double Spicy McCrispy Chicken with Egg,16.79,3.98,Limited Time Offer,Regular
4,2022/03/24,Thu,Malaysia,Green Tea McFlurry,7.55,1.79,Limited Time Offer,Regular
5,2022/03/24,Thu,Malaysia,Apple Pie,4.43,1.05,Limited Time Offer,Regular
6,2022/03/24,Thu,Malaysia,Ice Blended Green Tea,13.21,3.13,Limited Time Offer,Regular
7,2022/03/24,Thu,Malaysia,Ice Blended Green Tea Latte,13.21,3.13,Limited Time Offer,Regular
8,2022/03/24,Thu,Malaysia,Bubur Ayam McD™ (Medium),8.21,1.94,Limited Time Offer,Breakfast
9,2022/03/24,Thu,Malaysia,Bubur Ayam McD™ (Small),6.98,1.65,Limited Time Offer,Breakfast
10,2022/03/24,Thu,Malaysia,Nasi Lemak McD,7.55,1.79,Limited Time Offer,Breakfast
11,2022/03/24,Thu,Malaysia,Green Tea McFlurry,7.55,1.79,Limited Time Offer,Breakfast
12,2022/03/24,Thu,Malaysia,McMuffin with Egg,5.19,1.23,Limited Time Offer,Breakfast
13,2022/03/24,Thu,Malaysia,Spicy McMuffin with Egg,5.19,1.23,Limited Time Offer,Breakfast
14,2022/03/24,Thu,Malaysia,McEgg,5.19,1.23,Limited Time Offer,Breakfast
15,2022/03/24,Thu,Malaysia,Spicy McEgg,5.19,1.23,Limited Time Offer,Breakfast
16,2022/03/24,Thu,Malaysia,Ice Blended Green Tea,13.21,3.13,Limited Time Offer,Breakfast
17,2022/03/24,Thu,Malaysia,Ice Blended Green Tea Latte,13.21,3.13,Limited Time Offer,Breakfast
18,2022/03/24,Thu,Malaysia,Bubur (M) + 1pc AG Spicy + Iced Milo (M),12.26,2.90,Crazy Hour,Regular
19,2022/03/24,Thu,Malaysia,Bubur (M) + 1pc AG Regular + Iced Milo (M),12.26,2.90,Crazy Hour,Regular
20,2022/03/24,Thu,Malaysia,2x Spicy Double Beef (M),18.87,4.47,Crazy Hour,Regular
21,2022/03/24,Thu,Malaysia,2x Nasi Lemak + AG Regular (M),25.10,5.94,Crazy Hour,Regular
22,2022/03/24,Thu,Malaysia,2x Nasi Lemak + AG Spicy (M),25.10,5.94,Crazy Hour,Regular
23,2022/03/24,Thu,Malaysia,2x McChicken (M),16.98,4.02,Crazy Hour,Regular
24,2022/03/24,Thu,Malaysia,2x Spicy Chicken McDeluxe (M),24.53,5.81,Crazy Hour,Regular
25,2022/03/24,Thu,Malaysia,2x Big Mac (M),23.58,5.58,Crazy Hour,Regular
26,2022/03/24,Thu,Malaysia,2x Double Cheeseburger (M),16.98,4.02,Crazy Hour,Regular
27,2022/03/24,Thu,Malaysia,2x Filet-O-Fish (M),16.98,4.02,Crazy Hour,Regular
28,2022/03/24,Thu,Malaysia,5pc AG Spicy,18.86,4.47,Crazy Hour,Regular
29,2022/03/24,Thu,Malaysia,5pc AG Regular,18.86,4.47,Crazy Hour,Regular
30,2022/03/24,Thu,Malaysia,McChicken® Super Value Meal,16.51,3.91,Super Value Meals,Regular
31,2022/03/24,Thu,Malaysia,McChicken® Deluxe Super Value Meal,17.92,4.24,Super Value Meals,Regular
32,2022/03/24,Thu,Malaysia,Filet-O-Fish™ Super Value Meal,16.51,3.91,Super Value Meals,Regular
33,2022/03/24,Thu,Malaysia,6pcs Chicken McNuggets® Super Value Meal,16.51,3.91,Super Value Meals,Regular
34,2022/03/24,Thu,Malaysia,9pcs Chicken McNuggets® Super Value Meal,19.81,4.69,Super Value Meals,Regular
35,2022/03/24,Thu,Malaysia,Spicy Chicken McDeluxe™ Super Value Meal,20.28,4.80,Super Value Meals,Regular
36,2022/03/24,Thu,Malaysia,GCB Super Value Meal,20.28,4.80,Super Value Meals,Regular
37,2022/03/24,Thu,Malaysia,Ayam Goreng McD™ Regular (2pcs) Super Value Meal,20.28,4.80,Super Value Meals,Regular
38,2022/03/24,Thu,Malaysia,Ayam Goreng McD™ Spicy (2pcs) Super Value Meal,20.28,4.80,Super Value Meals,Regular
39,2022/03/24,Thu,Malaysia,Ayam Goreng McD™ Spicy (3pcs) Super Value Meal,24.53,5.81,Super Value Meals,Regular
40,2022/03/24,Thu,Malaysia,Ayam Goreng McD™ Regular (3pcs) Super Value Meal,24.53,5.81,Super Value Meals,Regular
41,2022/03/24,Thu,Malaysia,Double Cheeseburger Super Value Meal,18.40,4.36,Super Value Meals,Regular
42,2022/03/24,Thu,Malaysia,Big Mac™ Super Value Meal,19.34,4.58,Super Value Meals,Regular
43,2022/03/24,Thu,Malaysia,Quarter Pounder™ with Cheese Super Value Meal,20.28,4.80,Super Value Meals,Regular
44,2022/03/24,Thu,Malaysia,Spicy McCrispy Chicken,11.60,2.75,Burgers,Regular
45,2022/03/24,Thu,Malaysia,Double Spicy McCrispy Chicken,15.38,3.64,Burgers,Regular
