,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
1,2022/06/27,Mon,Thailand,Buy 6 pcs. McNuggets Get 1 Shaker Fries,99.00,2.79,New Promotions,Regular
2,2022/06/27,Mon,Thailand,Snack Party Set 1,169.00,4.76,New Promotions,Regular
3,2022/06/27,Mon,Thailand,Snack Party Set 2,199.00,5.61,New Promotions,Regular
4,2022/06/27,Mon,Thailand,Shaker Fries Pizza (Large),49.00,1.38,New Promotions,Regular
5,2022/06/27,Mon,Thailand,Vanilla Cream Croissant,59.00,1.66,New Promotions,Regular
6,2022/06/27,Mon,Thailand,45% Cheeseburger Duo Set (Beef),209.00,5.89,New Promotions,Regular
7,2022/06/27,Mon,Thailand,Kai Im Koo Set,219.00,6.17,Exclusive Only McDelivery,Regular
8,2022/06/27,Mon,Thailand,Buy 1 Get 1 Filet-O-Fish Set (Fish),209.00,5.89,Exclusive Only McDelivery,Regular
9,2022/06/27,Mon,Thailand,42% off Jud Tem Triple Beef Cheeseburger Set,209.00,5.89,Exclusive Only McDelivery,Regular
10,2022/06/27,Mon,Thailand,43% off Jud Tem Double Cheeseburger,199.00,5.61,Exclusive Only McDelivery,Regular
11,2022/06/27,Mon,Thailand,40% off Double Cheeseburger Duo Set,349.00,9.84,Exclusive Only McDelivery,Regular
12,2022/06/27,Mon,Thailand,45% off Filet-O-Fish Samurai Burger Set,265.00,7.47,Exclusive Only McDelivery,Regular
13,2022/06/27,Mon,Thailand,43% Samurai Pork Burger Duo Set,249.00,7.02,Exclusive Only McDelivery,Regular
14,2022/06/27,Mon,Thailand,Im Koom Ju Jai Cheeseburger (Beef),189.00,5.33,Exclusive Only McDelivery,Regular
15,2022/06/27,Mon,Thailand,Im Koom Ju Jai Filet-O-Fish (Fish),189.00,5.33,Exclusive Only McDelivery,Regular
16,2022/06/27,Mon,Thailand,Im Kum Cheeseburger (Beef) Set,129.00,3.64,Exclusive Only McDelivery,Regular
17,2022/06/27,Mon,Thailand,Im Kum Filet-O-Fish (Fish) Set,129.00,3.64,Exclusive Only McDelivery,Regular
18,2022/06/27,Mon,Thailand,Im Kum McChicken (Chicken) Set,129.00,3.64,Exclusive Only McDelivery,Regular
19,2022/06/27,Mon,Thailand,Im Kum Samurai Burger (Pork) Set,129.00,3.64,Exclusive Only McDelivery,Regular
20,2022/06/27,Mon,Thailand,45% Cheeseburger Duo Set (Beef),209.00,5.89,Exclusive Only McDelivery,Regular
21,2022/06/27,Mon,Thailand,50% Filet-O-Fish Duo Set,219.00,6.17,Exclusive Only McDelivery,Regular
22,2022/06/27,Mon,Thailand,50% off McNuggets Kin Sanook,129.00,3.64,Exclusive Only McDelivery,Regular
23,2022/06/27,Mon,Thailand,Breakfast Family Set 2,229.00,6.46,Breakfast,Breakfast
24,2022/06/27,Mon,Thailand,Breakfast Family Set 1,159.00,4.48,Breakfast,Breakfast
25,2022/06/27,Mon,Thailand,Chao Tem Im Set (Pork),89.00,2.51,Breakfast,Breakfast
26,2022/06/27,Mon,Thailand,Chao Tem Im Set (Chicken),89.00,2.51,Breakfast,Breakfast
27,2022/06/27,Mon,Thailand,3 pcs. McPatongko with Condensed Milk Dip,39.00,1.10,Breakfast,Breakfast
28,2022/06/27,Mon,Thailand,5 pcs. McPatongko Set,60.00,1.69,Breakfast,Breakfast
29,2022/06/27,Mon,Thailand,3 pcs. McPatongko with Chocolate Dip,45.00,1.27,Breakfast,Breakfast
30,2022/06/27,Mon,Thailand,McChicken Porridge,39.00,1.10,Breakfast,Breakfast
31,2022/06/27,Mon,Thailand,McPork Porridge,39.00,1.10,Breakfast,Breakfast
32,2022/06/27,Mon,Thailand,Bacon Cheesy Egg Bun (A-la-carte),79.00,2.23,Breakfast,Breakfast
33,2022/06/27,Mon,Thailand,Bacon Cheesy Egg Bun (Set),125.00,3.52,Breakfast,Breakfast
34,2022/06/27,Mon,Thailand,Pepper Cheesy Egg Bun (A-la-carte),59.00,1.66,Breakfast,Breakfast
35,2022/06/27,Mon,Thailand,Pepper Cheesy Egg Bun (Set),115.00,3.24,Breakfast,Breakfast
36,2022/06/27,Mon,Thailand,Cheesy Egg Bun (A-la-carte),42.00,1.18,Breakfast,Breakfast
37,2022/06/27,Mon,Thailand,Cheesy Egg Bun (Set),89.00,2.51,Breakfast,Breakfast
38,2022/06/27,Mon,Thailand,Sausage McMuffin with Egg (A-la-carte),99.00,2.79,Breakfast,Breakfast
39,2022/06/27,Mon,Thailand,Sausage McMuffin with Egg (Set),155.00,4.37,Breakfast,Breakfast
40,2022/06/27,Mon,Thailand,Double Sausage McMuffin with Egg (A-la-carte),119.00,3.35,Breakfast,Breakfast
41,2022/06/27,Mon,Thailand,Double Sausage McMuffin with Egg (Set),175.00,4.93,Breakfast,Breakfast
42,2022/06/27,Mon,Thailand,McMuffin with Egg (A-la-carte),59.00,1.66,Breakfast,Breakfast
43,2022/06/27,Mon,Thailand,McMuffin with Egg (Set),115.00,3.24,Breakfast,Breakfast
