,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
1,2022/11/14,Mon,Thailand,Mentaiko Combo Set,299.00,8.30,New Promotions,Regular
2,2022/11/14,Mon,Thailand,Crisper Fries Party Size,169.00,4.69,New Promotions,Regular
3,2022/11/14,Mon,Thailand,Quarter Pounder with Cheese (A-la-carte),149.00,4.14,New Promotions,Regular
4,2022/11/14,Mon,Thailand,Quarter Pounder with Cheese (Set),224.00,6.22,New Promotions,Regular
5,2022/11/14,Mon,Thailand,Double Quarter Pounder with Cheese (A-la-carte),209.00,5.80,New Promotions,Regular
6,2022/11/14,Mon,Thailand,Double Quarter Pounder with Cheese (Set),284.00,7.89,New Promotions,Regular
7,2022/11/14,Mon,Thailand,Quarter Pounder with Cheese Bacon (A-la-carte),169.00,4.69,New Promotions,Regular
8,2022/11/14,Mon,Thailand,Quarter Pounder with Cheese Bacon (Set),244.00,6.78,New Promotions,Regular
9,2022/11/14,Mon,Thailand,Mentaiko Fish Burger (A-la-carte),99.00,2.75,New Promotions,Regular
10,2022/11/14,Mon,Thailand,Mentaiko Fish Burger (Set),154.00,4.28,New Promotions,Regular
11,2022/11/14,Mon,Thailand,Truffle Chicken McPorridge,119.00,3.31,New Promotions,Breakfast
12,2022/11/14,Mon,Thailand,Truffle Cheesy Ham Pie,45.00,1.25,New Promotions,Regular
13,2022/11/14,Mon,Thailand,Pinky Peach Sundae,45.00,1.25,New Promotions,Regular
14,2022/11/14,Mon,Thailand,Crisper Fries,89.00,2.47,New Promotions,Regular
15,2022/11/14,Mon,Thailand,Cold Brew Tea Yuzu Peach,59.00,1.64,New Promotions,Regular
16,2022/11/14,Mon,Thailand,Americano Yuzu Peach,69.00,1.92,New Promotions,Regular
17,2022/11/14,Mon,Thailand,Pinky Peach A-La-Mode (Pineapple Pie),65.00,1.81,New Promotions,Regular
18,2022/11/14,Mon,Thailand,Crisper Fries with Cheesy Dip and Coke,119.00,3.31,New Promotions,Regular
19,2022/11/14,Mon,Thailand,Pie A-la-mode (Pineapple/Corn),55.00,1.53,New Promotions,Regular
20,2022/11/14,Mon,Thailand,Iced Lemon Tea,39.00,1.08,New Promotions,Regular
21,2022/11/14,Mon,Thailand,Iced Double Cocoa,49.00,1.36,New Promotions,Regular
