,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
1,2022/10/10,Mon,Thailand,10 pc. Chicken McNuggets Set (XL) Free 10 pc. McNuggets,239.00,6.35,New Promotions,Regular
2,2022/10/10,Mon,Thailand,Quarter Pounder with Cheese (A-la-carte),149.00,3.96,New Promotions,Regular
3,2022/10/10,Mon,Thailand,Quarter Pounder with Cheese (Set),224.00,5.95,New Promotions,Regular
4,2022/10/10,Mon,Thailand,Double Quarter Pounder with Cheese (A-la-carte),209.00,5.55,New Promotions,Regular
5,2022/10/10,Mon,Thailand,Double Quarter Pounder with Cheese (Set),284.00,7.55,New Promotions,Regular
6,2022/10/10,Mon,Thailand,Quarter Pounder with Cheese Bacon (A-la-carte),169.00,4.49,New Promotions,Regular
7,2022/10/10,Mon,Thailand,Quarter Pounder with Cheese Bacon (Set),244.00,6.49,New Promotions,Regular
8,2022/10/10,Mon,Thailand,Mentaiko Combo Set,299.00,7.95,New Promotions,Regular
9,2022/10/10,Mon,Thailand,Mentaiko Fish Burger (A-la-carte),99.00,2.63,New Promotions,Regular
10,2022/10/10,Mon,Thailand,Mentaiko Fish Burger (Set),154.00,4.09,New Promotions,Regular
11,2022/10/10,Mon,Thailand,Truffle Cheesy Ham Pie,45.00,1.20,New Promotions,Regular
12,2022/10/10,Mon,Thailand,Pinky Peach Sundae,45.00,1.20,New Promotions,Regular
13,2022/10/10,Mon,Thailand,Cold Brew Tea Yuzu Peach,59.00,1.57,New Promotions,Regular
14,2022/10/10,Mon,Thailand,Americano Yuzu Peach,69.00,1.83,New Promotions,Regular
15,2022/10/10,Mon,Thailand,Pinky Peach A-La-Mode (Pineapple Pie),65.00,1.73,New Promotions,Regular
16,2022/10/10,Mon,Thailand,Pie A-la-mode (Pineapple/Corn),55.00,1.46,New Promotions,Regular
17,2022/10/10,Mon,Thailand,Iced Double Cocoa,49.00,1.30,New Promotions,Regular
