,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2025/01/15,Wed,Thailand,Curly Fries Party Size,179.00,5.16,New Promotions
2,2025/01/15,Wed,Thailand,Chicken Cheeseburger,55.00,1.58,New Promotions
3,2025/01/15,Wed,Thailand,Chocolate Cream Rainbow Frappe,99.00,2.85,New Promotions
4,2025/01/15,Wed,Thailand,Caramel Coffee Rainbow Frappe,99.00,2.85,New Promotions
5,2025/01/15,Wed,Thailand,Caramel Cream Rainbow Frappe,99.00,2.85,New Promotions
6,2025/01/15,Wed,Thailand,Green Tea Rainbow Frappe,99.00,2.85,New Promotions
7,2025/01/15,Wed,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.85,New Promotions
8,2025/01/15,Wed,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.85,New Promotions
9,2025/01/15,Wed,Thailand,Curly Fries,99.00,2.85,New Promotions
10,2025/01/15,Wed,Thailand,McFied Chicken Lover,199.00,5.73,New Promotions
11,2025/01/15,Wed,Thailand,99 Hamburger Set,99.00,2.85,New Promotions
12,2025/01/15,Wed,Thailand,99 Chicken Cheeseburger,99.00,2.85,New Promotions
13,2025/01/15,Wed,Thailand,99 Pork Burger Set,99.00,2.85,New Promotions
14,2025/01/15,Wed,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,28.78,New Promotions
15,2025/01/15,Wed,Thailand,"Catering Set 2 : 15 Pepper Chicken Burger, 15 Pork Burger, 60 McNuggets",1999.00,57.58,New Promotions
16,2025/01/15,Wed,Thailand,Strawberry Dip 1 Cup,12.00,0.35,Breakfast
17,2025/01/15,Wed,Thailand,Patongko,15.00,0.43,Breakfast
18,2025/01/15,Wed,Thailand,3 pcs. McPatongko with Condensed Milk Dip,49.00,1.41,Breakfast
19,2025/01/15,Wed,Thailand,Chocolate Dip 1 Cup,12.00,0.35,Breakfast
20,2025/01/15,Wed,Thailand,5 pcs. McPatongko Set,89.00,2.56,Breakfast
21,2025/01/15,Wed,Thailand,Condensed Milk Dip,12.00,0.35,Breakfast
22,2025/01/15,Wed,Thailand,Hot Americano 8 oz.,65.00,1.87,Breakfast
23,2025/01/15,Wed,Thailand,Hot Latte 8 oz.,85.00,2.45,Breakfast
24,2025/01/15,Wed,Thailand,Big Mac. (Beef) A-la-carte,149.00,4.29,Burgers
25,2025/01/15,Wed,Thailand,Big Mac. (Beef) Set,220.00,6.34,Burgers
26,2025/01/15,Wed,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,4.00,Burgers
27,2025/01/15,Wed,Thailand,Double Cheeseburger (Beef) Set,210.00,6.05,Burgers
28,2025/01/15,Wed,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.58,Burgers
29,2025/01/15,Wed,Thailand,Quarter Pounder with Cheese Set,230.00,6.63,Burgers
30,2025/01/15,Wed,Thailand,Chicken Cheeseburger,55.00,1.58,Burgers
31,2025/01/15,Wed,Thailand,Double Quarter Pounder with Cheese A-la-carte,219.00,6.31,Burgers
32,2025/01/15,Wed,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.35,Burgers
33,2025/01/15,Wed,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,179.00,5.16,Burgers
34,2025/01/15,Wed,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,7.20,Burgers
35,2025/01/15,Wed,Thailand,99 Chicken Cheeseburger,99.00,2.85,Burgers
36,2025/01/15,Wed,Thailand,Triple Beef Cheeseburger (Beef) A-la-carte,179.00,5.16,Burgers
37,2025/01/15,Wed,Thailand,Triple Beef Cheeseburger (Beef) Set,250.00,7.20,Burgers
38,2025/01/15,Wed,Thailand,Cheeseburger (Beef) A-la-carte,89.00,2.56,Burgers
39,2025/01/15,Wed,Thailand,Cheeseburger (Beef) Set,160.00,4.61,Burgers
40,2025/01/15,Wed,Thailand,Double Big Mac (Beef),199.00,5.73,Burgers
41,2025/01/15,Wed,Thailand,Filet-O-Fish (Fish) A-la-carte,109.00,3.14,Burgers
42,2025/01/15,Wed,Thailand,Filet-O-Fish (Fish) Set,180.00,5.18,Burgers
43,2025/01/15,Wed,Thailand,Double Filet-O-Fish (Fish),149.00,4.29,Burgers
44,2025/01/15,Wed,Thailand,Samurai Pork Burger (Pork) A-la-carte,109.00,3.14,Burgers
45,2025/01/15,Wed,Thailand,Samurai Pork Burger (Pork) Set,180.00,5.18,Burgers
