,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/12/24,Tue,Thailand,Big Mac. (Beef) A-la-carte,149.00,4.35,New Promotions
2,2024/12/24,Tue,Thailand,Big Mac. (Beef) Set,220.00,6.42,New Promotions
3,2024/12/24,Tue,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,4.06,New Promotions
4,2024/12/24,Tue,Thailand,Double Cheeseburger (Beef) Set,210.00,6.13,New Promotions
5,2024/12/24,Tue,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.64,New Promotions
6,2024/12/24,Tue,Thailand,Quarter Pounder with Cheese Set,230.00,6.71,New Promotions
7,2024/12/24,Tue,Thailand,McFlurry made with MILO,59.00,1.72,New Promotions
8,2024/12/24,Tue,Thailand,Chicken Cheeseburger A-la-carte,55.00,1.61,New Promotions
9,2024/12/24,Tue,Thailand,Chicken Cheeseburger Set,99.00,2.89,New Promotions
10,2024/12/24,Tue,Thailand,McFried Chicken Max Family Set Bite,419.00,12.23,New Promotions
11,2024/12/24,Tue,Thailand,McFried Chicken Max Family Set,319.00,9.31,New Promotions
12,2024/12/24,Tue,Thailand,Chocolate Cream Rainbow Frappe,99.00,2.89,New Promotions
13,2024/12/24,Tue,Thailand,Caramel Coffee Rainbow Frappe,99.00,2.89,New Promotions
14,2024/12/24,Tue,Thailand,Caramel Cream Rainbow Frappe,99.00,2.89,New Promotions
15,2024/12/24,Tue,Thailand,Green Tea Rainbow Frappe,99.00,2.89,New Promotions
16,2024/12/24,Tue,Thailand,Party Fries,109.00,3.18,New Promotions
17,2024/12/24,Tue,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.89,New Promotions
18,2024/12/24,Tue,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.89,New Promotions
19,2024/12/24,Tue,Thailand,McFied Chicken Lover,199.00,5.81,New Promotions
20,2024/12/24,Tue,Thailand,Banoffee Pie,45.00,1.31,New Promotions
21,2024/12/24,Tue,Thailand,Buy 1 Free 1 Filet-o-fish & McNugget Set,233.00,6.80,New Promotions
22,2024/12/24,Tue,Thailand,McChicken Duo,299.00,8.73,Exclusive Only McDelivery
23,2024/12/24,Tue,Thailand,Buy 1 Get 1 Free! Iced Americano,105.00,3.07,Exclusive Only McDelivery
24,2024/12/24,Tue,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.89,Exclusive Only McDelivery
25,2024/12/24,Tue,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.89,Exclusive Only McDelivery
26,2024/12/24,Tue,Thailand,Cheeseburger Set,109.00,3.18,Exclusive Only McDelivery
27,2024/12/24,Tue,Thailand,99 Hamburger Set,99.00,2.89,Exclusive Only McDelivery
28,2024/12/24,Tue,Thailand,99 Pork Burger Set,99.00,2.89,Exclusive Only McDelivery
29,2024/12/24,Tue,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.64,Exclusive Only McDelivery
30,2024/12/24,Tue,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.64,Exclusive Only McDelivery
31,2024/12/24,Tue,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.64,Exclusive Only McDelivery
32,2024/12/24,Tue,Thailand,Buy 1 Free 1 Filet-o-fish & McNugget Set,233.00,6.80,Exclusive Only McDelivery
33,2024/12/24,Tue,Thailand,4 Nuggets Free Corn Pie,69.00,2.01,Exclusive Only McDelivery
34,2024/12/24,Tue,Thailand,BOGO Nuggets,109.00,3.18,Exclusive Only McDelivery
35,2024/12/24,Tue,Thailand,50% McNugget Set,146.00,4.26,Exclusive Only McDelivery
36,2024/12/24,Tue,Thailand,Buy 1 Get 1 McNuggets & French Fries,194.00,5.66,Exclusive Only McDelivery
37,2024/12/24,Tue,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,29.17,Exclusive Only McDelivery
38,2024/12/24,Tue,Thailand,"Catering Set 2 : 15 Pepper Chicken Burger, 15 Pork Burger, 60 McNuggets",1999.00,58.36,Exclusive Only McDelivery
39,2024/12/24,Tue,Thailand,Strawberry Dip 1 Cup,12.00,0.35,Breakfast
40,2024/12/24,Tue,Thailand,Patongko,15.00,0.44,Breakfast
41,2024/12/24,Tue,Thailand,3 pcs. McPatongko with Condensed Milk Dip,49.00,1.43,Breakfast
42,2024/12/24,Tue,Thailand,Chocolate Dip 1 Cup,12.00,0.35,Breakfast
43,2024/12/24,Tue,Thailand,5 pcs. McPatongko Set,89.00,2.60,Breakfast
44,2024/12/24,Tue,Thailand,Patongko and 2 Chocolate Dip,89.00,2.60,Breakfast
45,2024/12/24,Tue,Thailand,Condensed Milk Dip,12.00,0.35,Breakfast
46,2024/12/24,Tue,Thailand,Hot Americano 8 oz.,65.00,1.90,Breakfast
47,2024/12/24,Tue,Thailand,Hot Latte 8 oz.,85.00,2.48,Breakfast
48,2024/12/24,Tue,Thailand,Big Mac. (Beef) A-la-carte,149.00,4.35,Burgers
49,2024/12/24,Tue,Thailand,Big Mac. (Beef) Set,220.00,6.42,Burgers
50,2024/12/24,Tue,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,4.06,Burgers
51,2024/12/24,Tue,Thailand,Double Cheeseburger (Beef) Set,210.00,6.13,Burgers
52,2024/12/24,Tue,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.64,Burgers
53,2024/12/24,Tue,Thailand,Quarter Pounder with Cheese Set,230.00,6.71,Burgers
54,2024/12/24,Tue,Thailand,Double Quarter Pounder with Cheese A-la-carte,219.00,6.39,Burgers
55,2024/12/24,Tue,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.47,Burgers
56,2024/12/24,Tue,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,179.00,5.23,Burgers
57,2024/12/24,Tue,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,7.30,Burgers
58,2024/12/24,Tue,Thailand,Triple Beef Cheeseburger (Beef) A-la-carte,179.00,5.23,Burgers
59,2024/12/24,Tue,Thailand,Triple Beef Cheeseburger (Beef) Set,250.00,7.30,Burgers
60,2024/12/24,Tue,Thailand,Cheeseburger (Beef) A-la-carte,89.00,2.60,Burgers
61,2024/12/24,Tue,Thailand,Cheeseburger (Beef) Set,160.00,4.67,Burgers
62,2024/12/24,Tue,Thailand,Double Big Mac (Beef),199.00,5.81,Burgers
63,2024/12/24,Tue,Thailand,Filet-O-Fish (Fish) A-la-carte,109.00,3.18,Burgers
64,2024/12/24,Tue,Thailand,Filet-O-Fish (Fish) Set,180.00,5.25,Burgers
65,2024/12/24,Tue,Thailand,Double Filet-O-Fish (Fish),149.00,4.35,Burgers
