,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/10/17,Thu,Thailand,Truffle Beef Burger A-la-carte,179.00,5.39,New Promotions
2,2024/10/17,Thu,Thailand,Truffle Beef Burger Set,240.00,7.22,New Promotions
3,2024/10/17,Thu,Thailand,Iced Americano 16oz. + Donut,99.00,2.98,New Promotions
4,2024/10/17,Thu,Thailand,Iced Latte 16oz. + Donut,109.00,3.28,New Promotions
5,2024/10/17,Thu,Thailand,Iced Chocolate 16oz. + Donut,99.00,2.98,New Promotions
6,2024/10/17,Thu,Thailand,Samurai Deluxe Pork Burger A-la-carte,109.00,3.28,New Promotions
7,2024/10/17,Thu,Thailand,Samurai Deluxe Pork Burger Set,184.00,5.54,New Promotions
8,2024/10/17,Thu,Thailand,Samurai Deluxe Chicken Burger A-la-carte,109.00,3.28,New Promotions
9,2024/10/17,Thu,Thailand,Samurai Deluxe Chicken Burger Set,184.00,5.54,New Promotions
10,2024/10/17,Thu,Thailand,Samurai Deluxe Combo Set,319.00,9.60,New Promotions
11,2024/10/17,Thu,Thailand,Picnic Box,399.00,12.01,New Promotions
12,2024/10/17,Thu,Thailand,McFlurry made with MILO,59.00,1.78,New Promotions
13,2024/10/17,Thu,Thailand,Spicy McFried Chickens Set,109.00,3.28,New Promotions
14,2024/10/17,Thu,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.98,New Promotions
15,2024/10/17,Thu,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.98,New Promotions
16,2024/10/17,Thu,Thailand,Super Max Set,319.00,9.60,New Promotions
17,2024/10/17,Thu,Thailand,Banoffee Pie,45.00,1.35,New Promotions
18,2024/10/17,Thu,Thailand,Spicy Combo Set 1,109.00,3.28,New Promotions
19,2024/10/17,Thu,Thailand,Spicy Combo Set 2,209.00,6.29,New Promotions
20,2024/10/17,Thu,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.38,New Promotions
21,2024/10/17,Thu,Thailand,Spicy McNuggets 6 pcs Set,144.00,4.33,New Promotions
22,2024/10/17,Thu,Thailand,Spicy McNuggets 10 pcs A-la-carte,129.00,3.88,New Promotions
23,2024/10/17,Thu,Thailand,Spicy McNuggets 10 pcs Set,184.00,5.54,New Promotions
24,2024/10/17,Thu,Thailand,McChicken Duo,299.00,9.00,Exclusive Only McDelivery
25,2024/10/17,Thu,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.98,Exclusive Only McDelivery
26,2024/10/17,Thu,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.98,Exclusive Only McDelivery
27,2024/10/17,Thu,Thailand,Cheeseburger Set,109.00,3.28,Exclusive Only McDelivery
28,2024/10/17,Thu,Thailand,99 Hamburger Set,99.00,2.98,Exclusive Only McDelivery
29,2024/10/17,Thu,Thailand,Spicy McNuggets 6 pcs A-la-carte,79.00,2.38,Exclusive Only McDelivery
30,2024/10/17,Thu,Thailand,Spicy McNuggets 6 pcs Set,144.00,4.33,Exclusive Only McDelivery
31,2024/10/17,Thu,Thailand,Spicy McNuggets 10 pcs A-la-carte,129.00,3.88,Exclusive Only McDelivery
32,2024/10/17,Thu,Thailand,Spicy McNuggets 10 pcs Set,184.00,5.54,Exclusive Only McDelivery
33,2024/10/17,Thu,Thailand,99 Pork Burger Set,99.00,2.98,Exclusive Only McDelivery
34,2024/10/17,Thu,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.79,Exclusive Only McDelivery
35,2024/10/17,Thu,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.79,Exclusive Only McDelivery
36,2024/10/17,Thu,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.79,Exclusive Only McDelivery
37,2024/10/17,Thu,Thailand,50% McNugget Set,146.00,4.39,Exclusive Only McDelivery
38,2024/10/17,Thu,Thailand,Buy 1 Get 1 McNuggets & French Fries,194.00,5.84,Exclusive Only McDelivery
39,2024/10/17,Thu,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,30.07,Exclusive Only McDelivery
40,2024/10/17,Thu,Thailand,"Catering Set 2 : 15 Pepper Chicken Burger, 15 Pork Burger, 60 McNuggets",1999.00,60.17,Exclusive Only McDelivery
41,2024/10/17,Thu,Thailand,Strawberry Dip 1 Cup,12.00,0.36,Breakfast
42,2024/10/17,Thu,Thailand,Patongko,15.00,0.45,Breakfast
43,2024/10/17,Thu,Thailand,Chocolate Dip 1 Cup,12.00,0.36,Breakfast
44,2024/10/17,Thu,Thailand,Patongko and 2 Chocolate Dip,89.00,2.68,Breakfast
45,2024/10/17,Thu,Thailand,Hot Americano 8 oz.,65.00,1.96,Breakfast
46,2024/10/17,Thu,Thailand,Hot Latte 8 oz.,85.00,2.56,Breakfast
47,2024/10/17,Thu,Thailand,Truffle Beef Burger A-la-carte,179.00,5.39,Burgers
48,2024/10/17,Thu,Thailand,Truffle Beef Burger Set,240.00,7.22,Burgers
49,2024/10/17,Thu,Thailand,Samurai Deluxe Pork Burger A-la-carte,109.00,3.28,Burgers
50,2024/10/17,Thu,Thailand,Samurai Deluxe Pork Burger Set,184.00,5.54,Burgers
51,2024/10/17,Thu,Thailand,Samurai Deluxe Chicken Burger A-la-carte,109.00,3.28,Burgers
52,2024/10/17,Thu,Thailand,Samurai Deluxe Chicken Burger Set,184.00,5.54,Burgers
53,2024/10/17,Thu,Thailand,Samurai Deluxe Combo Set,319.00,9.60,Burgers
54,2024/10/17,Thu,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.79,Burgers
55,2024/10/17,Thu,Thailand,Quarter Pounder with Cheese Set,230.00,6.92,Burgers
56,2024/10/17,Thu,Thailand,Double Quarter Pounder with Cheese A-la-carte,219.00,6.59,Burgers
57,2024/10/17,Thu,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.73,Burgers
58,2024/10/17,Thu,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,179.00,5.39,Burgers
59,2024/10/17,Thu,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,7.52,Burgers
60,2024/10/17,Thu,Thailand,Triple Beef Cheeseburger (Beef) A-la-carte,179.00,5.39,Burgers
61,2024/10/17,Thu,Thailand,Triple Beef Cheeseburger (Beef) Set,250.00,7.52,Burgers
62,2024/10/17,Thu,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,4.18,Burgers
63,2024/10/17,Thu,Thailand,Double Cheeseburger (Beef) Set,210.00,6.32,Burgers
64,2024/10/17,Thu,Thailand,Cheeseburger (Beef) A-la-carte,89.00,2.68,Burgers
65,2024/10/17,Thu,Thailand,Cheeseburger (Beef) Set,160.00,4.82,Burgers
66,2024/10/17,Thu,Thailand,Big Mac. (Beef) A-la-carte,149.00,4.48,Burgers
67,2024/10/17,Thu,Thailand,Big Mac. (Beef) Set,220.00,6.62,Burgers
68,2024/10/17,Thu,Thailand,Double Big Mac (Beef),199.00,5.99,Burgers
69,2024/10/17,Thu,Thailand,Filet-O-Fish (Fish) A-la-carte,109.00,3.28,Burgers
70,2024/10/17,Thu,Thailand,Filet-O-Fish (Fish) Set,180.00,5.42,Burgers
