,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category,Menu
0,2022/03/17,Thu,Thailand,Buy 1 Get 1 McMuffin With Egg (A-la-carte),99.00,2.97,New Menus & Promotions,Regular
1,2022/03/17,Thu,Thailand,Buy 1 Get 1 McMuffin With Egg (Set),201.00,6.03,New Menus & Promotions,Regular
2,2022/03/17,Thu,Thailand,Pepper McNuggets Set,99.00,2.97,New Menus & Promotions,Regular
3,2022/03/17,Thu,Thailand,Pepper Pie Set,99.00,2.97,New Menus & Promotions,Regular
4,2022/03/17,Thu,Thailand,Super Cheesy Burger (Chicken) (A-la-carte),89.00,2.67,New Menus & Promotions,Regular
5,2022/03/17,Thu,Thailand,Super Cheesy Burger (Chicken) (Set),189.00,5.67,New Menus & Promotions,Regular
6,2022/03/17,Thu,Thailand,Super Cheesy Burger (Beef) (A-la-carte),89.00,2.67,New Menus & Promotions,Regular
7,2022/03/17,Thu,Thailand,Super Cheesy Burger (Beef) (Set),159.00,4.77,New Menus & Promotions,Regular
8,2022/03/17,Thu,Thailand,Super Cheesy Burger Dunk Cheese (Beef) (A-la-carte),119.00,3.57,New Menus & Promotions,Regular
9,2022/03/17,Thu,Thailand,Super Cheesy Burger Dunk Cheese (Beef) (Set),189.00,5.67,New Menus & Promotions,Regular
10,2022/03/17,Thu,Thailand,Super Cheesy Burger Dunk Cheese (Chicken) (A-la-carte),119.00,3.57,New Menus & Promotions,Regular
11,2022/03/17,Thu,Thailand,Super Cheesy Burger Dunk Cheese (Chicken) (Set),189.00,5.67,New Menus & Promotions,Regular
12,2022/03/17,Thu,Thailand,Super Cheese Burger Combo Set,299.00,8.96,New Menus & Promotions,Regular
13,2022/03/17,Thu,Thailand,Kin Len Cheese Stick Set,159.00,4.77,New Menus & Promotions,Regular
14,2022/03/17,Thu,Thailand,Buy 1 Get 1 McNuggets & French Fries,149.00,4.47,New Menus & Promotions,Regular
15,2022/03/17,Thu,Thailand,50% Sharing Box 18 pcs. Set,199.00,5.97,New Menus & Promotions,Regular
16,2022/03/17,Thu,Thailand,Snack Party Set 1,169.00,5.07,New Menus & Promotions,Regular
17,2022/03/17,Thu,Thailand,Snack Party Set 2,199.00,5.97,New Menus & Promotions,Regular
18,2022/03/17,Thu,Thailand,3 pcs. Shacker Chicken Pizza,69.00,2.07,New Menus & Promotions,Regular
19,2022/03/17,Thu,Thailand,4 pcs. Shaker Cheese Stick Pizza,79.00,2.37,New Menus & Promotions,Regular
20,2022/03/17,Thu,Thailand,Shaker Fries Pizza (Large),79.00,2.37,New Menus & Promotions,Regular
21,2022/03/17,Thu,Thailand,3 pcs. Shaker Wings Pizza,69.00,2.07,New Menus & Promotions,Regular
22,2022/03/17,Thu,Thailand,Shaker Party Set 2,199.00,5.97,New Menus & Promotions,Regular
