,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2025/02/08,Sat,Thailand,Stackable Lunch Box,399.00,11.85,New Promotions
2,2025/02/08,Sat,Thailand,Prosperity Pork Burger A-la-carte,129.00,3.83,New Promotions
3,2025/02/08,Sat,Thailand,Prosperity Pork Burger Set,195.00,5.79,New Promotions
4,2025/02/08,Sat,Thailand,Prosperity Chicken Burger A-la-carte,129.00,3.83,New Promotions
5,2025/02/08,Sat,Thailand,Prosperity Chicken Burger Set,195.00,5.79,New Promotions
6,2025/02/08,Sat,Thailand,Prosperity Burger Combo Set,319.00,9.48,New Promotions
7,2025/02/08,Sat,Thailand,Blueberry Crumble McFlurry,59.00,1.75,New Promotions
8,2025/02/08,Sat,Thailand,Truffle Cheesy Ham Pie,45.00,1.34,New Promotions
9,2025/02/08,Sat,Thailand,My Melody Tote Bag - Pink,499.00,14.83,New Promotions
10,2025/02/08,Sat,Thailand,My Melody Tote Bag - Brown,499.00,14.83,New Promotions
11,2025/02/08,Sat,Thailand,McFried Chicken Super Max Set,319.00,9.48,New Promotions
12,2025/02/08,Sat,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.94,New Promotions
13,2025/02/08,Sat,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.94,New Promotions
14,2025/02/08,Sat,Thailand,Curly Fries,99.00,2.94,New Promotions
15,2025/02/08,Sat,Thailand,Curly Fries Party Size,179.00,5.32,New Promotions
16,2025/02/08,Sat,Thailand,99 Hamburger Set,99.00,2.94,New Promotions
17,2025/02/08,Sat,Thailand,99 Pork Burger Set,99.00,2.94,New Promotions
18,2025/02/08,Sat,Thailand,McFied Chicken Lover,199.00,5.91,New Promotions
19,2025/02/08,Sat,Thailand,Chicken Cheeseburger,55.00,1.63,New Promotions
20,2025/02/08,Sat,Thailand,99 Chicken Cheeseburger,99.00,2.94,New Promotions
21,2025/02/08,Sat,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,29.68,New Promotions
