,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/03/09,Sat,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.80,New Promotions
2,2024/03/09,Sat,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.80,New Promotions
3,2024/03/09,Sat,Thailand,McFried Chicken Max Family Set,419.00,11.84,New Promotions
4,2024/03/09,Sat,Thailand,Sweet Egg Floss Pinky Cream Pie,39.00,1.10,New Promotions
5,2024/03/09,Sat,Thailand,McFlurry Kiss,59.00,1.67,New Promotions
6,2024/03/09,Sat,Thailand,McFried Chicken Lover,199.00,5.62,New Promotions
7,2024/03/09,Sat,Thailand,McFried Chicken Lover + Add on: Coke 16oz. (2 Glasses),248.00,7.01,New Promotions
8,2024/03/09,Sat,Thailand,Mini Snack Set,99.00,2.80,New Promotions
9,2024/03/09,Sat,Thailand,Pepper Chicken Burger Duo,99.00,2.80,New Promotions
10,2024/03/09,Sat,Thailand,Pie and Coke Duo,39.00,1.10,New Promotions
11,2024/03/09,Sat,Thailand,Buy 1 get 1 free McNuggets 6 pcs.,105.00,2.97,New Promotions
12,2024/03/09,Sat,Thailand,Buy 1 Free 1 Filet-o-fish & McNugget Set,209.00,5.91,New Promotions
13,2024/03/09,Sat,Thailand,Buy 1 Get 1 Free Pepper Chicken Set,136.00,3.84,New Promotions
14,2024/03/09,Sat,Thailand,Super Cheesy Beef Burger ALC,99.00,2.80,New Promotions
15,2024/03/09,Sat,Thailand,Super Cheesy Beef Burger Meal (L),179.00,5.06,New Promotions
16,2024/03/09,Sat,Thailand,Super Cheesy Beef Burger Meal (XL),194.00,5.48,New Promotions
17,2024/03/09,Sat,Thailand,Super Cheesy Chicken Burger,99.00,2.80,New Promotions
18,2024/03/09,Sat,Thailand,Super Cheesy Chicken Burger Set (L),179.00,5.06,New Promotions
19,2024/03/09,Sat,Thailand,Super Cheesy Chicken Burger Set (XL),194.00,5.48,New Promotions
20,2024/03/09,Sat,Thailand,Super Cheesy Beef Burger (ALC) + Dunk Cheese,129.00,3.64,New Promotions
21,2024/03/09,Sat,Thailand,Super Cheesy Beef Burger Set (L) + Dunk Cheese,209.00,5.91,New Promotions
22,2024/03/09,Sat,Thailand,Super Cheesy Beef Burger Set (XL) + Dunk Cheese,224.00,6.33,New Promotions
23,2024/03/09,Sat,Thailand,Super Cheesy Chicken Burger (ALC) + Dunk Cheese,129.00,3.64,New Promotions
24,2024/03/09,Sat,Thailand,Super Cheesy Chicken Burger Set (L) + Dunk Cheese,209.00,5.91,New Promotions
25,2024/03/09,Sat,Thailand,Super Cheesy Chicken Burger Set (XL) + Dunk Cheese,224.00,6.33,New Promotions
26,2024/03/09,Sat,Thailand,Super Cheesy Beef Burger Combo Set,319.00,9.01,New Promotions
27,2024/03/09,Sat,Thailand,Super Cheesy Chicken Burger Combo Set,319.00,9.01,New Promotions
28,2024/03/09,Sat,Thailand,Super Cheesy Burger Mix Combo Set,319.00,9.01,New Promotions
29,2024/03/09,Sat,Thailand,Dunk Cheese,59.00,1.67,New Promotions
30,2024/03/09,Sat,Thailand,Cheese Stick Shake Truffle Cheese 4 pcs,89.00,2.51,New Promotions
31,2024/03/09,Sat,Thailand,Cheese Stick Shake Truffle Cheese 6 pcs.,119.00,3.36,New Promotions
32,2024/03/09,Sat,Thailand,McShaker Fries Truffle Cheese,95.00,2.68,New Promotions
33,2024/03/09,Sat,Thailand,Curly Fries,99.00,2.80,New Promotions
34,2024/03/09,Sat,Thailand,Blue Winter Tumbler,450.00,12.71,New Promotions
35,2024/03/09,Sat,Thailand,Red Rudolph Tumbler,450.00,12.71,New Promotions
36,2024/03/09,Sat,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.49,Exclusive Only McDelivery
37,2024/03/09,Sat,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.80,Exclusive Only McDelivery
38,2024/03/09,Sat,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.49,Exclusive Only McDelivery
39,2024/03/09,Sat,Thailand,99 Cheeseburger Set,99.00,2.80,Exclusive Only McDelivery
40,2024/03/09,Sat,Thailand,McChicken Duo,299.00,8.45,Exclusive Only McDelivery
41,2024/03/09,Sat,Thailand,Imm Kum McFried Chicken,119.00,3.36,Exclusive Only McDelivery
42,2024/03/09,Sat,Thailand,Imm Fin McChicken,119.00,3.36,Exclusive Only McDelivery
43,2024/03/09,Sat,Thailand,Mini Snack Set,99.00,2.80,Exclusive Only McDelivery
44,2024/03/09,Sat,Thailand,Pepper Chicken Burger Duo,99.00,2.80,Exclusive Only McDelivery
45,2024/03/09,Sat,Thailand,Pie and Coke Duo,39.00,1.10,Exclusive Only McDelivery
46,2024/03/09,Sat,Thailand,Buy 1 get 1 free McNuggets 6 pcs.,105.00,2.97,Exclusive Only McDelivery
47,2024/03/09,Sat,Thailand,Buy 1 Free 1 Filet-o-fish & McNugget Set,209.00,5.91,Exclusive Only McDelivery
48,2024/03/09,Sat,Thailand,Buy 1 Get 1 Free Pepper Chicken Set,136.00,3.84,Exclusive Only McDelivery
49,2024/03/09,Sat,Thailand,99 Hamburger Set,99.00,2.80,Exclusive Only McDelivery
50,2024/03/09,Sat,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.80,Exclusive Only McDelivery
51,2024/03/09,Sat,Thailand,99 Pork Burger Set,99.00,2.80,Exclusive Only McDelivery
52,2024/03/09,Sat,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.49,Exclusive Only McDelivery
53,2024/03/09,Sat,Thailand,Buy 1 Get 1 McNuggets & French Fries,194.00,5.48,Exclusive Only McDelivery
54,2024/03/09,Sat,Thailand,50% McNugget Set,146.00,4.13,Exclusive Only McDelivery
55,2024/03/09,Sat,Thailand,3 pcs. McPatongko with Condensed Milk Dip,45.00,1.27,Breakfast
56,2024/03/09,Sat,Thailand,5 pcs. McPatongko Set,69.00,1.95,Breakfast
57,2024/03/09,Sat,Thailand,Condensed Milk Dip,12.00,0.34,Breakfast
58,2024/03/09,Sat,Thailand,Hot Americano 8 oz.,65.00,1.84,Breakfast
59,2024/03/09,Sat,Thailand,Hot Latte 8 oz.,85.00,2.40,Breakfast
60,2024/03/09,Sat,Thailand,Dunk Cheese,59.00,1.67,Burgers
61,2024/03/09,Sat,Thailand,Truffle Beef Burger A-la-carte,179.00,5.06,Burgers
62,2024/03/09,Sat,Thailand,Truffle Beef Burger Set,240.00,6.78,Burgers
63,2024/03/09,Sat,Thailand,Truffle Pork Burger A-la-carte,179.00,5.06,Burgers
64,2024/03/09,Sat,Thailand,Truffle Pork Burger Set,240.00,6.78,Burgers
65,2024/03/09,Sat,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.49,Burgers
66,2024/03/09,Sat,Thailand,Quarter Pounder with Cheese Set,230.00,6.50,Burgers
67,2024/03/09,Sat,Thailand,Double Quarter Pounder with Cheese A-la-carte,219.00,6.19,Burgers
68,2024/03/09,Sat,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.19,Burgers
69,2024/03/09,Sat,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,179.00,5.06,Burgers
70,2024/03/09,Sat,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,7.06,Burgers
71,2024/03/09,Sat,Thailand,Triple Beef Cheeseburger (Beef) A-la-carte,179.00,5.06,Burgers
72,2024/03/09,Sat,Thailand,Triple Beef Cheeseburger (Beef) Set,250.00,7.06,Burgers
73,2024/03/09,Sat,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,3.93,Burgers
74,2024/03/09,Sat,Thailand,Double Cheeseburger (Beef) Set,210.00,5.93,Burgers
75,2024/03/09,Sat,Thailand,Cheeseburger (Beef) A-la-carte,89.00,2.51,Burgers
76,2024/03/09,Sat,Thailand,Cheeseburger (Beef) Set,160.00,4.52,Burgers
77,2024/03/09,Sat,Thailand,Big Mac. (Beef) A-la-carte,149.00,4.21,Burgers
78,2024/03/09,Sat,Thailand,Big Mac. (Beef) Set,220.00,6.22,Burgers
79,2024/03/09,Sat,Thailand,Double Big Mac (Beef) A-la-carte,199.00,5.62,Burgers
80,2024/03/09,Sat,Thailand,Double Big Mac (Beef) Set,270.00,7.63,Burgers
81,2024/03/09,Sat,Thailand,Filet-O-Fish (Fish) A-la-carte,109.00,3.08,Burgers
82,2024/03/09,Sat,Thailand,Filet-O-Fish (Fish) Set,180.00,5.09,Burgers
83,2024/03/09,Sat,Thailand,Double Filet-O-Fish (Fish) A-la-carte,149.00,4.21,Burgers
84,2024/03/09,Sat,Thailand,Double Filet-O-Fish (Fish) Set,220.00,6.22,Burgers
85,2024/03/09,Sat,Thailand,Samurai Pork Burger (Pork) A-la-carte,109.00,3.08,Burgers
86,2024/03/09,Sat,Thailand,Samurai Pork Burger (Pork) Set,180.00,5.09,Burgers
87,2024/03/09,Sat,Thailand,McChicken (Chicken) Bigger than ever 50% A-la-carte,109.00,3.08,Burgers
88,2024/03/09,Sat,Thailand,McChicken (Chicken) Bigger than ever 50% Set,180.00,5.09,Burgers
89,2024/03/09,Sat,Thailand,McSpicy Chicken Burger (Chicken) A-la-carte,119.00,3.36,Burgers
90,2024/03/09,Sat,Thailand,McSpicy Chicken Burger (Chicken) Set,194.00,5.48,Burgers
91,2024/03/09,Sat,Thailand,Pepper Chicken Burger (Chicken),49.00,1.38,Burgers
92,2024/03/09,Sat,Thailand,Hamburger (Beef),49.00,1.38,Burgers
93,2024/03/09,Sat,Thailand,Pork Burger (Pork),49.00,1.38,Burgers
94,2024/03/09,Sat,Thailand,McFried Chicken,89.00,2.51,McFried Chicken & Rice
95,2024/03/09,Sat,Thailand,McFried Chicken Max Family Set,419.00,11.84,McFried Chicken & Rice
96,2024/03/09,Sat,Thailand,McFried Chicken Super Max Set,319.00,9.01,McFried Chicken & Rice
97,2024/03/09,Sat,Thailand,Chicken Bites,59.00,1.67,McFried Chicken & Rice
98,2024/03/09,Sat,Thailand,Party Snack Set 2 (New),219.00,6.19,McFried Chicken & Rice
99,2024/03/09,Sat,Thailand,Snack Party Set 2,219.00,6.19,McFried Chicken & Rice
100,2024/03/09,Sat,Thailand,1 pc. McFried Chicken (Original/Spicy),45.00,1.27,McFried Chicken & Rice
101,2024/03/09,Sat,Thailand,McFried Chicken Super Value Set,109.00,3.08,McFried Chicken & Rice
102,2024/03/09,Sat,Thailand,McFried Chicken Set,175.00,4.94,McFried Chicken & Rice
103,2024/03/09,Sat,Thailand,McFried Chicken Value Set,149.00,4.21,McFried Chicken & Rice
104,2024/03/09,Sat,Thailand,French Fries,85.00,2.40,Snack & Desserts
105,2024/03/09,Sat,Thailand,Curly Fries,99.00,2.80,Snack & Desserts
106,2024/03/09,Sat,Thailand,McFlurry Kiss,59.00,1.67,Snack & Desserts
107,2024/03/09,Sat,Thailand,6 pc. McNuggets (Chicken) A-la-carte,109.00,3.08,Snack & Desserts
108,2024/03/09,Sat,Thailand,6 pc. McNuggets (Chicken) Set,180.00,5.09,Snack & Desserts
109,2024/03/09,Sat,Thailand,10 pc. McNuggets (Chicken) A-la-carte,159.00,4.49,Snack & Desserts
110,2024/03/09,Sat,Thailand,10 pc. McNuggets (Chicken) Set,230.00,6.50,Snack & Desserts
111,2024/03/09,Sat,Thailand,Cheese Stick,75.00,2.12,Snack & Desserts
112,2024/03/09,Sat,Thailand,3 pcs. McPatongko with Condensed Milk Dip,45.00,1.27,Snack & Desserts
113,2024/03/09,Sat,Thailand,5 pcs. McPatongko Set,69.00,1.95,Snack & Desserts
114,2024/03/09,Sat,Thailand,McFlurry Oreo,59.00,1.67,Snack & Desserts
115,2024/03/09,Sat,Thailand,New Sharing Box Set,119.00,3.36,Snack & Desserts
116,2024/03/09,Sat,Thailand,Chocolate Sundae,39.00,1.10,Snack & Desserts
117,2024/03/09,Sat,Thailand,Strawberry Sundae,39.00,1.10,Snack & Desserts
118,2024/03/09,Sat,Thailand,Corn Pie,35.00,0.99,Snack & Desserts
119,2024/03/09,Sat,Thailand,Pineapple Pie,35.00,0.99,Snack & Desserts
120,2024/03/09,Sat,Thailand,Cheese Dip,25.00,0.71,Snack & Desserts
121,2024/03/09,Sat,Thailand,Condensed Milk Dip,12.00,0.34,Snack & Desserts
122,2024/03/09,Sat,Thailand,Sharing Box (Chicken Bites),119.00,3.36,Snack & Desserts
123,2024/03/09,Sat,Thailand,Snack Party Set 1,189.00,5.34,Snack & Desserts
124,2024/03/09,Sat,Thailand,Coke No Sugar,65.00,1.84,Beverages
125,2024/03/09,Sat,Thailand,Fanta Strawberry,65.00,1.84,Beverages
126,2024/03/09,Sat,Thailand,Coke,65.00,1.84,Beverages
127,2024/03/09,Sat,Thailand,Sprite No Sugar,65.00,1.84,Beverages
128,2024/03/09,Sat,Thailand,Hot Americano 8 oz.,65.00,1.84,Beverages
129,2024/03/09,Sat,Thailand,Hot Latte 8 oz.,85.00,2.40,Beverages
130,2024/03/09,Sat,Thailand,Iced Ovaltine,55.00,1.55,Beverages
131,2024/03/09,Sat,Thailand,Iced Milk Tea,45.00,1.27,Beverages
132,2024/03/09,Sat,Thailand,Iced Lemon Tea,45.00,1.27,Beverages
133,2024/03/09,Sat,Thailand,Water 600 ml.,20.00,0.57,Beverages
134,2024/03/09,Sat,Thailand,Glazed Donut,55.00,1.55,McCafe
