,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2025/09/21,Sun,Thailand,Pepper Chicken Burger Set & McNugget,99.00,3.11,New Promotions
2,2025/09/21,Sun,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,3.11,New Promotions
3,2025/09/21,Sun,Thailand,Chicken Cheeseburger,99.00,3.11,New Promotions
4,2025/09/21,Sun,Thailand,99 Pork Burger Set,99.00,3.11,New Promotions
5,2025/09/21,Sun,Thailand,99 Hamburger Set,99.00,3.11,New Promotions
6,2025/09/21,Sun,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,31.35,New Promotions
7,2025/09/21,Sun,Thailand,Catering Set 2,1999.00,62.74,New Promotions
8,2025/09/21,Sun,Thailand,3 pcs. McPatongko with Condensed Milk Dip,49.00,1.54,Breakfast
9,2025/09/21,Sun,Thailand,5 pcs. McPatongko Set,89.00,2.79,Breakfast
10,2025/09/21,Sun,Thailand,Patongko,15.00,0.47,Breakfast
11,2025/09/21,Sun,Thailand,Condensed Milk Dip,12.00,0.38,Breakfast
12,2025/09/21,Sun,Thailand,Chocolate Dip 1 Cup,15.00,0.47,Breakfast
13,2025/09/21,Sun,Thailand,Strawberry Dip 1 Cup,15.00,0.47,Breakfast
14,2025/09/21,Sun,Thailand,Samurai Deluxe Chicken Burger A-la-carte,109.00,3.42,Burgers
15,2025/09/21,Sun,Thailand,Samurai Deluxe Chicken Burger Set,184.00,5.77,Burgers
16,2025/09/21,Sun,Thailand,Combo Set Samurai Deluxe Burger,319.00,10.01,Burgers
17,2025/09/21,Sun,Thailand,Samurai Deluxe Pork Burger A-la-carte,109.00,3.42,Burgers
18,2025/09/21,Sun,Thailand,Samurai Deluxe Pork Burger Set,184.00,5.77,Burgers
19,2025/09/21,Sun,Thailand,Quarter Pounder with Cheese Creamy Parmesan A-la-carte,175.00,5.49,Burgers
20,2025/09/21,Sun,Thailand,Quarter Pounder with Cheese Creamy Parmesan Set,240.00,7.53,Burgers
21,2025/09/21,Sun,Thailand,Quarter Pounder with Cheese Bacon Creamy Parmesan A-la-carte,195.00,6.12,Burgers
22,2025/09/21,Sun,Thailand,Quarter Pounder with Cheese Bacon Creamy Parmesan Set,260.00,8.16,Burgers
23,2025/09/21,Sun,Thailand,Double Quarter Pounder with Cheese Creamy Parmesan A-la-carte,235.00,7.38,Burgers
24,2025/09/21,Sun,Thailand,Double Quarter Pounder with Cheese Creamy Parmesan Set,300.00,9.42,Burgers
25,2025/09/21,Sun,Thailand,McSpicy Chicken Creamy Parmesan Burger A-la-carte,129.00,4.05,Burgers
26,2025/09/21,Sun,Thailand,McSpicy Chicken Creamy Parmesan Burger Set,204.00,6.40,Burgers
27,2025/09/21,Sun,Thailand,McSpicy Chicken Burger (Chicken) A-la-carte,119.00,3.73,Burgers
28,2025/09/21,Sun,Thailand,McSpicy Chicken Burger (Chicken) Set,194.00,6.09,Burgers
29,2025/09/21,Sun,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,179.00,5.62,Burgers
30,2025/09/21,Sun,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,7.85,Burgers
31,2025/09/21,Sun,Thailand,Double Quarter Pounder with Cheese A-la-carte,219.00,6.87,Burgers
32,2025/09/21,Sun,Thailand,Double Quarter Pounder with Cheese Set,290.00,9.10,Burgers
