,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2025/07/01,Tue,Thailand,Chicken Cheeseburger,99.00,3.05,New Promotions
2,2025/07/01,Tue,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,30.80,New Promotions
3,2025/07/01,Tue,Thailand,Catering Set 2,1999.00,61.62,New Promotions
4,2025/07/01,Tue,Thailand,Pepper Chicken Burger Set & McNugget,99.00,3.05,New Promotions
5,2025/07/01,Tue,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,3.05,New Promotions
6,2025/07/01,Tue,Thailand,99 Hamburger Set,99.00,3.05,New Promotions
7,2025/07/01,Tue,Thailand,99 Pork Burger Set,99.00,3.05,New Promotions
8,2025/07/01,Tue,Thailand,3 pcs. McPatongko with Condensed Milk Dip,49.00,1.51,Breakfast
9,2025/07/01,Tue,Thailand,Strawberry Dip 1 Cup,12.00,0.37,Breakfast
10,2025/07/01,Tue,Thailand,Patongko,15.00,0.46,Breakfast
11,2025/07/01,Tue,Thailand,Chocolate Dip 1 Cup,12.00,0.37,Breakfast
12,2025/07/01,Tue,Thailand,5 pcs. McPatongko Set,89.00,2.74,Breakfast
13,2025/07/01,Tue,Thailand,Condensed Milk Dip,12.00,0.37,Breakfast
14,2025/07/01,Tue,Thailand,Big Mac. (Beef),149.00,4.59,Burgers
15,2025/07/01,Tue,Thailand,Double Cheeseburger (Beef) A-la-carte,139.00,4.29,Burgers
16,2025/07/01,Tue,Thailand,Double Cheeseburger (Beef) Set,210.00,6.47,Burgers
17,2025/07/01,Tue,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.90,Burgers
18,2025/07/01,Tue,Thailand,Quarter Pounder with Cheese Set,230.00,7.09,Burgers
19,2025/07/01,Tue,Thailand,Double Quarter Pounder with Cheese A-la-carte,219.00,6.75,Burgers
20,2025/07/01,Tue,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.94,Burgers
21,2025/07/01,Tue,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,179.00,5.52,Burgers
22,2025/07/01,Tue,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,7.71,Burgers
23,2025/07/01,Tue,Thailand,Chicken Cheeseburger,59.00,1.82,Burgers
24,2025/07/01,Tue,Thailand,Truffle Beef Burger A-la-carte,179.00,5.52,Burgers
25,2025/07/01,Tue,Thailand,Truffle Beef Burger Set,240.00,7.40,Burgers
26,2025/07/01,Tue,Thailand,Truffle Pork Burger A-la-carte,179.00,5.52,Burgers
27,2025/07/01,Tue,Thailand,Truffle Pork Burger Set,240.00,7.40,Burgers
28,2025/07/01,Tue,Thailand,Triple Beef Cheeseburger A-la-carte,179.00,5.52,Burgers
29,2025/07/01,Tue,Thailand,Triple Beef Cheeseburger Set,250.00,7.71,Burgers
30,2025/07/01,Tue,Thailand,Cheeseburger (Beef) A-la-carte,90.00,2.77,Burgers
31,2025/07/01,Tue,Thailand,Cheeseburger (Beef) Set,160.00,4.93,Burgers
32,2025/07/01,Tue,Thailand,Double Big Mac (Beef) A-la-carte,199.00,6.13,Burgers
33,2025/07/01,Tue,Thailand,Double Big Mac (Beef) Set,270.00,8.32,Burgers
34,2025/07/01,Tue,Thailand,Filet-O-Fish (Fish) A-la-carte,109.00,3.36,Burgers
35,2025/07/01,Tue,Thailand,Filet-O-Fish (Fish) Set,180.00,5.55,Burgers
36,2025/07/01,Tue,Thailand,Double Filet-O-Fish (Fish),149.00,4.59,Burgers
37,2025/07/01,Tue,Thailand,Samurai Pork Burger (Pork) A-la-carte,109.00,3.36,Burgers
38,2025/07/01,Tue,Thailand,Samurai Pork Burger (Pork) Set,195.00,6.01,Burgers
39,2025/07/01,Tue,Thailand,McChicken A-la-carte,109.00,3.36,Burgers
40,2025/07/01,Tue,Thailand,McChicken Set,180.00,5.55,Burgers
41,2025/07/01,Tue,Thailand,McSpicy Chicken Burger (Chicken) A-la-carte,119.00,3.67,Burgers
42,2025/07/01,Tue,Thailand,McSpicy Chicken Burger (Chicken) Set,194.00,5.98,Burgers
43,2025/07/01,Tue,Thailand,1 pc. McFried Chicken (Original/Spicy),49.00,1.51,McFried Chicken & Rice
44,2025/07/01,Tue,Thailand,Chicken Fans Set 1,219.00,6.75,McFried Chicken & Rice
45,2025/07/01,Tue,Thailand,Chicken Fans Set 1 + Add 2 Coke 16oz.,258.00,7.95,McFried Chicken & Rice
